t [s],u [deg],y [deg],i [A]
0.000000,-0.003034,0.012817,-0.013428
0.000050,-0.001898,0.007935,-0.009613
0.000100,-0.007858,-0.006104,0.002289
0.000150,-0.010378,-0.006104,-0.041351
0.000200,-0.004277,0.010986,-0.001373
0.000250,0.002245,-0.002441,-0.034485
0.000300,0.001587,0.001831,-0.013123
0.000350,-0.002128,-0.006104,0.014496
0.000400,-0.001652,0.000000,-0.018768
0.000450,0.001631,-0.009766,-0.013428
0.000500,0.000685,-0.001831,0.000610
0.000550,-0.006162,0.003662,-0.014191
0.000600,-0.012150,-0.002441,-0.032196
0.000650,-0.009386,-0.012207,-0.017090
0.000700,0.002242,-0.007935,-0.024109
0.000750,0.012692,0.000000,-0.001221
0.000800,0.009769,0.004883,0.041962
0.000850,-0.007053,0.006104,0.021362
0.000900,-0.022513,-0.002441,-0.046997
0.000950,-0.020852,0.002441,-0.088959
0.001000,-0.004579,-0.003052,-0.092010
0.001050,0.008660,-0.005493,-0.013428
0.001100,0.008033,-0.008545,0.096588
0.001150,0.000089,-0.010376,0.055237
0.001200,-0.004364,-0.009766,-0.001984
0.001250,-0.004251,-0.012817,-0.038605
0.001300,-0.003899,-0.006104,-0.052948
0.001350,-0.003610,-0.003052,-0.011139
0.001400,-0.002751,-0.003052,-0.001984
0.001450,-0.005791,0.001831,0.001221
0.001500,-0.015467,-0.003052,0.000458
0.001550,-0.023462,-0.003052,-0.008850
0.001600,-0.018175,-0.005493,-0.037079
0.001650,-0.001567,-0.005493,-0.026703
0.001700,0.010797,-0.012207,0.028381
0.001750,0.008691,-0.011597,0.079803
0.001800,-0.000696,-0.014648,0.035553
0.001850,-0.003161,-0.007324,-0.021057
0.001900,0.004635,-0.012207,-0.070190
0.001950,0.012167,-0.002441,-0.041809
0.002000,0.008751,0.004272,0.005646
0.002050,-0.003139,0.000610,0.044403
0.002100,-0.010023,0.002441,-0.050201
0.002150,-0.002886,0.012207,-0.055847
0.002200,0.011333,0.010986,-0.014496
0.002250,0.016426,0.005493,0.039215
0.002300,0.005174,0.008545,0.061340
0.002350,-0.012203,0.001831,-0.010071
0.002400,-0.019305,0.010986,-0.075836
0.002450,-0.010948,0.010986,-0.078278
0.002500,0.002361,0.003052,-0.044861
0.002550,0.005950,-0.008545,0.020447
0.002600,-0.004041,-0.001221,0.053558
0.002650,-0.016574,0.000000,0.013428
0.002700,-0.017410,-0.003052,-0.073242
0.002750,-0.005637,-0.002441,-0.071106
0.002800,0.004907,0.003052,-0.027924
0.002850,0.003643,-0.006714,0.025177
0.002900,-0.002956,-0.000610,0.024719
0.002950,-0.003025,0.000000,-0.003510
0.003000,0.000687,0.000610,-0.039978
0.003050,-0.004427,-0.014038,-0.030060
0.003100,-0.017086,-0.000610,-0.021057
0.003150,-0.019362,0.015259,-0.020905
0.003200,-0.003396,-0.000610,-0.023651
0.003250,0.014104,-0.001221,0.004120
0.003300,0.014961,-0.001221,0.081024
0.003350,0.005240,0.002441,0.058746
0.003400,0.003267,-0.006714,-0.004730
0.003450,0.009986,0.000000,-0.052338
0.003500,0.009234,0.014038,-0.037537
0.003550,-0.003946,0.003052,-0.003815
0.003600,-0.013674,0.005493,-0.026703
0.003650,-0.007517,0.012817,-0.068054
0.003700,0.004514,0.014648,-0.052338
0.003750,0.005785,-0.007324,0.016785
0.003800,-0.002249,0.006714,0.050201
0.003850,-0.004669,-0.003052,0.027466
0.003900,0.002131,-0.006714,-0.021362
0.003950,0.005339,0.004272,-0.045319
0.004000,-0.002687,0.000610,-0.001068
0.004050,-0.011575,0.002441,0.007324
0.004100,-0.009306,-0.001831,-0.039368
0.004150,-0.000950,-0.001221,-0.046692
0.004200,0.000590,-0.006714,-0.008545
0.004250,-0.003773,-0.000610,0.038910
0.004300,-0.001301,-0.006714,-0.008850
0.004350,0.009899,0.001221,-0.027008
0.004400,0.015168,-0.020752,0.022583
0.004450,0.004958,-0.001221,0.028229
0.004500,-0.010322,0.000610,-0.027161
0.004550,-0.015217,-0.003052,-0.065765
0.004600,-0.009460,0.006104,-0.078430
0.004650,-0.003422,0.010376,-0.051270
0.004700,-0.000416,-0.006104,0.023651
0.004750,0.004279,-0.008545,0.032196
0.004800,0.009615,-0.009155,0.032806
0.004850,0.006896,-0.010376,0.002441
0.004900,-0.005478,0.000000,0.015869
0.004950,-0.015187,0.010376,-0.032349
0.005000,-0.010428,0.007935,-0.085754
0.005050,0.003742,0.000000,-0.060730
0.005100,0.010634,0.008545,0.003815
0.005150,0.002846,-0.002441,0.039825
0.005200,-0.008364,0.007324,0.019073
0.005250,-0.007613,-0.019531,-0.040131
0.005300,0.005074,0.009155,-0.066833
0.005350,0.014973,-0.003052,-0.027161
0.005400,0.011394,-0.008545,0.022278
0.005450,-0.001317,0.000610,0.038605
0.005500,-0.012520,0.014038,-0.018158
0.005550,-0.017000,-0.001831,-0.064850
0.005600,-0.013832,0.003052,-0.058136
0.005650,-0.001986,0.010986,-0.012207
0.005700,0.014417,-0.003052,0.034332
0.005750,0.022056,-0.009155,0.056000
0.005800,0.010477,-0.003662,0.061035
0.005850,-0.012841,0.001831,-0.003510
0.005900,-0.028431,0.000000,-0.081177
0.005950,-0.025789,0.012817,-0.130005
0.006000,-0.011058,0.005493,-0.084534
0.006050,0.004577,0.018921,0.020294
0.006100,0.014489,-0.010986,0.077057
0.006150,0.014789,-0.018311,0.099030
0.006200,0.004755,-0.025635,0.055084
0.006250,-0.006751,-0.011597,-0.031128
0.006300,-0.005695,0.005493,-0.074005
0.006350,0.009153,-0.003052,-0.063782
0.006400,0.020325,0.004883,-0.016785
0.006450,0.012322,-0.007324,0.063324
0.006500,-0.006951,0.007324,0.002136
0.006550,-0.015146,-0.001221,-0.049438
0.006600,-0.004108,0.007935,-0.090942
0.006650,0.010417,-0.001831,-0.043945
0.006700,0.010105,0.004272,0.044403
0.006750,-0.002984,-0.003052,0.043030
0.006800,-0.010774,0.007324,-0.010376
0.006850,-0.002747,0.004272,-0.048828
0.006900,0.011732,0.007324,-0.039673
0.006950,0.015497,-0.010376,0.021210
0.007000,0.003323,-0.007935,0.036011
0.007050,-0.013272,-0.012817,0.007324
0.007100,-0.019048,0.006104,-0.088501
0.007150,-0.010180,0.002441,-0.081635
0.007200,0.003173,-0.007324,-0.022583
0.007250,0.007615,-0.007324,0.038605
0.007300,-0.000231,-0.017700,0.086060
0.007350,-0.010628,0.001221,0.004730
0.007400,-0.011590,-0.010376,-0.031738
0.007450,-0.002651,0.008545,-0.068665
0.007500,0.005106,0.004883,-0.012970
0.007550,0.003557,-0.001221,-0.004120
0.007600,-0.002804,0.000610,0.011292
0.007650,-0.005055,0.001221,-0.022125
0.007700,-0.002263,0.003052,-0.025940
0.007750,0.000616,-0.013428,-0.005646
0.007800,0.002399,0.000000,0.032806
0.007850,0.004177,0.004883,-0.018005
0.007900,0.001737,0.015259,-0.038147
0.007950,-0.008409,0.000610,-0.020905
0.008000,-0.016306,-0.003052,-0.028229
0.008050,-0.006724,-0.007935,-0.039215
0.008100,0.015908,-0.004272,-0.005798
0.008150,0.025747,-0.014038,0.041199
0.008200,0.008237,-0.006104,0.083466
0.008250,-0.017342,0.015869,0.003967
0.008300,-0.020731,0.007324,-0.103912
0.008350,0.001420,-0.001831,-0.107422
0.008400,0.023642,-0.006104,-0.009766
0.008450,0.023595,-0.009766,0.090027
0.008500,0.003682,-0.014648,0.096283
0.008550,-0.017370,0.006104,-0.013123
0.008600,-0.023292,0.001831,-0.099487
0.008650,-0.010839,0.006714,-0.101166
0.008700,0.008471,-0.006714,-0.007782
0.008750,0.016307,-0.009766,0.065460
0.008800,0.005425,-0.003662,0.077515
0.008850,-0.010108,0.001831,0.024261
0.008900,-0.010674,0.006714,-0.071716
0.008950,0.003265,0.004883,-0.057373
0.009000,0.011393,0.002441,-0.011902
0.009050,0.001293,0.011597,0.035553
0.009100,-0.014870,0.001221,0.027771
0.009150,-0.017254,-0.001221,-0.036774
0.009200,-0.003537,0.016479,-0.078735
0.009250,0.010695,-0.000610,-0.008545
0.009300,0.011768,-0.000610,0.049438
0.009350,0.000354,-0.014038,0.061188
0.009400,-0.013069,-0.016479,0.014801
0.009450,-0.017900,0.010376,-0.067596
0.009500,-0.009894,0.000610,-0.079041
0.009550,0.005194,0.005493,-0.032654
0.009600,0.014373,-0.002441,0.048218
0.009650,0.009861,0.006714,0.059052
0.009700,-0.000921,-0.020142,0.029907
0.009750,-0.003977,-0.001831,-0.039978
0.009800,0.002253,0.010376,-0.053101
0.009850,0.004844,0.006104,-0.045319
0.009900,-0.003377,0.003052,0.007019
0.009950,-0.010972,-0.002441,-0.022430
0.010000,-0.003779,0.018921,-0.044708
0.010050,0.012794,-0.002441,-0.034943
0.010100,0.019360,-0.006104,0.016937
0.010150,0.009011,0.006104,0.058289
0.010200,-0.003972,0.005493,0.020752
0.010250,-0.004768,0.004272,-0.030212
0.010300,0.003330,0.005493,-0.083313
0.010350,0.007067,0.006714,-0.013580
0.010400,0.002060,0.007324,0.037689
0.010450,-0.004669,-0.004883,0.015717
0.010500,-0.006464,0.007324,-0.007477
0.010550,-0.003377,0.006104,-0.029907
0.010600,0.001411,0.012207,-0.034180
0.010650,0.004650,-0.000610,0.018921
0.010700,0.002743,-0.003662,0.021057
0.010750,-0.005786,-0.008545,0.008087
0.010800,-0.016138,-0.008545,-0.041656
0.010850,-0.019359,0.009155,-0.056000
0.010900,-0.011064,0.003052,-0.046844
0.010950,0.002850,0.004272,-0.014496
0.011000,0.010714,-0.003052,0.034180
0.011050,0.006423,-0.005493,0.059357
0.011100,-0.003697,-0.003662,-0.008087
0.011150,-0.007570,-0.007324,-0.041046
0.011200,-0.002107,0.003662,-0.051880
0.011250,0.002725,0.018921,-0.028534
0.011300,-0.001621,0.006104,-0.006409
0.011350,-0.008685,0.004272,-0.016327
0.011400,-0.006087,0.009155,-0.019379
0.011450,0.004639,0.001831,-0.030365
0.011500,0.008728,0.008545,0.001373
0.011550,0.000330,-0.006104,0.028229
0.011600,-0.007781,0.000000,0.014191
0.011650,-0.002901,0.002441,-0.044403
0.011700,0.008551,-0.003662,-0.059052
0.011750,0.010145,0.001221,0.011444
0.011800,-0.001309,0.006104,0.028229
0.011850,-0.011697,0.002441,0.016479
0.011900,-0.008723,0.010986,-0.056763
0.011950,0.002839,0.013428,-0.053406
0.012000,0.008394,0.006104,-0.016022
0.012050,0.002030,-0.001221,0.030975
0.012100,-0.007174,-0.000610,0.039825
0.012150,-0.007961,-0.003662,-0.021667
0.012200,-0.001670,0.002441,-0.043488
0.012250,0.001065,-0.003662,-0.023651
0.012300,-0.003004,0.000610,0.007629
0.012350,-0.005019,0.001221,0.027618
0.012400,0.000445,-0.001831,-0.014343
0.012450,0.004556,-0.003662,0.008087
0.012500,-0.001881,-0.002441,-0.001068
0.012550,-0.011069,-0.002441,-0.010529
0.012600,-0.008428,0.004883,-0.025940
0.012650,0.002865,-0.002441,-0.032043
0.012700,0.004098,-0.003052,0.004883
0.012750,-0.009139,-0.015869,0.014038
0.012800,-0.016100,0.007935,-0.015259
0.012850,-0.000279,-0.014648,-0.053558
0.012900,0.022862,0.001831,-0.030060
0.012950,0.023683,-0.006714,0.045929
0.013000,-0.000603,-0.013428,0.084839
0.013050,-0.019835,0.001831,-0.014343
0.013100,-0.010222,0.010376,-0.135803
0.013150,0.013667,0.005493,-0.117798
0.013200,0.017666,0.002441,0.038757
0.013250,-0.006837,-0.007935,0.090790
0.013300,-0.030763,-0.006714,0.007935
0.013350,-0.024434,-0.000610,-0.078430
0.013400,0.004257,-0.002441,-0.108948
0.013450,0.020249,0.010376,0.015869
0.013500,0.006253,-0.003662,0.112762
0.013550,-0.016659,-0.020142,0.068207
0.013600,-0.018168,0.000610,-0.072174
0.013650,0.002677,0.009155,-0.117187
0.013700,0.018732,-0.004272,-0.046539
0.013750,0.010271,0.008545,0.079041
0.013800,-0.012382,-0.015259,0.046844
0.013850,-0.023831,-0.004883,-0.045471
0.013900,-0.013527,0.004883,-0.106812
0.013950,0.004278,0.006714,-0.063629
0.014000,0.008229,-0.006714,0.046082
0.014050,-0.005933,0.006104,0.079041
0.014100,-0.020475,-0.007324,0.010681
0.014150,-0.016096,-0.015259,-0.047455
0.014200,0.004088,0.001831,-0.066986
0.014250,0.016339,-0.008545,-0.004730
0.014300,0.004871,-0.001221,0.074158
0.014350,-0.017164,-0.001221,0.045929
0.014400,-0.022546,0.006104,-0.043793
0.014450,-0.003602,0.005493,-0.114899
0.014500,0.017957,-0.001221,-0.052643
0.014550,0.017439,0.008545,0.053711
0.014600,-0.003389,-0.008545,0.103912
0.014650,-0.019562,-0.001831,-0.012360
0.014700,-0.013585,-0.006714,-0.103912
0.014750,0.004012,0.003052,-0.072174
0.014800,0.008351,-0.004883,0.007019
0.014850,-0.008960,0.000000,0.092163
0.014900,-0.029456,0.000000,0.046997
0.014950,-0.030389,-0.009766,-0.069427
0.015000,-0.011697,-0.008545,-0.106506
0.015050,0.006076,-0.009155,-0.008087
0.015100,0.007875,-0.017090,0.075226
0.015150,-0.000638,-0.003052,0.072632
0.015200,-0.005280,-0.006104,0.009613
0.015250,-0.002175,-0.010986,-0.052338
0.015300,0.001319,0.007324,-0.024414
0.015350,-0.000522,-0.000610,-0.035095
0.015400,-0.005294,-0.014648,-0.013580
0.015450,-0.008208,0.003662,0.000305
0.015500,-0.008692,-0.019531,-0.003815
0.015550,-0.009217,0.003662,-0.059052
0.015600,-0.010423,-0.010376,-0.027771
0.015650,-0.010210,-0.001221,0.014191
0.015700,-0.007175,-0.011597,0.013275
0.015750,-0.002695,-0.013428,-0.009918
0.015800,0.000875,-0.010376,-0.012054
0.015850,0.001701,-0.014038,0.008850
0.015900,-0.002552,0.001831,-0.019531
0.015950,-0.012727,-0.006714,0.000610
0.016000,-0.021759,-0.001831,-0.021820
0.016050,-0.016529,-0.006714,-0.037689
0.016100,0.004939,0.009766,-0.065613
0.016150,0.022490,0.001221,0.033569
0.016200,0.014047,-0.006714,0.063171
0.016250,-0.012634,-0.015259,0.107574
0.016300,-0.024876,-0.014648,-0.030975
0.016350,-0.008177,0.005493,-0.114594
0.016400,0.012584,-0.009155,-0.051575
0.016450,0.008102,-0.001831,0.015411
0.016500,-0.013882,0.006714,0.054016
0.016550,-0.021908,0.001831,-0.017853
0.016600,-0.007044,0.001831,-0.085449
0.016650,0.007994,0.007324,-0.036163
0.016700,0.006043,-0.007324,0.045624
0.016750,-0.001688,-0.004272,0.040894
0.016800,0.001339,-0.000610,-0.039215
0.016850,0.010039,0.003052,-0.038605
0.016900,0.008587,0.013428,-0.033875
0.016950,-0.003022,0.009766,0.030670
0.017000,-0.009758,0.004272,-0.014496
0.017050,-0.004989,-0.006104,-0.051270
0.017100,0.001379,0.003662,-0.049133
0.017150,-0.000621,-0.000610,-0.001373
0.017200,-0.007557,-0.008545,0.007629
0.017250,-0.009774,-0.010986,0.011444
0.017300,-0.004733,-0.004272,-0.024872
0.017350,0.001712,0.006104,-0.024719
0.017400,0.003454,0.003052,0.018463
0.017450,-0.000335,-0.015869,0.024719
0.017500,-0.005567,0.004272,-0.017548
0.017550,-0.006795,-0.007324,-0.050049
0.017600,-0.002554,0.002441,-0.019684
0.017650,0.001620,-0.000610,-0.022125
0.017700,-0.001095,-0.003662,0.018463
0.017750,-0.008741,-0.011597,0.019684
0.017800,-0.011417,0.000000,-0.014648
0.017850,-0.005341,0.001831,-0.056305
0.017900,0.000240,0.000000,-0.025635
0.017950,-0.003339,0.008545,0.010529
0.018000,-0.009501,0.003052,0.017853
0.018050,-0.005777,0.007324,-0.002441
0.018100,0.005201,0.010376,-0.045471
0.018150,0.007557,0.011597,0.001068
0.018200,-0.002980,0.000610,0.024567
0.018250,-0.010290,0.017090,-0.003967
0.018300,-0.001763,0.018311,-0.047150
0.018350,0.010966,0.006714,-0.039062
0.018400,0.007929,-0.001221,0.007324
0.018450,-0.009542,-0.005493,0.036774
0.018500,-0.020066,0.001221,-0.035553
0.018550,-0.011763,-0.006104,-0.096130
0.018600,0.003832,0.009766,-0.049133
0.018650,0.010645,0.003052,0.011749
0.018700,0.008240,-0.016479,0.052643
0.018750,0.005700,-0.005493,0.046692
0.018800,0.004678,-0.009155,-0.023651
0.018850,-0.000552,-0.001221,-0.063324
0.018900,-0.009528,-0.000610,-0.043793
0.018950,-0.012806,0.008545,-0.036011
0.019000,-0.005028,0.011597,-0.041656
0.019050,0.006125,0.014648,-0.025635
0.019100,0.008489,-0.007935,0.045471
0.019150,0.000071,0.000000,0.049438
0.019200,-0.008833,-0.009766,0.009918
0.019250,-0.007760,0.000000,-0.049896
0.019300,0.002511,-0.005493,-0.061340
0.019350,0.011514,-0.001221,-0.006714
0.019400,0.010456,0.006104,0.033417
0.019450,0.000692,0.005493,0.020447
0.019500,-0.008492,-0.001831,-0.020752
0.019550,-0.009158,-0.000610,-0.043335
0.019600,-0.001550,0.010376,-0.078735
0.019650,0.007275,0.009766,-0.027466
0.019700,0.010607,0.002441,0.031891
0.019750,0.007525,-0.006104,0.026398
0.019800,0.001832,0.004883,-0.002747
0.019850,-0.002626,-0.001831,-0.018005
0.019900,-0.003948,0.012817,-0.054474
0.019950,-0.001154,0.018311,-0.025635
0.020000,0.004683,0.010376,-0.009460
0.020050,0.007743,-0.005493,-0.000916
0.020100,0.001271,0.006104,0.008698
0.020150,-0.012349,0.002441,0.011902
0.020200,-0.020092,0.000610,-0.034027
0.020250,-0.012801,0.003052,-0.061798
0.020300,0.001925,-0.001831,-0.029602
0.020350,0.008416,0.002441,0.032349
0.020400,0.002548,-0.022583,0.076752
0.020450,-0.005613,-0.012817,0.021973
0.020500,-0.008121,-0.006714,-0.034332
0.020550,-0.007964,-0.002441,-0.065765
0.020600,-0.009243,0.007324,-0.015717
0.020650,-0.009119,0.002441,-0.000916
0.020700,-0.005490,-0.015259,0.003510
0.020750,-0.003729,-0.012817,0.012817
0.020800,-0.007488,-0.003052,0.004425
0.020850,-0.009818,-0.002441,-0.025787
0.020900,-0.003552,-0.006714,0.002441
0.020950,0.004357,-0.011597,-0.003662
0.021000,0.000820,-0.003052,0.010223
0.021050,-0.012540,0.002441,0.000763
0.021100,-0.019112,-0.003662,-0.048676
