t [s],u [deg],y [deg],i [A]
0.000000,-0.001627,0.019531,-0.003967
0.000050,-0.003412,-0.004883,-0.004578
0.000100,0.000224,0.000610,-0.012817
0.000150,0.006897,0.000610,-0.010834
0.000200,0.008306,0.008545,0.018311
0.000250,0.001715,-0.005493,0.008087
0.000300,-0.008728,0.006104,-0.027771
0.000350,-0.016408,0.012207,-0.039062
0.000400,-0.016067,0.010376,-0.055542
0.000450,-0.005612,0.004272,-0.046387
0.000500,0.010386,-0.004272,-0.014801
0.000550,0.019573,-0.012207,0.042572
0.000600,0.011481,-0.021973,0.057220
0.000650,-0.008494,-0.018921,0.018463
0.000700,-0.020859,0.008545,-0.071106
0.000750,-0.013017,0.007324,-0.123138
0.000800,0.005844,-0.000610,-0.065308
0.000850,0.016494,-0.004272,0.025177
0.000900,0.011929,-0.002441,0.091095
0.000950,0.000565,-0.007935,0.069580
0.001000,-0.008663,-0.010376,-0.048676
0.001050,-0.013777,0.004883,-0.083466
0.001100,-0.013717,0.009766,-0.071411
0.001150,-0.007203,0.000610,-0.029907
0.001200,-0.000049,-0.001221,0.021820
0.001250,-0.001769,-0.004272,0.033722
0.001300,-0.010333,-0.010376,0.004425
0.001350,-0.011954,-0.014038,0.000916
0.001400,-0.002464,-0.004272,-0.020752
0.001450,0.003559,-0.003052,-0.029449
0.001500,-0.004752,0.006104,0.018463
0.001550,-0.014621,-0.011597,0.003052
0.001600,-0.007397,-0.009155,-0.035248
0.001650,0.011147,-0.002441,-0.036011
0.001700,0.016457,-0.001221,0.024719
0.001750,0.000184,0.003662,0.054016
0.001800,-0.017851,-0.007324,0.017090
0.001850,-0.017173,0.001221,-0.083771
0.001900,-0.002090,0.001221,-0.113678
0.001950,0.008235,0.007935,-0.006256
0.002000,0.005210,0.000000,0.061798
0.002050,-0.003394,0.002441,0.047760
0.002100,-0.007845,0.000610,-0.014343
0.002150,-0.006903,0.011597,-0.048218
0.002200,-0.004172,-0.017090,-0.047913
0.002250,-0.001239,0.003052,-0.014648
0.002300,0.002370,0.000000,0.002441
0.002350,0.005461,-0.017090,0.027924
0.002400,0.005325,-0.007935,-0.002441
0.002450,0.002190,-0.010376,-0.017853
0.002500,0.000499,-0.012207,-0.017242
0.002550,0.002691,0.002441,-0.042725
0.002600,0.003420,-0.006714,-0.020905
0.002650,-0.004636,-0.000610,-0.003967
0.002700,-0.018323,0.010376,-0.000763
0.002750,-0.023777,0.006104,-0.057526
0.002800,-0.013090,-0.002441,-0.068054
0.002850,0.003573,0.015259,-0.012054
0.002900,0.009061,-0.006104,0.046387
0.002950,0.000121,-0.012817,0.059357
0.003000,-0.009822,-0.010986,0.020142
0.003050,-0.008736,-0.012817,-0.034943
0.003100,0.000236,0.006104,-0.078430
0.003150,0.005805,-0.002441,-0.033112
0.003200,0.003698,-0.008545,0.045929
0.003250,-0.000426,0.010986,0.012054
0.003300,-0.000738,0.000000,-0.027161
0.003350,0.001863,-0.009766,-0.023041
0.003400,0.003359,-0.002441,0.007477
0.003450,0.002524,0.014038,-0.013123
0.003500,0.000525,0.001831,-0.029907
0.003550,-0.002208,-0.009766,-0.007477
0.003600,-0.004854,-0.003662,-0.008240
0.003650,-0.004083,0.006104,-0.012360
0.003700,0.001743,0.015259,-0.034943
0.003750,0.006942,-0.004883,0.014954
0.003800,0.003491,-0.001221,0.060577
0.003850,-0.006795,0.003052,-0.002289
0.003900,-0.011837,0.003052,-0.032501
0.003950,-0.004933,0.004272,-0.054016
0.004000,0.005318,-0.004883,-0.059357
0.004050,0.006578,-0.000610,0.057373
0.004100,-0.000729,0.007324,0.071259
0.004150,-0.005949,0.000000,-0.016785
0.004200,-0.003955,-0.012817,-0.021210
0.004250,0.000078,0.017090,-0.070038
0.004300,0.000771,0.006714,-0.027161
0.004350,-0.000784,-0.008545,0.023346
0.004400,-0.001587,-0.000610,0.023956
0.004450,-0.001408,-0.012817,0.019531
0.004500,-0.001211,-0.007935,0.006104
0.004550,-0.001816,-0.004883,-0.016022
0.004600,-0.004662,0.005493,-0.019684
0.004650,-0.008921,0.003662,-0.023193
0.004700,-0.008585,0.001831,-0.045013
0.004750,0.000471,-0.004883,-0.009918
0.004800,0.010533,0.004272,0.038757
0.004850,0.008527,-0.002441,0.017090
0.004900,-0.004713,0.003662,0.031281
0.004950,-0.011849,0.001831,-0.048676
0.005000,-0.002475,0.007324,-0.080872
0.005050,0.009995,0.008545,-0.036163
0.005100,0.005922,0.015869,-0.002289
0.005150,-0.011494,-0.017700,0.054779
0.005200,-0.018801,-0.004883,0.032959
0.005250,-0.004691,0.001831,-0.096741
0.005300,0.013819,0.018921,-0.069580
0.005350,0.014545,-0.002441,0.034943
0.005400,-0.000540,-0.008545,0.066528
0.005450,-0.010319,-0.009155,0.002899
0.005500,-0.004432,0.001831,-0.075073
0.005550,0.004999,0.012817,-0.073853
0.005600,0.003884,-0.010376,-0.001373
0.005650,-0.003502,0.000000,0.047150
0.005700,-0.003542,0.008545,-0.013275
0.005750,0.004456,0.000610,-0.019836
0.005800,0.007724,-0.005493,-0.007324
0.005850,0.001215,0.006714,0.005493
0.005900,-0.003804,-0.009155,0.017242
0.005950,0.001921,0.001221,-0.030670
0.006000,0.009649,0.018311,-0.028687
0.006050,0.005752,-0.006714,0.021667
0.006100,-0.005908,0.004272,0.009155
0.006150,-0.008631,0.012207,0.000305
0.006200,0.001370,0.010986,-0.026855
0.006250,0.008559,-0.000610,-0.016174
0.006300,0.001738,0.012207,0.038757
0.006350,-0.009031,-0.006104,0.046539
0.006400,-0.008327,0.013428,-0.028534
0.006450,0.001434,0.006104,-0.036926
0.006500,0.005310,0.005493,-0.007782
0.006550,-0.000312,-0.013428,0.037689
0.006600,-0.003130,-0.004883,0.022583
0.006650,0.004535,-0.006714,-0.011292
0.006700,0.012914,0.001221,-0.031128
0.006750,0.008783,0.000000,0.026550
0.006800,-0.005558,-0.007324,-0.016174
0.006850,-0.015497,0.007324,-0.022278
0.006900,-0.013058,-0.005493,-0.056000
0.006950,-0.005107,0.011597,-0.045471
0.007000,-0.002731,-0.006104,-0.005493
0.007050,-0.008399,-0.004883,0.041199
0.007100,-0.015528,-0.003052,0.031586
0.007150,-0.016839,-0.007324,-0.019379
0.007200,-0.010822,-0.007935,-0.033264
0.007250,-0.002306,-0.003662,-0.014038
0.007300,0.001653,-0.005493,0.013885
0.007350,-0.001350,-0.013428,0.036621
0.007400,-0.005138,-0.006104,-0.001831
0.007450,-0.001265,-0.014648,-0.013580
0.007500,0.008575,0.007324,-0.029602
0.007550,0.011204,-0.003662,-0.012665
0.007600,-0.001502,-0.009155,0.008850
0.007650,-0.018389,-0.004272,-0.009308
0.007700,-0.020132,0.009155,-0.063171
0.007750,-0.004630,0.009766,-0.090027
0.007800,0.008581,0.021973,-0.012970
0.007850,0.003753,-0.009766,0.046387
0.007900,-0.009986,-0.007935,0.049286
