t [s],u [deg],y [deg],i [A]
0.000000,-0.001412,-0.004883,0.004272
0.000050,-0.001860,-0.004883,-0.017548
0.000100,0.001236,0.009766,0.007172
0.000150,0.005180,-0.000610,-0.003510
0.000200,0.005523,0.001221,-0.012817
0.000250,0.002152,0.009766,0.015411
0.000300,0.000956,0.003662,-0.019836
0.000350,0.002973,0.014648,-0.031891
0.000400,0.003115,0.003052,-0.024567
0.000450,0.001687,0.005493,-0.014343
0.000500,0.004537,-0.002441,-0.001526
0.000550,0.008440,0.010986,-0.029144
0.000600,0.001650,0.003052,0.013733
0.000650,-0.013367,-0.003052,0.003204
0.000700,-0.014340,0.010376,-0.040894
0.000750,0.009214,0.007324,-0.060883
0.000800,0.032538,0.009766,0.002441
0.000850,0.024416,-0.010376,0.092010
0.000900,-0.007838,0.004272,0.093536
0.000950,-0.025673,0.007324,-0.047455
0.001000,-0.011388,0.011597,-0.146332
0.001050,0.011122,0.009155,-0.108490
0.001100,0.014410,0.019531,0.036926
0.001150,0.003205,0.001221,0.116577
0.001200,-0.002425,-0.001831,0.055695
0.001250,-0.000863,0.002441,-0.042877
0.001300,-0.004423,0.008545,-0.070648
0.001350,-0.011510,-0.006714,-0.018311
0.001400,-0.007592,0.009155,-0.032501
0.001450,0.006992,-0.004883,-0.014954
0.001500,0.012217,0.003052,0.019226
0.001550,-0.002356,-0.001831,0.061798
0.001600,-0.020284,0.003052,0.040436
0.001650,-0.020189,0.010986,-0.042877
0.001700,-0.003755,0.016479,-0.077057
0.001750,0.009084,0.009155,-0.015411
0.001800,0.006417,-0.001831,0.058441
0.001850,-0.004485,-0.004272,0.067596
0.001900,-0.009790,-0.009766,-0.009155
0.001950,-0.004943,0.002441,-0.055695
0.002000,0.002388,-0.004272,-0.063629
0.002050,0.001278,-0.009155,-0.015411
0.002100,-0.010152,-0.005493,0.053101
0.002150,-0.020327,-0.010376,-0.021057
0.002200,-0.015689,-0.004883,-0.048218
0.002250,0.001652,-0.010376,-0.054932
0.002300,0.013398,0.003662,0.021362
0.002350,0.006791,-0.020752,0.073395
0.002400,-0.008510,-0.009766,0.046387
0.002450,-0.012696,-0.011597,-0.037231
0.002500,-0.001925,0.009155,-0.086975
0.002550,0.007386,0.007324,-0.050964
0.002600,0.001745,0.003052,0.010071
0.002650,-0.011212,0.004272,0.031738
0.002700,-0.014258,-0.001831,-0.028839
0.002750,-0.004777,0.008545,-0.083466
0.002800,0.002771,-0.000610,-0.045013
0.002850,-0.000637,0.000610,0.031891
0.002900,-0.004174,0.007935,0.044250
0.002950,0.006475,0.004883,-0.007782
0.003000,0.024430,-0.014648,-0.026703
0.003050,0.026501,0.007324,0.029907
0.003100,0.004681,0.007324,0.033264
0.003150,-0.019696,0.012207,-0.019226
0.003200,-0.021568,0.010376,-0.108795
0.003250,-0.003337,0.023193,-0.110626
0.003300,0.011154,0.012817,-0.032043
0.003350,0.009397,-0.001221,0.089264
0.003400,0.002880,-0.003052,0.075226
0.003450,0.005281,-0.014038,-0.001984
