t [s],u [deg],y [deg],i [A]
0.000000,0.003004,0.007935,-0.033112
0.000050,-0.003126,-0.003662,0.017090
0.000100,-0.006322,0.007324,-0.007324
0.000150,0.002010,0.003662,-0.005188
0.000200,0.007671,0.003662,-0.032196
0.000250,0.001348,0.000610,0.000610
0.000300,-0.006015,-0.004272,0.000916
0.000350,-0.004188,-0.003662,-0.017395
0.000400,0.000245,0.004272,-0.039978
0.000450,0.000978,-0.007324,-0.017090
0.000500,0.004921,-0.009155,0.017395
0.000550,0.012996,0.006104,0.004730
0.000600,0.007801,-0.008545,0.008850
0.000650,-0.018262,-0.004272,0.002441
0.000700,-0.038049,0.009155,-0.042267
0.000750,-0.020370,-0.006714,-0.092773
0.000800,0.020868,0.000610,-0.036316
0.000850,0.037228,-0.011597,0.058289
0.000900,0.008741,-0.006714,0.148468
0.000950,-0.029574,-0.017090,0.085449
0.001000,-0.034688,-0.012817,-0.121460
0.001050,-0.007851,0.003052,-0.207062
0.001100,0.016346,0.006104,-0.049133
0.001150,0.018036,-0.012817,0.101318
0.001200,0.008119,-0.001221,0.117035
0.001250,0.002026,-0.011597,0.021515
0.001300,-0.000732,-0.001221,-0.072784
0.001350,-0.005767,0.012207,-0.091095
0.001400,-0.008342,0.001831,-0.053406
0.001450,-0.000320,0.003052,-0.019531
0.001500,0.013488,0.004883,0.002899
0.001550,0.017253,0.007324,0.036621
0.001600,0.003997,-0.001221,0.048065
0.001650,-0.013272,0.000000,-0.005493
0.001700,-0.015400,0.004883,-0.052185
0.001750,-0.000363,0.012207,-0.092773
0.001800,0.012971,0.015869,-0.028687
0.001850,0.007543,0.001221,0.066528
0.001900,-0.009446,-0.007324,0.066986
0.001950,-0.014468,0.010986,-0.032959
0.002000,0.001039,-0.009155,-0.079498
0.002050,0.016972,0.014038,-0.042877
0.002100,0.010469,-0.009766,0.041351
0.002150,-0.011081,0.004272,0.067291
0.002200,-0.017660,0.007935,-0.016479
0.002250,0.001432,0.004883,-0.103912
0.002300,0.020010,0.010376,-0.044250
0.002350,0.010948,0.009766,0.084839
0.002400,-0.013045,0.009155,0.066681
0.002450,-0.015275,-0.004883,-0.027466
0.002500,0.010812,0.004272,-0.092621
0.002550,0.027924,0.002441,-0.012665
0.002600,0.006456,0.003662,0.074615
0.002650,-0.030348,0.004883,0.084534
0.002700,-0.035405,-0.001221,-0.085754
0.002750,-0.003119,0.017090,-0.150909
0.002800,0.021814,-0.004883,-0.047913
0.002850,0.005854,-0.015259,0.127106
0.002900,-0.028043,0.006714,0.126801
0.002950,-0.033490,-0.003662,-0.053101
0.003000,-0.003412,0.000610,-0.167694
0.003050,0.023566,-0.009766,-0.047760
0.003100,0.015950,-0.014648,0.094910
0.003150,-0.013559,-0.021973,0.135956
0.003200,-0.030275,-0.014648,-0.045929
0.003250,-0.020762,-0.012817,-0.153503
0.003300,-0.001808,0.001831,-0.106659
0.003350,0.006073,0.000000,0.031433
0.003400,0.001478,-0.006104,0.093689
0.003450,-0.002074,-0.012817,0.043335
0.003500,0.004360,-0.003052,-0.016785
0.003550,0.013992,-0.010376,-0.037079
0.003600,0.012503,-0.001831,-0.018616
0.003650,-0.003615,-0.000610,0.015717
0.003700,-0.019754,-0.008545,-0.024261
0.003750,-0.018262,0.008545,-0.065155
0.003800,-0.000181,0.015869,-0.073090
0.003850,0.014087,-0.007324,-0.025177
0.003900,0.008733,0.000610,0.082550
0.003950,-0.007916,-0.010376,0.078735
0.004000,-0.013777,-0.008545,-0.012970
0.004050,-0.001108,-0.000610,-0.095215
0.004100,0.013343,0.004883,-0.046387
