r (deg)
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000002
0.000006
0.000016
0.000037
0.000075
0.000141
0.000243
0.000394
0.000601
0.000864
0.001170
0.001485
0.001745
0.001852
0.001666
0.001007
-0.000339
-0.002606
-0.006021
-0.010773
-0.016958
-0.024539
-0.033281
-0.042708
-0.052060
-0.060273
-0.065988
-0.067589
-0.063283
-0.051208
-0.029582
0.003134
0.048056
0.105710
0.175890
0.257550
0.348780
0.446790
0.548080
0.648550
0.743800
0.829330
0.900940
0.954970
0.988590
1.000000
0.988590
0.954970
0.900940
0.829330
0.743800
0.648550
0.548080
0.446790
0.348780
0.257550
0.175890
0.105710
0.048056
0.003134
-0.029582
-0.051208
-0.063283
-0.067589
-0.065988
-0.060273
-0.052060
-0.042708
-0.033281
-0.024539
-0.016958
-0.010773
-0.006021
-0.002606
-0.000339
0.001007
0.001666
0.001852
0.001745
0.001485
0.001170
0.000864
0.000601
0.000394
0.000243
0.000141
0.000075
0.000037
0.000016
0.000006
0.000002
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
