t [s],u [deg],y [deg],i [A]
0.000000,-0.001617,0.000610,-0.010071
0.000050,-0.001925,-0.007324,-0.015717
0.000100,-0.001974,0.008545,-0.014191
0.000150,-0.002145,0.006714,-0.012970
0.000200,-0.001363,0.005493,0.004272
0.000250,-0.000350,-0.013428,-0.004730
0.000300,-0.000169,0.000000,-0.003662
0.000350,-0.000395,-0.005493,-0.013885
0.000400,-0.000831,-0.002441,-0.004883
0.000450,-0.001536,-0.000610,-0.023041
0.000500,-0.001929,-0.008545,-0.007629
0.000550,-0.001735,0.003052,-0.023193
0.000600,-0.001256,-0.008545,-0.022583
0.000650,-0.000510,-0.001831,-0.025330
0.000700,-0.000048,-0.001831,0.009308
0.000750,0.000140,0.001831,-0.010071
0.000800,0.001119,-0.006104,-0.025940
0.000850,0.001993,-0.015259,0.023956
0.000900,0.001566,0.006714,-0.000153
0.000950,0.000888,0.003052,-0.025635
0.001000,0.000464,-0.001831,-0.025024
0.001050,-0.000120,0.003052,-0.001373
0.001100,-0.000414,0.000000,-0.014496
0.001150,0.000069,0.000000,-0.001984
0.001200,0.000969,0.000000,-0.002747
0.001250,0.001679,-0.003662,-0.004883
0.001300,0.001718,0.009766,-0.005493
0.001350,0.001177,0.003052,-0.007172
0.001400,0.000667,0.004883,-0.008392
0.001450,0.000575,0.004272,0.018311
0.001500,0.000477,0.001221,-0.000458
0.001550,-0.000386,0.021362,-0.031281
0.001600,-0.001138,0.003052,-0.030060
0.001650,-0.000904,0.009766,0.012054
0.001700,-0.000149,-0.003662,0.003052
0.001750,0.000521,-0.001221,-0.009155
0.001800,0.000674,-0.002441,0.011444
0.001850,0.000136,0.013428,0.009613
0.001900,-0.000974,0.014038,0.010376
0.001950,-0.001711,0.004272,-0.056305
0.002000,-0.001220,0.015869,-0.060730
0.002050,-0.000145,0.000610,0.004883
0.002100,0.000382,0.006104,-0.026550
0.002150,0.000260,-0.009766,0.012512
0.002200,0.000059,-0.018311,0.007782
0.002250,-0.000111,-0.005493,-0.007629
0.002300,-0.000263,-0.003052,-0.020142
0.002350,-0.000446,0.000610,-0.048828
0.002400,-0.000393,0.001221,-0.017700
0.002450,-0.000064,-0.006714,-0.019684
0.002500,0.000406,0.010986,-0.017548
0.002550,0.000943,0.009766,-0.023193
0.002600,0.000666,0.012817,-0.026703
0.002650,0.000492,-0.014648,0.037384
0.002700,0.000866,-0.008545,-0.017700
0.002750,0.000588,0.007935,0.006409
0.002800,-0.000117,-0.015259,-0.007477
0.002850,-0.000584,0.025024,-0.040588
0.002900,-0.000657,0.007935,-0.008392
0.002950,-0.000613,0.000000,-0.008392
0.003000,-0.000353,0.009766,-0.016327
0.003050,0.000340,-0.007935,-0.004578
0.003100,0.001086,-0.008545,0.009918
