t [s],u [deg],y [deg],i [A]
0.000000,-0.000454,0.015259,-0.022125
0.000050,0.000195,0.012817,-0.023499
0.000100,0.000781,0.003662,-0.023193
0.000150,0.000769,-0.012817,-0.020142
0.000200,0.000313,-0.001221,-0.012360
0.000250,-0.000497,0.011597,-0.020752
0.000300,-0.000861,-0.005493,0.022888
0.000350,-0.000587,0.007935,-0.009766
0.000400,0.000014,-0.006104,-0.008240
0.000450,0.000843,-0.015259,0.015106
0.000500,0.001873,0.006714,-0.018158
0.000550,0.001912,0.010376,-0.009613
0.000600,0.000484,0.006104,-0.033722
0.000650,-0.000462,0.006104,0.022125
0.000700,-0.000515,0.000610,0.003662
0.000750,-0.001079,-0.007935,-0.030823
0.000800,-0.002134,0.017090,-0.012360
0.000850,-0.002531,0.015259,-0.008087
0.000900,-0.002476,0.010376,-0.021973
0.000950,-0.002168,0.026855,-0.005341
0.001000,-0.001223,-0.008545,-0.009308
0.001050,-0.000126,0.014038,-0.007477
0.001100,0.000228,-0.003052,-0.025024
0.001150,-0.000340,0.003662,0.009155
0.001200,-0.000640,0.008545,-0.013123
0.001250,-0.000475,-0.006104,0.003204
0.001300,-0.000230,0.014038,-0.019684
0.001350,0.000264,0.003662,-0.035553
0.001400,0.000901,0.009766,-0.014343
0.001450,0.001651,0.009766,-0.028839
0.001500,0.002353,0.012207,-0.033417
0.001550,0.002416,-0.003052,0.010681
0.001600,0.001735,-0.003052,0.012512
0.001650,0.000858,0.004272,-0.006256
0.001700,0.000187,0.007324,-0.000610
0.001750,0.000243,0.000610,-0.037384
0.001800,0.000794,0.012817,-0.015717
0.001850,0.001356,0.000000,-0.022736
0.001900,0.001825,0.005493,-0.022736
0.001950,0.001627,-0.008545,0.019836
0.002000,0.000744,0.008545,0.004120
0.002050,-0.000237,0.001831,-0.012054
0.002100,-0.001233,-0.006104,-0.007477
0.002150,-0.001207,0.018311,-0.021973
0.002200,0.000006,0.012817,-0.016022
0.002250,0.001016,0.000000,0.015259
0.002300,0.002053,-0.006714,0.011139
0.002350,0.002949,0.014648,-0.013275
0.002400,0.003127,-0.004883,0.021667
0.002450,0.002701,0.002441,0.009308
0.002500,0.002143,-0.004272,-0.002441
0.002550,0.002363,0.000610,0.001221
0.002600,0.002685,0.003662,0.001678
0.002650,0.001650,0.001221,0.002136
0.002700,-0.000073,0.004272,-0.021515
0.002750,-0.000702,0.006104,-0.015564
0.002800,-0.000386,-0.001221,-0.018158
0.002850,-0.000088,0.014648,-0.022278
0.002900,0.000063,0.003662,-0.012360
0.002950,-0.000359,-0.003052,-0.025177
0.003000,-0.001287,-0.004883,-0.013733
0.003050,-0.002056,0.003052,-0.017395
0.003100,-0.002422,-0.005493,-0.035095
0.003150,-0.002320,0.000610,-0.025787
0.003200,-0.002126,0.007935,-0.003204
0.003250,-0.001594,-0.003662,0.012512
0.003300,-0.000778,-0.000610,-0.003510
0.003350,-0.000595,0.001831,-0.010834
0.003400,-0.000625,-0.007935,-0.001373
0.003450,0.000032,0.009766,-0.011902
0.003500,0.000766,0.007935,-0.021973
0.003550,0.000753,0.003662,0.000458
0.003600,0.000722,-0.005493,-0.011444
0.003650,0.000513,-0.007324,-0.002136
0.003700,-0.000317,-0.001831,-0.003052
0.003750,-0.000477,0.006104,-0.016632
0.003800,-0.000084,0.004272,-0.014343
0.003850,-0.000568,-0.010376,-0.023346
0.003900,-0.001229,-0.000610,-0.012054
0.003950,-0.000606,-0.000610,-0.000916
0.004000,0.000508,0.004883,-0.034027
0.004050,0.000732,-0.003052,-0.014801
0.004100,0.000574,0.009766,0.001678
0.004150,0.000648,0.002441,-0.004730
0.004200,0.000729,-0.004272,-0.007324
0.004250,0.000640,-0.005493,-0.006256
0.004300,0.000582,0.000610,0.001984
0.004350,0.000952,0.010376,-0.006866
0.004400,0.000619,0.008545,-0.002289
0.004450,-0.000717,0.006714,0.000305
0.004500,-0.001245,0.001831,-0.013275
0.004550,-0.001047,0.003662,-0.018463
0.004600,-0.001263,0.009155,-0.021362
0.004650,-0.001507,0.001221,-0.002747
