t [s],u [deg],y [deg],i [A]
0.000000,-0.001974,0.011597,0.005646
0.000050,-0.002622,0.010986,-0.001831
0.000100,-0.001877,0.001831,-0.025635
0.000150,-0.000999,0.001831,-0.028687
0.000200,-0.000640,0.000000,-0.009155
0.000250,-0.000565,-0.010986,0.011902
0.000300,-0.000092,0.007935,-0.004272
0.000350,0.000429,-0.005493,-0.018616
0.000400,0.000613,0.004883,0.001526
0.000450,0.000582,-0.012207,0.009155
0.000500,0.000098,0.009766,-0.012817
0.000550,0.000093,-0.003662,-0.028381
0.000600,0.000781,0.002441,-0.017242
0.000650,0.001032,0.012207,-0.022430
0.000700,0.000653,-0.005493,-0.011292
0.000750,0.000040,-0.006104,-0.013580
0.000800,0.000085,-0.004272,-0.013885
0.000850,0.000488,0.006104,-0.019684
0.000900,-0.000069,0.003052,-0.022430
0.000950,-0.000780,-0.004883,-0.014801
0.001000,-0.001103,0.001221,-0.035553
0.001050,-0.001413,0.006104,-0.016937
0.001100,-0.000945,-0.006714,-0.012665
0.001150,-0.000203,-0.010376,-0.009766
0.001200,0.000001,0.014648,0.000153
0.001250,0.000077,0.003052,-0.012207
0.001300,-0.000526,-0.010986,0.006409
0.001350,-0.001341,0.006104,0.008087
0.001400,-0.001135,0.001221,0.013733
0.001450,-0.000520,-0.003662,0.000916
0.001500,0.000069,-0.000610,-0.018158
0.001550,0.000690,0.006714,-0.006561
0.001600,0.000981,0.006714,-0.019379
0.001650,0.001027,-0.005493,0.003662
0.001700,0.001449,-0.009155,-0.014191
0.001750,0.001751,-0.000610,0.015564
0.001800,0.000832,0.003052,-0.023193
0.001850,-0.000646,0.004272,-0.018616
0.001900,-0.001633,0.008545,-0.006256
0.001950,-0.001847,0.013428,-0.054779
0.002000,-0.001414,0.001221,-0.044403
0.002050,-0.000826,-0.002441,-0.036774
0.002100,-0.000770,-0.003052,-0.030060
0.002150,-0.001185,0.003052,0.037537
0.002200,-0.001186,0.013428,-0.033722
0.002250,-0.000871,-0.003662,-0.005798
0.002300,-0.000671,0.005493,0.004730
0.002350,-0.000454,-0.007935,-0.029297
0.002400,0.000095,0.002441,-0.010071
0.002450,0.000467,0.001831,-0.018921
0.002500,0.000111,0.009766,-0.021362
0.002550,-0.000194,0.007324,0.008240
0.002600,0.000105,-0.004272,-0.009613
0.002650,0.000479,0.001831,-0.005646
0.002700,0.000119,0.006714,-0.018768
0.002750,-0.000391,-0.005493,0.005798
0.002800,-0.000722,0.011597,-0.009460
0.002850,-0.001281,0.003662,-0.033722
0.002900,-0.001419,0.006104,-0.018768
0.002950,-0.001428,0.003052,-0.009155
0.003000,-0.001097,-0.001831,-0.026855
0.003050,0.000039,0.007324,-0.017548
0.003100,0.000857,0.000000,0.027161
0.003150,0.001682,0.001831,0.002136
0.003200,0.002444,-0.009155,-0.014191
0.003250,0.001799,0.003662,-0.002136
0.003300,0.000685,0.012207,0.000153
0.003350,-0.000052,0.013428,-0.022125
0.003400,-0.000533,0.003052,0.002289
0.003450,-0.000252,0.004883,-0.015106
0.003500,0.000314,0.001221,-0.006409
0.003550,0.000491,-0.004883,0.010223
0.003600,0.000603,-0.001221,0.003815
0.003650,0.000942,-0.001831,0.000000
0.003700,0.001178,-0.002441,0.013123
0.003750,0.001291,0.001831,-0.012665
0.003800,0.001455,-0.003052,-0.019531
0.003850,0.001416,-0.014648,-0.006561
0.003900,0.001412,-0.007324,-0.004120
0.003950,0.001382,0.002441,-0.007935
0.004000,0.000835,-0.001831,-0.007172
0.004050,0.000453,0.010986,0.011292
0.004100,0.000888,-0.001221,-0.006714
0.004150,0.001303,0.009766,-0.010223
0.004200,0.001100,-0.003052,0.007324
0.004250,0.001009,-0.012207,-0.016022
0.004300,0.000784,0.012817,-0.008698
0.004350,-0.000283,0.001221,-0.030212
0.004400,-0.001118,0.000610,-0.020752
0.004450,-0.000692,0.007324,-0.017395
0.004500,0.000225,0.003052,-0.026703
0.004550,0.000757,-0.005493,-0.005188
0.004600,0.001354,-0.000610,-0.009003
0.004650,0.001566,0.010986,-0.010376
0.004700,0.001120,0.010376,-0.012665
0.004750,0.000573,0.009766,-0.005188
0.004800,0.000120,0.004272,-0.031128
0.004850,0.000399,0.002441,-0.012360
0.004900,0.000571,0.004883,-0.008392
0.004950,-0.000179,0.005493,-0.021515
0.005000,-0.001256,0.009155,-0.001678
0.005050,-0.001953,0.001221,-0.017395
0.005100,-0.002125,0.003662,-0.013275
0.005150,-0.002284,0.006104,-0.005951
0.005200,-0.002201,-0.001221,-0.023956
0.005250,-0.001820,0.003052,-0.014648
0.005300,-0.001298,0.001831,0.008240
0.005350,-0.000466,0.006104,-0.002594
0.005400,0.000161,0.000610,0.005341
0.005450,-0.000048,-0.006104,0.002594
0.005500,-0.000341,0.004272,-0.003357
0.005550,-0.000304,0.002441,-0.014648
0.005600,-0.000292,0.004883,-0.012512
0.005650,0.000865,0.008545,-0.007935
0.005700,0.003581,0.001221,0.007629
0.005750,0.006480,-0.012207,0.008392
0.005800,0.009332,-0.002441,-0.001678
0.005850,0.012749,0.016479,0.001984
0.005900,0.015757,0.004272,0.013885
0.005950,0.017067,0.009155,-0.007935
0.006000,0.015225,0.001221,-0.006561
0.006050,0.008276,0.010376,-0.019684
0.006100,-0.003328,0.012207,-0.031281
0.006150,-0.018518,0.014038,-0.050964
0.006200,-0.036789,0.014648,-0.075226
0.006250,-0.056747,0.005493,-0.075073
0.006300,-0.076114,0.012817,-0.081635
0.006350,-0.090339,-0.015259,-0.055847
0.006400,-0.094794,-0.018921,-0.040741
0.006450,-0.086325,-0.034180,-0.010834
0.006500,-0.060316,-0.052490,0.059662
0.006550,-0.012102,-0.065308,0.121002
0.006600,0.059393,-0.078125,0.189362
0.006650,0.153026,-0.065308,0.226593
0.006700,0.266335,-0.061646,0.321960
0.006750,0.393485,-0.019531,0.319214
0.006800,0.525798,0.020142,0.339355
0.006850,0.653512,0.097656,0.298920
0.006900,0.767056,0.189209,0.225525
0.006950,0.858392,0.284424,0.116577
0.007000,0.920188,0.407715,-0.002747
0.007050,0.946109,0.536499,-0.097656
0.007100,0.933939,0.628662,-0.260010
0.007150,0.885457,0.726929,-0.385742
0.007200,0.805003,0.818481,-0.484924
0.007250,0.699062,0.882568,-0.550232
0.007300,0.576311,0.891724,-0.532227
0.007350,0.446838,0.872803,-0.507812
0.007400,0.319977,0.831909,-0.429535
0.007450,0.203237,0.754395,-0.328217
0.007500,0.102768,0.651855,-0.175934
0.007550,0.023325,0.537720,-0.050049
0.007600,-0.033641,0.416870,0.102386
0.007650,-0.069368,0.310669,0.195312
0.007700,-0.086739,0.197754,0.260620
0.007750,-0.089637,0.108643,0.281525
0.007800,-0.082339,0.027466,0.323792
0.007850,-0.068928,-0.020752,0.279083
0.007900,-0.052316,-0.055542,0.222321
0.007950,-0.035297,-0.073242,0.178986
0.008000,-0.020632,-0.078125,0.110474
0.008050,-0.008978,-0.064697,0.021515
0.008100,-0.000098,-0.056763,0.001831
0.008150,0.005252,-0.038452,-0.029297
0.008200,0.007421,-0.021362,-0.036774
0.008250,0.006762,-0.011597,-0.069733
0.008300,0.004086,-0.003662,-0.090179
0.008350,0.001888,0.007324,-0.090179
0.008400,0.000776,0.006104,-0.028534
