t [s],u [deg],y [deg],i [A]
0.000000,-0.000138,-0.010376,0.000610
0.000050,-0.000701,0.015869,0.011749
0.000100,-0.001373,-0.006714,-0.017242
0.000150,-0.002314,0.008545,-0.020142
0.000200,-0.002942,0.000610,-0.022888
0.000250,-0.002176,-0.007324,-0.007477
0.000300,-0.000701,0.005493,-0.002289
0.000350,-0.000022,0.003052,-0.014496
0.000400,0.000009,-0.004883,0.022888
0.000450,0.000222,0.010376,0.005341
0.000500,0.000836,0.006104,-0.006866
0.000550,0.001051,0.001831,-0.017548
0.000600,0.000149,0.003052,-0.015717
0.000650,-0.000918,0.012207,-0.007324
0.000700,-0.001383,-0.010986,-0.011749
0.000750,-0.001245,0.000610,-0.021362
0.000800,-0.001078,0.003052,0.006104
0.000850,-0.000623,-0.010376,-0.021210
0.000900,0.000834,0.010376,-0.012512
0.000950,0.001669,0.002441,-0.010223
0.001000,0.000829,0.012207,0.014038
0.001050,-0.000163,-0.003662,0.003967
0.001100,-0.000681,0.001831,-0.014343
0.001150,-0.001193,-0.001221,0.012512
0.001200,-0.001230,0.010986,-0.015411
0.001250,-0.000443,0.010376,-0.027924
0.001300,0.000885,0.005493,-0.025024
0.001350,0.001839,0.010376,-0.009918
0.001400,0.001548,0.006104,-0.013275
0.001450,0.000424,-0.007324,-0.020294
0.001500,-0.000192,-0.014038,-0.023041
0.001550,0.000075,0.002441,-0.019073
0.001600,0.000118,-0.000610,-0.017090
0.001650,0.000167,0.001831,-0.023804
0.001700,0.000944,0.015259,-0.012970
0.001750,0.001297,0.009766,-0.010834
0.001800,0.000222,-0.007324,-0.016785
0.001850,-0.000997,0.007324,-0.007935
0.001900,-0.000951,-0.004883,-0.005951
0.001950,-0.000564,0.006104,-0.016785
0.002000,-0.000852,-0.009155,0.004883
0.002050,-0.001177,0.006104,-0.014496
0.002100,-0.000816,0.004883,-0.021973
0.002150,-0.000411,-0.011597,0.006714
0.002200,-0.000242,-0.004883,0.001526
0.002250,-0.000203,0.006714,0.003204
0.002300,-0.000895,0.004272,-0.014038
0.002350,-0.001646,0.005493,-0.012665
0.002400,-0.001610,0.004272,-0.039520
0.002450,-0.001382,-0.001221,-0.018005
0.002500,-0.001098,0.000610,-0.019989
0.002550,-0.000159,-0.003052,-0.009766
0.002600,0.001144,0.007324,-0.002136
0.002650,0.001927,0.009155,0.003204
0.002700,0.001834,-0.006104,-0.004883
0.002750,0.001277,0.000610,0.006866
0.002800,0.000980,0.015869,-0.021362
0.002850,0.000903,-0.000610,-0.031586
0.002900,0.001023,0.003662,-0.001831
0.002950,0.001157,0.001221,-0.004272
0.003000,0.000959,0.007324,-0.016479
0.003050,0.000882,0.007324,0.007477
0.003100,0.000784,0.003662,-0.007782
0.003150,0.000705,-0.003662,-0.027313
0.003200,0.000697,-0.001221,-0.022583
0.003250,0.000805,-0.004272,-0.021210
0.003300,0.000941,0.008545,-0.018768
0.003350,0.000763,0.004272,-0.007019
0.003400,0.000553,-0.003052,-0.011902
0.003450,0.000385,-0.009155,-0.019531
0.003500,0.000540,0.009766,-0.015564
0.003550,0.000836,-0.003662,-0.004883
0.003600,0.000902,0.007935,0.001068
0.003650,0.000498,0.005493,-0.004578
0.003700,-0.000306,0.003052,-0.023346
0.003750,-0.000584,0.003662,-0.013733
0.003800,-0.000122,0.002441,-0.012970
0.003850,0.000074,0.007324,-0.003815
0.003900,0.000137,0.003662,-0.002747
0.003950,0.000371,-0.002441,-0.016479
0.004000,0.000486,-0.006104,-0.014191
0.004050,0.000959,-0.007935,0.000305
0.004100,0.001769,0.014038,-0.019379
0.004150,0.002266,-0.004272,-0.017242
0.004200,0.001679,0.001221,-0.016785
0.004250,0.000308,0.001221,-0.030365
0.004300,-0.000720,-0.009766,-0.012817
0.004350,-0.001271,0.004272,-0.016174
0.004400,-0.001445,-0.001831,-0.003052
0.004450,-0.001079,0.010376,0.007935
0.004500,-0.000487,-0.007935,-0.010376
0.004550,0.000093,0.010376,-0.008087
