t [s],u [deg],y [deg],i [A]
0.000000,0.002025,0.000000,0.003052
0.000050,0.003753,0.001831,0.001373
0.000100,0.004444,0.004272,-0.000763
0.000150,0.004957,0.006714,0.000458
0.000200,0.005052,0.015259,-0.003052
0.000250,0.004355,0.003662,-0.024719
0.000300,0.003017,0.001831,-0.018005
0.000350,0.001367,-0.007324,-0.011749
0.000400,-0.000303,0.017090,-0.009766
0.000450,-0.001707,-0.003662,-0.030975
0.000500,-0.002568,0.017700,-0.022583
0.000550,-0.002749,0.011597,-0.018768
0.000600,-0.002383,0.006714,-0.010529
0.000650,-0.001819,0.006104,-0.021210
0.000700,-0.001356,0.008545,0.005035
0.000750,-0.001067,0.000610,0.014038
0.000800,-0.000916,-0.006714,-0.014496
0.000850,-0.000930,-0.012817,-0.010071
0.000900,-0.001163,0.003662,-0.017853
0.000950,-0.001532,0.001831,-0.007782
0.001000,-0.001789,0.006104,-0.015411
0.001050,-0.001696,0.006714,-0.016785
0.001100,-0.001214,0.000000,-0.011139
0.001150,-0.000545,-0.006714,-0.001373
0.001200,-0.000027,-0.003052,-0.028381
0.001250,0.000090,-0.006104,-0.016479
0.001300,-0.000213,0.004883,-0.010071
0.001350,-0.000795,0.011597,0.003815
0.001400,-0.001498,0.001221,-0.010681
0.001450,-0.002207,-0.003662,-0.019684
0.001500,-0.002789,-0.010376,-0.016479
0.001550,-0.003046,-0.005493,-0.031281
0.001600,-0.002799,-0.007324,-0.023346
0.001650,-0.002042,0.000610,0.006866
0.001700,-0.001069,0.010986,-0.024872
0.001750,-0.000418,-0.013428,-0.007782
0.001800,-0.000598,0.006714,-0.002441
0.001850,-0.001817,-0.003662,-0.011292
0.001900,-0.003876,-0.010376,-0.022430
0.001950,-0.006311,-0.009155,-0.032043
0.002000,-0.008657,-0.003052,-0.018921
0.002050,-0.010579,-0.002441,-0.012207
0.002100,-0.011800,0.001831,-0.011902
0.002150,-0.012041,-0.012817,-0.012360
0.002200,-0.011058,0.005493,-0.003967
0.002250,-0.008768,-0.009766,-0.018463
0.002300,-0.005471,-0.003662,-0.016174
0.002350,-0.001933,-0.011597,0.016327
0.002400,0.000906,-0.006714,-0.002136
0.002450,0.002381,0.007935,-0.008850
0.002500,0.002382,-0.003662,-0.012970
0.002550,0.001324,0.008545,-0.016937
0.002600,-0.000125,-0.000610,-0.022125
0.002650,-0.001377,-0.008545,-0.046234
0.002700,-0.002153,0.023804,-0.021362
0.002750,-0.002526,-0.000610,-0.016022
0.002800,-0.002728,0.006714,-0.003510
0.002850,-0.002918,-0.000610,0.001221
0.002900,-0.003125,0.003052,-0.018158
0.002950,-0.003291,-0.008545,0.002289
0.003000,-0.003304,-0.003052,0.000153
0.003050,-0.003094,-0.007324,-0.001221
0.003100,-0.002693,0.007324,-0.025330
0.003150,-0.002188,0.006104,0.007477
0.003200,-0.001674,-0.004272,0.007782
0.003250,-0.001248,-0.015869,-0.002594
0.003300,-0.000980,-0.003052,0.002136
0.003350,-0.000900,-0.010376,-0.009155
0.003400,-0.000992,0.000610,-0.001221
0.003450,-0.001266,-0.001831,-0.028687
0.003500,-0.001773,0.007324,-0.007324
0.003550,-0.002443,-0.006104,-0.016785
0.003600,-0.002957,0.002441,-0.015411
0.003650,-0.002897,-0.008545,-0.001068
0.003700,-0.002059,0.004272,-0.027466
0.003750,-0.000653,-0.014038,-0.010071
0.003800,0.000747,0.002441,-0.001831
0.003850,0.001527,-0.002441,-0.011444
0.003900,0.001413,0.001221,-0.017090
0.003950,0.000634,0.006104,-0.008850
0.004000,-0.000254,0.005493,-0.026398
0.004050,-0.000760,-0.004883,-0.014191
0.004100,-0.000706,0.005493,-0.036316
0.004150,-0.000176,-0.003662,0.003204
0.004200,0.000596,0.010986,-0.024567
0.004250,0.001261,0.005493,-0.020905
0.004300,0.001465,0.011597,0.007019
0.004350,0.001051,0.000610,-0.009766
