t [s],u [deg],y [deg],i [A]
0.000000,-0.003019,0.005493,-0.010376
0.000050,-0.002749,0.006714,-0.018005
0.000100,-0.002717,-0.003052,-0.018768
0.000150,-0.001403,0.003662,-0.030975
0.000200,-0.000068,-0.014648,-0.026398
0.000250,0.000634,-0.006714,-0.010529
0.000300,0.000810,-0.009766,-0.004120
0.000350,0.000679,-0.010376,-0.022736
0.000400,0.000398,-0.004883,-0.017395
0.000450,0.000080,-0.000610,0.004883
0.000500,-0.000130,-0.006104,-0.007782
0.000550,-0.000091,0.000610,-0.013580
0.000600,0.000191,-0.008545,-0.036926
0.000650,0.000520,0.015869,-0.015564
0.000700,0.000618,0.002441,0.008850
0.000750,0.000294,-0.000610,0.012512
0.000800,-0.000417,0.004883,-0.015106
0.000850,-0.001254,-0.002441,0.009460
0.000900,-0.001932,0.006104,-0.020447
0.000950,-0.002279,0.004272,0.010681
0.001000,-0.002191,0.004883,-0.020447
0.001050,-0.001571,-0.006104,-0.022278
0.001100,-0.000394,-0.005493,-0.020447
0.001150,0.001144,-0.007324,0.016327
0.001200,0.002555,0.015869,-0.010834
0.001250,0.003264,-0.004272,-0.007935
0.001300,0.002960,-0.007324,-0.000610
0.001350,0.001790,-0.003052,-0.013275
0.001400,0.000250,0.009766,-0.014191
0.001450,-0.001143,0.006104,-0.003967
0.001500,-0.002102,0.003662,-0.019073
0.001550,-0.002473,0.004883,-0.012360
0.001600,-0.002105,-0.001221,-0.007019
0.001650,-0.000936,0.004883,0.003357
0.001700,0.000857,-0.010986,0.003052
0.001750,0.002792,0.006714,0.007172
0.001800,0.004179,0.007324,-0.016479
0.001850,0.004389,-0.003662,-0.008850
0.001900,0.003187,0.000000,-0.004578
0.001950,0.000923,-0.007324,-0.011444
0.002000,-0.001638,0.004883,-0.023499
0.002050,-0.003740,0.014038,-0.010986
0.002100,-0.004963,0.012817,-0.016937
0.002150,-0.005286,0.003052,0.010529
0.002200,-0.004933,0.010986,-0.006104
0.002250,-0.004163,0.001221,0.009460
0.002300,-0.003227,-0.000610,-0.004578
0.002350,-0.002423,0.012207,-0.019073
0.002400,-0.002023,0.012207,-0.002289
0.002450,-0.002097,0.010376,-0.011292
0.002500,-0.002454,0.009155,-0.011292
0.002550,-0.002749,-0.001221,-0.003967
0.002600,-0.002693,-0.011597,-0.008698
0.002650,-0.002245,-0.007324,-0.011597
0.002700,-0.001606,-0.006104,-0.008698
0.002750,-0.001042,-0.015869,0.006561
0.002800,-0.000770,0.004883,-0.008240
0.002850,-0.000892,-0.002441,-0.016174
0.002900,-0.001380,0.006104,-0.007782
0.002950,-0.002129,0.004272,-0.005035
0.003000,-0.003031,-0.001831,-0.040283
0.003050,-0.004029,-0.004272,0.003204
0.003100,-0.005072,0.014648,0.002594
0.003150,-0.005994,0.001221,-0.023346
0.003200,-0.006540,-0.009766,-0.003052
0.003250,-0.006522,0.006714,-0.014801
0.003300,-0.005927,0.010376,-0.014191
0.003350,-0.004954,-0.014648,-0.004578
0.003400,-0.003886,-0.003662,0.007477
0.003450,-0.002919,-0.021362,-0.011292
0.003500,-0.002123,0.010986,-0.022583
0.003550,-0.001504,-0.007324,-0.008850
0.003600,-0.000978,-0.006714,-0.002441
0.003650,-0.000359,-0.009155,-0.019073
0.003700,0.000504,0.011597,-0.013733
0.003750,0.001516,-0.004883,-0.002747
0.003800,0.002270,-0.005493,-0.012665
0.003850,0.002301,0.014648,-0.010834
0.003900,0.001466,0.009155,0.008392
0.003950,0.000130,-0.003662,-0.017853
0.004000,-0.001007,0.001831,-0.033722
0.004050,-0.001346,-0.004883,-0.026855
0.004100,-0.000770,0.009155,-0.030670
0.004150,0.000366,0.000610,-0.021973
0.004200,0.001551,-0.014038,0.007629
0.004250,0.002358,0.003052,0.014038
0.004300,0.002534,0.000610,-0.013428
0.004350,0.002052,0.003662,0.000610
0.004400,0.001133,-0.000610,-0.021667
0.004450,0.000189,0.005493,-0.010071
0.004500,-0.000362,-0.006104,-0.000305
0.004550,-0.000323,0.005493,-0.016327
0.004600,0.000211,-0.002441,-0.022430
0.004650,0.000941,0.002441,-0.001526
0.004700,0.001534,0.001221,-0.004578
0.004750,0.001843,0.001831,-0.016479
0.004800,0.001979,0.002441,-0.013275
0.004850,0.002203,-0.007324,0.001068
0.004900,0.002772,0.010986,-0.029602
0.004950,0.003786,-0.004272,-0.021667
0.005000,0.005050,-0.006104,-0.013123
0.005050,0.006142,-0.001221,-0.004425
0.005100,0.006638,0.000610,0.010223
0.005150,0.006363,0.015869,-0.018616
0.005200,0.005473,0.011597,-0.010223
0.005250,0.004241,-0.001221,0.012970
0.005300,0.002748,0.003662,-0.038452
0.005350,0.000867,0.004272,-0.024109
0.005400,-0.001454,0.015869,-0.024261
0.005450,-0.003956,0.010986,-0.016327
0.005500,-0.006125,0.004272,-0.019226
0.005550,-0.007464,0.010986,-0.033112
0.005600,-0.007717,-0.011597,-0.016022
0.005650,-0.006986,0.001831,-0.009003
0.005700,-0.005681,0.003662,-0.010376
0.005750,-0.004333,-0.002441,-0.015564
0.005800,-0.003367,-0.003052,-0.019989
0.005850,-0.002917,0.001221,-0.002441
0.005900,-0.002800,-0.004272,-0.007324
0.005950,-0.002693,0.005493,-0.027466
0.006000,-0.002334,-0.007324,-0.004425
0.006050,-0.001656,-0.001221,0.000153
0.006100,-0.000793,0.007935,-0.019684
0.006150,0.000091,0.004272,-0.000305
0.006200,0.000959,0.000610,-0.003357
0.006250,0.001813,-0.005493,-0.004272
0.006300,0.002510,0.005493,0.006866
0.006350,0.002845,-0.005493,-0.001984
0.006400,0.002803,-0.014648,0.011292
0.006450,0.002602,-0.002441,-0.023346
0.006500,0.002447,0.003052,-0.012817
0.006550,0.002293,-0.007935,-0.015717
0.006600,0.001855,-0.001831,-0.010529
0.006650,0.000821,0.000610,-0.024872
0.006700,-0.000919,0.006714,0.000000
0.006750,-0.003123,0.002441,-0.012512
0.006800,-0.005274,0.007324,-0.015564
0.006850,-0.006819,0.015259,-0.023651
0.006900,-0.007369,0.000610,-0.014191
0.006950,-0.006810,0.001831,-0.013275
0.007000,-0.005360,-0.001831,-0.014191
0.007050,-0.003545,-0.000610,-0.018005
0.007100,-0.002038,-0.010376,0.005798
0.007150,-0.001297,-0.008545,0.001221
0.007200,-0.001300,0.006104,-0.005493
0.007250,-0.001701,-0.013428,-0.007019
0.007300,-0.002145,0.007935,-0.017853
0.007350,-0.002418,-0.005493,-0.001221
0.007400,-0.002427,0.007324,-0.014954
0.007450,-0.002125,-0.001221,-0.022278
0.007500,-0.001469,-0.000610,-0.019989
0.007550,-0.000529,-0.009155,-0.005646
0.007600,0.000401,-0.001221,-0.017242
0.007650,0.000921,0.003662,-0.009155
0.007700,0.000750,-0.003052,-0.017548
0.007750,-0.000160,-0.017700,0.006714
0.007800,-0.001696,-0.001831,-0.010681
0.007850,-0.003683,0.006714,-0.028229
0.007900,-0.005843,-0.002441,-0.026855
0.007950,-0.007741,-0.004883,-0.011139
0.008000,-0.008934,-0.001831,-0.020142
0.008050,-0.009194,-0.011597,-0.024567
0.008100,-0.008540,-0.004883,-0.027008
0.008150,-0.007162,-0.016479,0.001984
0.008200,-0.005359,-0.012817,-0.009460
0.008250,-0.003499,-0.001221,-0.003510
0.008300,-0.001927,-0.006714,-0.018616
0.008350,-0.000870,-0.006714,0.001068
0.008400,-0.000416,-0.009155,-0.013428
0.008450,-0.000474,0.003662,-0.000153
0.008500,-0.000748,-0.005493,0.003052
0.008550,-0.000888,0.012817,-0.029449
0.008600,-0.000681,0.002441,-0.019073
0.008650,-0.000122,0.005493,-0.000458
0.008700,0.000612,0.006104,-0.028381
0.008750,0.001307,0.004272,-0.009308
0.008800,0.001889,-0.001831,-0.002136
0.008850,0.002399,0.000610,0.002899
0.008900,0.002808,0.004272,-0.010223
0.008950,0.002935,0.011597,-0.013733
0.009000,0.002598,-0.001831,-0.021362
0.009050,0.001810,0.006104,-0.018005
0.009100,0.000809,-0.001831,-0.024719
0.009150,-0.000122,-0.001831,-0.011749
0.009200,-0.000768,0.006104,-0.016479
0.009250,-0.000969,0.004272,-0.003204
0.009300,-0.000658,-0.006104,0.006866
