t [s],u [deg],y [deg],i [A]
0.000000,-0.004297,0.007324,0.007324
0.000050,-0.004682,0.004272,-0.018158
0.000100,-0.003938,0.006714,-0.023956
0.000150,-0.003493,0.008545,-0.016022
0.000200,-0.003072,0.004272,-0.028076
0.000250,-0.002584,-0.009155,0.028839
0.000300,-0.001943,-0.003662,0.002899
0.000350,-0.001264,-0.007935,0.002441
0.000400,-0.000788,0.007324,-0.004883
0.000450,-0.000694,0.006104,0.011139
0.000500,-0.000937,0.004272,-0.021667
0.000550,-0.001305,-0.012207,-0.010529
0.000600,-0.001674,0.003662,-0.012360
0.000650,-0.002139,0.006714,-0.010834
0.000700,-0.002828,0.000610,-0.008850
0.000750,-0.003646,0.009766,-0.003815
0.000800,-0.004278,-0.006104,0.000458
0.000850,-0.004497,0.003662,-0.006256
0.000900,-0.004439,0.004883,-0.019836
0.000950,-0.004563,-0.007935,-0.004425
0.001000,-0.005305,-0.011597,-0.008698
0.001050,-0.006661,-0.002441,-0.008545
0.001100,-0.007991,0.007935,-0.016327
0.001150,-0.008312,-0.002441,-0.006561
0.001200,-0.006992,-0.018311,-0.004425
0.001250,-0.004282,0.007324,-0.005646
0.001300,-0.001211,-0.015259,0.020905
0.001350,0.001056,0.006104,-0.003357
0.001400,0.001894,0.012207,0.000610
0.001450,0.001475,0.004883,-0.007935
0.001500,0.000515,0.017700,-0.026855
0.001550,-0.000208,0.012207,-0.020599
0.001600,-0.000264,-0.006714,-0.017242
0.001650,0.000262,-0.014648,-0.019226
0.001700,0.000884,0.002441,-0.019684
0.001750,0.001024,0.015869,0.001221
0.001800,0.000397,0.007324,-0.006866
0.001850,-0.000744,0.004883,-0.026550
0.001900,-0.001763,-0.003052,-0.021820
0.001950,-0.002139,-0.001221,-0.017853
0.002000,-0.001869,0.001831,-0.033417
0.002050,-0.001350,-0.008545,-0.012817
0.002100,-0.000896,0.004883,-0.025940
0.002150,-0.000448,0.000610,-0.010223
0.002200,0.000204,-0.006714,-0.004120
0.002250,0.001047,-0.005493,-0.000458
0.002300,0.001792,-0.012207,-0.001831
0.002350,0.002050,-0.001221,0.020294
0.002400,0.001560,-0.003662,-0.011597
0.002450,0.000328,0.002441,-0.007935
0.002500,-0.001410,0.009766,-0.026398
0.002550,-0.003289,-0.003052,-0.003662
0.002600,-0.004870,0.004272,-0.025330
0.002650,-0.005763,0.011597,-0.024414
