t [s],u [deg],y [deg],i [A]
0.000000,-0.005937,-0.003662,-0.031586
0.000050,-0.004614,0.012207,-0.010376
0.000100,-0.004170,-0.003052,-0.006561
0.000150,-0.003422,0.003052,-0.014954
0.000200,-0.002941,-0.001831,-0.018158
0.000250,-0.002580,-0.006714,0.016022
0.000300,-0.002086,0.003052,-0.000458
0.000350,-0.001335,0.001831,0.007172
0.000400,-0.000579,-0.002441,-0.010071
0.000450,-0.000233,0.009155,-0.005798
0.000500,-0.000433,-0.003662,-0.026093
0.000550,-0.000908,-0.009155,-0.010681
0.000600,-0.001253,-0.001831,-0.004120
0.000650,-0.001251,0.011597,-0.019073
0.000700,-0.000943,0.002441,-0.002594
0.000750,-0.000484,-0.004883,-0.014343
0.000800,0.000019,0.003052,0.001068
0.000850,0.000526,-0.004272,-0.004730
0.000900,0.000975,-0.006104,-0.019531
0.000950,0.001191,0.005493,-0.014191
0.001000,0.000907,0.009155,-0.028839
0.001050,-0.000026,0.017090,-0.007629
0.001100,-0.001402,-0.001831,-0.008087
0.001150,-0.002718,0.003662,-0.031433
0.001200,-0.003527,-0.006714,-0.026245
0.001250,-0.003799,0.014648,-0.018311
0.001300,-0.003976,0.007324,-0.007019
0.001350,-0.004612,0.013428,-0.019226
0.001400,-0.005890,0.013428,-0.008545
0.001450,-0.007457,0.004272,-0.016327
0.001500,-0.008671,-0.007324,-0.017548
0.001550,-0.008968,-0.010376,-0.027161
0.001600,-0.008072,-0.015259,-0.020905
0.001650,-0.006123,-0.007935,-0.023651
0.001700,-0.003753,-0.001831,-0.010986
0.001750,-0.001906,-0.016479,0.014038
0.001800,-0.001291,-0.010986,0.015717
0.001850,-0.001886,-0.001831,-0.003967
0.001900,-0.002991,-0.006104,-0.004578
0.001950,-0.003808,-0.011597,-0.017548
0.002000,-0.004010,0.001221,-0.021057
0.002050,-0.003793,0.013428,-0.026703
0.002100,-0.003478,-0.003052,-0.000610
0.002150,-0.003158,-0.006714,-0.021820
0.002200,-0.002677,0.001221,-0.002441
0.002250,-0.001838,-0.007324,-0.016937
0.002300,-0.000656,-0.001221,-0.003662
0.002350,0.000558,-0.004272,-0.011902
0.002400,0.001372,0.008545,-0.013733
0.002450,0.001472,-0.003662,-0.015717
0.002500,0.000788,-0.022583,0.005035
0.002550,-0.000436,0.006714,-0.004120
0.002600,-0.001693,-0.001221,-0.018921
0.002650,-0.002446,0.003662,-0.011292
0.002700,-0.002442,-0.001831,0.002594
0.002750,-0.001886,0.007324,-0.020599
0.002800,-0.001269,0.003052,-0.010681
0.002850,-0.000925,0.007324,-0.002747
0.002900,-0.000795,-0.002441,-0.016327
0.002950,-0.000578,0.001221,-0.002289
0.003000,-0.000034,0.007324,-0.009613
0.003050,0.000785,0.006104,-0.004120
0.003100,0.001577,0.005493,-0.007172
0.003150,0.002063,-0.004272,-0.005188
0.003200,0.002180,0.000000,-0.031891
0.003250,0.002029,-0.003662,-0.008392
0.003300,0.001696,-0.003662,-0.030212
0.003350,0.001158,0.009766,-0.018616
0.003400,0.000337,0.003662,-0.028687
0.003450,-0.000798,-0.005493,0.016327
0.003500,-0.002138,-0.002441,-0.010834
0.003550,-0.003349,0.003052,-0.009003
0.003600,-0.003918,0.013428,-0.022430
0.003650,-0.003409,0.016479,-0.010529
0.003700,-0.001782,0.004272,-0.001678
0.003750,0.000517,-0.001221,-0.011597
0.003800,0.002771,0.000000,-0.012054
0.003850,0.004347,-0.001221,0.004883
0.003900,0.004942,0.008545,-0.004883
0.003950,0.004607,0.002441,-0.001068
0.004000,0.003610,0.001221,-0.001984
0.004050,0.002226,0.017700,-0.028076
0.004100,0.000610,-0.004272,-0.024567
0.004150,-0.001145,0.014038,-0.037079
0.004200,-0.002857,0.003052,-0.011597
0.004250,-0.004228,-0.001221,0.018158
0.004300,-0.004991,0.015259,-0.013428
0.004350,-0.005123,0.002441,-0.010529
0.004400,-0.004895,-0.000610,0.017548
0.004450,-0.004663,-0.000610,-0.004120
0.004500,-0.004557,0.006104,-0.022583
0.004550,-0.004410,-0.019531,0.004578
0.004600,-0.004000,-0.007324,-0.024414
0.004650,-0.003310,0.007324,-0.014496
0.004700,-0.002489,-0.004883,-0.008698
0.004750,-0.001641,-0.012817,-0.005951
0.004800,-0.000797,0.010986,0.009460
0.004850,-0.000092,-0.020752,-0.003662
0.004900,0.000195,-0.004883,-0.003510
0.004950,-0.000154,0.006104,-0.011292
0.005000,-0.001125,-0.003662,-0.012054
0.005050,-0.002476,0.001831,-0.012665
0.005100,-0.003828,-0.012207,-0.006104
0.005150,-0.004781,-0.000610,-0.021820
0.005200,-0.005015,0.003052,-0.004425
0.005250,-0.004346,0.006104,0.010071
0.005300,-0.002838,-0.000610,0.010986
0.005350,-0.000896,-0.008545,0.005798
0.005400,0.000863,-0.001831,-0.015717
0.005450,0.001918,0.006714,-0.007935
0.005500,0.002123,0.001831,-0.009918
0.005550,0.001751,-0.017700,-0.016327
0.005600,0.001264,0.001831,-0.019379
0.005650,0.000971,-0.001831,-0.002594
0.005700,0.000863,-0.001221,-0.009155
0.005750,0.000701,0.006714,-0.037231
0.005800,0.000266,-0.001221,-0.013428
0.005850,-0.000375,0.017090,0.010529
0.005900,-0.000865,0.003052,-0.019836
0.005950,-0.000849,-0.004883,-0.030060
0.006000,-0.000267,0.003052,-0.022888
0.006050,0.000581,-0.007324,-0.007629
0.006100,0.001139,0.003662,-0.023041
0.006150,0.000877,-0.018311,-0.002899
0.006200,-0.000293,0.011597,-0.005951
0.006250,-0.001882,0.008545,-0.014954
0.006300,-0.003175,-0.006714,-0.022430
0.006350,-0.003743,0.000610,-0.002899
0.006400,-0.003655,0.001831,-0.003510
0.006450,-0.003280,-0.003662,0.001526
0.006500,-0.002926,0.012207,-0.027008
0.006550,-0.002642,0.008545,0.003662
0.006600,-0.002278,-0.009155,-0.001678
0.006650,-0.001653,-0.001831,-0.012054
0.006700,-0.000691,0.004272,-0.016327
0.006750,0.000511,0.014648,-0.005188
0.006800,0.001758,-0.006104,-0.018005
0.006850,0.002909,0.004883,-0.024567
0.006900,0.003973,0.015259,-0.012970
0.006950,0.005019,0.004883,0.012817
0.007000,0.005984,0.003662,-0.001526
0.007050,0.006562,-0.011597,0.000610
0.007100,0.006323,0.001831,-0.005951
0.007150,0.005067,0.007324,-0.015717
0.007200,0.003062,0.007935,-0.022888
0.007250,0.000883,0.014648,-0.026245
0.007300,-0.000925,-0.002441,-0.026398
0.007350,-0.002001,0.011597,-0.004578
0.007400,-0.002170,0.005493,-0.000153
0.007450,-0.001508,0.001831,0.005341
0.007500,-0.000426,0.000610,-0.002441
0.007550,0.000416,0.006714,0.012817
0.007600,0.000451,0.009155,0.035095
0.007650,-0.000380,0.006104,0.001526
0.007700,-0.001597,-0.010986,0.002441
0.007750,-0.002623,-0.006714,-0.020599
0.007800,-0.003264,0.004883,-0.016785
0.007850,-0.003697,0.004272,-0.006409
0.007900,-0.004095,-0.007935,-0.033569
0.007950,-0.004351,0.001831,-0.003357
0.008000,-0.004216,-0.000610,-0.006256
0.008050,-0.003612,0.007935,0.005341
0.008100,-0.002718,-0.020142,-0.010986
0.008150,-0.001804,0.010986,0.013428
0.008200,-0.001062,0.010376,-0.005341
0.008250,-0.000564,0.001831,-0.028687
0.008300,-0.000310,-0.009766,-0.016022
0.008350,-0.000245,-0.007935,-0.007324
0.008400,-0.000236,0.006104,0.011597
0.008450,-0.000137,0.013428,-0.016479
0.008500,0.000039,0.003662,-0.018311
0.008550,0.000016,0.022583,0.002136
0.008600,-0.000514,0.006714,-0.002289
0.008650,-0.001584,-0.001831,-0.017242
0.008700,-0.002944,0.005493,0.001221
0.008750,-0.004240,0.006104,-0.016937
0.008800,-0.005158,0.008545,-0.030823
0.008850,-0.005571,-0.003662,-0.015411
0.008900,-0.005603,-0.006104,0.005493
0.008950,-0.005585,-0.003662,-0.004730
0.009000,-0.005878,-0.001221,0.023651
0.009050,-0.006608,-0.004272,-0.013123
0.009100,-0.007513,-0.011597,-0.028229
0.009150,-0.008077,-0.004272,-0.032196
0.009200,-0.007836,-0.004883,-0.033722
0.009250,-0.006648,0.004883,-0.022888
0.009300,-0.004772,-0.004883,-0.024261
0.009350,-0.002727,0.011597,-0.004730
0.009400,-0.001054,0.002441,0.000610
0.009450,-0.000100,-0.021973,-0.026093
0.009500,0.000087,-0.014648,-0.015869
0.009550,-0.000281,-0.003662,-0.017548
0.009600,-0.000846,0.001831,-0.033112
0.009650,-0.001277,0.007935,-0.007172
0.009700,-0.001440,0.010376,0.013733
0.009750,-0.001437,-0.006104,-0.031891
0.009800,-0.001463,0.009766,-0.007782
0.009850,-0.001635,0.006104,-0.000458
0.009900,-0.001920,0.001831,0.013123
0.009950,-0.002183,-0.000610,-0.005188
0.010000,-0.002331,-0.003662,-0.030975
0.010050,-0.002390,-0.003662,-0.025330
0.010100,-0.002383,-0.004883,0.000153
0.010150,-0.002207,0.010376,-0.010529
0.010200,-0.001696,-0.014038,-0.006866
0.010250,-0.000842,0.006104,-0.001678
0.010300,0.000075,0.007324,-0.013275
0.010350,0.000641,0.003662,-0.020447
0.010400,0.000637,0.001831,-0.001373
0.010450,0.000229,-0.009766,-0.003967
0.010500,-0.000110,0.006104,0.000916
0.010550,0.000067,0.009155,-0.018005
0.010600,0.000892,0.000000,-0.015106
0.010650,0.002198,-0.001221,0.014648
0.010700,0.003750,0.004272,-0.001831
0.010750,0.005283,-0.003662,0.005493
0.010800,0.006399,0.001831,-0.013733
0.010850,0.006669,-0.008545,-0.012665
0.010900,0.005959,-0.003662,-0.019989
0.010950,0.004641,0.000000,-0.018921
0.011000,0.003374,0.006104,-0.009613
0.011050,0.002651,0.007324,-0.011292
0.011100,0.002450,-0.001221,-0.013428
0.011150,0.002313,0.006104,-0.015717
0.011200,0.001862,0.000610,-0.013733
0.011250,0.001153,0.000000,-0.000153
0.011300,0.000494,0.003052,0.003357
0.011350,0.000014,0.009155,-0.005035
0.011400,-0.000508,-0.000610,-0.016785
0.011450,-0.001371,0.015869,-0.000610
0.011500,-0.002479,-0.000610,-0.009155
0.011550,-0.003239,0.005493,0.000610
0.011600,-0.003015,-0.004883,-0.017395
0.011650,-0.001671,0.003052,-0.007172
0.011700,0.000296,0.001221,0.004730
0.011750,0.002074,0.012817,-0.021973
0.011800,0.002970,-0.002441,0.003510
0.011850,0.002694,0.001221,0.003510
0.011900,0.001411,0.000610,-0.023346
0.011950,-0.000410,0.003052,-0.018311
0.012000,-0.002208,-0.012817,-0.013123
0.012050,-0.003449,0.003662,-0.010071
0.012100,-0.003730,-0.002441,-0.022736
0.012150,-0.002978,-0.009766,0.000000
0.012200,-0.001548,0.016479,-0.013885
0.012250,-0.000068,0.001221,-0.000153
0.012300,0.000871,-0.009155,0.008698
0.012350,0.000937,0.002441,-0.007324
0.012400,0.000049,0.001221,-0.024109
0.012450,-0.001697,0.005493,-0.019226
0.012500,-0.003975,0.006714,-0.027466
0.012550,-0.006194,0.009766,-0.028839
0.012600,-0.007689,0.003662,-0.000153
0.012650,-0.008054,-0.012817,-0.010529
0.012700,-0.007372,-0.002441,-0.017700
0.012750,-0.006184,-0.009766,-0.012665
0.012800,-0.005124,-0.001831,0.009613
0.012850,-0.004498,-0.009155,0.009766
0.012900,-0.004179,0.000000,-0.008240
0.012950,-0.003809,-0.005493,-0.016022
0.013000,-0.003081,0.003662,-0.012817
0.013050,-0.001917,-0.001831,0.007935
0.013100,-0.000493,0.007324,-0.003662
0.013150,0.000853,-0.003052,-0.005951
0.013200,0.001783,-0.006104,-0.020599
0.013250,0.002155,0.007935,-0.013275
0.013300,0.002091,-0.007324,0.001068
0.013350,0.001855,0.007324,-0.012054
0.013400,0.001661,0.005493,-0.015717
0.013450,0.001531,0.003052,-0.010986
0.013500,0.001291,0.003662,0.000458
0.013550,0.000760,-0.006714,-0.005798
0.013600,-0.000022,0.007324,-0.006104
0.013650,-0.000727,0.001221,0.001678
0.013700,-0.000959,0.000610,-0.014343
0.013750,-0.000550,-0.006104,0.007019
0.013800,0.000391,0.019531,-0.028381
0.013850,0.001630,-0.000610,-0.028076
0.013900,0.002902,-0.004272,-0.005951
0.013950,0.003896,0.000610,0.006866
0.014000,0.004265,0.008545,-0.027924
0.014050,0.003788,-0.007935,-0.009155
