t [s],u [deg],y [deg],i [A]
0.000000,0.000722,0.011597,-0.015869
0.000050,0.000634,0.004272,-0.001068
0.000100,0.000189,0.001221,-0.002136
0.000150,0.000274,0.004272,0.006561
0.000200,0.000546,-0.003052,-0.021210
0.000250,0.000423,-0.003662,-0.019836
0.000300,0.000143,0.000000,0.000305
0.000350,-0.000025,0.012817,-0.052032
0.000400,-0.000639,-0.003662,0.002899
0.000450,-0.001389,-0.005493,-0.005646
0.000500,-0.001720,-0.004272,-0.025330
0.000550,-0.001875,0.007935,-0.030670
0.000600,-0.001105,-0.009766,0.021057
0.000650,0.000440,0.001831,0.005035
0.000700,0.001087,-0.004272,-0.020294
0.000750,0.000796,0.006714,-0.004272
0.000800,0.000663,0.014648,0.001984
0.000850,0.000620,0.001831,-0.002747
0.000900,0.000190,0.006104,0.002594
0.000950,-0.000084,0.012207,-0.040436
0.001000,0.000337,0.006714,-0.028229
0.001050,0.000796,0.014038,-0.010834
0.001100,0.000967,-0.003662,-0.008850
0.001150,0.000973,0.001831,-0.015717
0.001200,0.000936,0.005493,-0.008698
0.001250,0.000961,0.005493,-0.022278
0.001300,0.000665,0.016479,-0.016937
0.001350,0.000414,0.007935,-0.016174
0.001400,0.000388,0.001831,-0.014496
0.001450,0.000258,0.008545,-0.010681
0.001500,0.000324,0.017700,-0.013123
0.001550,0.000591,0.004272,0.004120
0.001600,0.001029,0.000000,0.001831
0.001650,0.001509,-0.003662,-0.020142
0.001700,0.001255,-0.001831,-0.017548
0.001750,0.000699,-0.001221,0.008698
0.001800,0.000624,0.002441,-0.005035
0.001850,0.000429,0.006714,-0.000305
0.001900,-0.000043,-0.000610,-0.011597
0.001950,-0.000581,0.006714,-0.001221
0.002000,-0.000774,0.010376,-0.009918
0.002050,-0.000488,0.003052,-0.032501
0.002100,-0.000284,-0.002441,0.000153
0.002150,-0.000186,0.009155,-0.006104
0.002200,-0.000348,-0.006104,0.001221
0.002250,-0.000438,-0.001221,-0.010529
0.002300,-0.000375,0.009155,-0.009613
0.002350,-0.000502,-0.000610,0.003052
0.002400,-0.000368,-0.000610,-0.019531
0.002450,-0.000032,-0.004272,-0.015259
0.002500,-0.000032,-0.013428,-0.003052
0.002550,-0.000303,-0.009155,-0.006256
0.002600,-0.000624,0.005493,-0.017548
0.002650,-0.000809,0.007324,-0.005646
0.002700,-0.000222,-0.002441,-0.005035
0.002750,0.000135,0.001221,0.007019
0.002800,-0.000146,0.005493,-0.003357
0.002850,0.000077,0.000000,-0.010223
0.002900,0.000445,0.005493,0.010834
0.002950,0.000761,0.004272,-0.003510
0.003000,0.000851,0.009155,-0.018158
0.003050,0.000448,0.002441,-0.001373
0.003100,0.000135,0.001221,0.000305
0.003150,0.000200,-0.002441,-0.021057
0.003200,0.000055,0.002441,-0.014038
0.003250,-0.000144,-0.001221,-0.004730
0.003300,0.000502,0.003052,-0.012054
0.003350,0.001659,0.006104,-0.006104
0.003400,0.002032,0.001831,-0.003052
0.003450,0.001951,-0.006714,0.005798
0.003500,0.002544,-0.003662,-0.019836
0.003550,0.002787,0.007324,-0.017548
0.003600,0.001968,-0.003662,-0.003510
0.003650,0.001166,0.004883,-0.020905
0.003700,0.000446,0.007935,-0.026550
0.003750,-0.000650,0.001831,-0.022888
0.003800,-0.001100,-0.002441,-0.020905
0.003850,-0.000994,-0.005493,-0.010071
0.003900,-0.001099,0.011597,-0.026398
0.003950,-0.001178,-0.000610,-0.016937
0.004000,-0.000695,-0.005493,-0.009003
0.004050,0.000271,0.005493,0.001678
0.004100,0.000772,0.002441,-0.000458
0.004150,0.000953,-0.001831,-0.007019
0.004200,0.000818,0.000000,0.011139
0.004250,0.000886,0.009766,-0.002289
0.004300,0.001786,-0.001221,-0.004730
0.004350,0.002501,-0.000610,-0.030365
0.004400,0.002509,0.003052,0.008698
0.004450,0.001784,-0.005493,-0.016632
0.004500,0.000628,-0.009766,-0.006866
0.004550,-0.000140,0.015259,-0.004120
0.004600,-0.000101,0.003662,-0.014801
0.004650,0.000175,-0.010986,-0.002289
0.004700,0.000579,0.003052,-0.013123
0.004750,0.001366,-0.004272,-0.000153
0.004800,0.001891,0.001221,-0.006714
0.004850,0.001814,0.014038,0.002747
0.004900,0.001717,0.006104,0.009308
0.004950,0.002080,-0.012207,-0.017090
0.005000,0.002478,-0.006104,-0.011292
0.005050,0.002334,0.009766,-0.026703
0.005100,0.001238,0.014038,-0.024109
0.005150,-0.000139,0.009766,-0.007019
0.005200,-0.000414,0.006714,-0.018463
0.005250,0.000156,0.010986,-0.028839
0.005300,0.000293,0.011597,-0.030823
0.005350,0.000297,0.018921,0.003357
0.005400,0.000873,0.001831,-0.002441
0.005450,0.001150,0.006714,0.006256
0.005500,0.000765,-0.005493,0.008392
0.005550,0.000336,0.009766,-0.008087
0.005600,0.000370,-0.005493,-0.009460
0.005650,0.001051,-0.005493,-0.011139
0.005700,0.001435,0.002441,-0.011444
0.005750,0.000993,0.009155,-0.030212
0.005800,0.000378,0.000610,-0.006714
0.005850,-0.000526,-0.001831,0.000610
0.005900,-0.001051,0.004272,-0.023041
0.005950,-0.000813,-0.006104,-0.012817
0.006000,-0.000495,-0.002441,-0.000916
0.006050,-0.000198,0.001831,-0.020905
0.006100,0.000009,0.006714,0.005035
0.006150,0.000825,-0.009155,0.003204
0.006200,0.001507,0.000000,0.032349
0.006250,0.001430,0.007935,-0.010681
0.006300,0.001453,0.009155,-0.025940
0.006350,0.001279,-0.011597,0.001526
0.006400,0.000469,-0.011597,-0.026398
0.006450,-0.001501,0.010376,-0.002594
0.006500,-0.003709,0.004883,-0.014496
0.006550,-0.005284,-0.007935,-0.014496
0.006600,-0.007738,-0.000610,-0.002747
0.006650,-0.009821,-0.001221,-0.019836
0.006700,-0.005243,0.000610,-0.001221
0.006750,0.013111,-0.020752,0.006561
