t [s],u [deg],y [deg],i [A]
0.000000,0.000229,0.006714,0.000610
0.000050,0.000606,0.006104,0.002136
0.000100,0.000291,0.004272,-0.019531
0.000150,0.000061,-0.011597,-0.005341
0.000200,0.000585,-0.003662,0.011444
0.000250,0.001177,0.012817,-0.020447
0.000300,0.000858,0.006104,-0.022736
0.000350,0.000062,-0.003052,0.002289
0.000400,-0.000642,0.003662,0.001526
0.000450,-0.001391,0.000610,-0.022583
0.000500,-0.001798,-0.001221,0.007172
0.000550,-0.001918,0.006104,-0.045624
0.000600,-0.001628,0.006104,-0.007935
0.000650,-0.000670,-0.001221,-0.003052
0.000700,0.000364,-0.006104,-0.002899
0.000750,0.000485,0.001221,0.015411
0.000800,-0.000001,0.012207,0.018005
0.000850,-0.000026,0.018311,-0.028839
0.000900,-0.000152,0.007324,-0.026550
0.000950,-0.000582,0.003052,-0.003052
0.001000,-0.000569,0.010376,-0.017090
0.001050,-0.000207,-0.012207,0.025482
0.001100,0.000285,0.006104,0.010529
0.001150,0.000687,-0.001221,0.003204
0.001200,0.000891,-0.015259,0.026398
0.001250,0.001064,0.009155,-0.033112
0.001300,0.000982,0.003662,-0.030365
0.001350,0.000867,0.015869,-0.016785
0.001400,0.000713,0.007935,-0.018768
0.001450,0.000429,0.011597,-0.025787
0.001500,0.000344,0.015869,-0.028992
0.001550,0.000313,0.000000,0.019226
0.001600,0.000780,0.003662,-0.017548
0.001650,0.001417,0.005493,0.017548
0.001700,0.001149,-0.015259,0.019226
0.001750,0.000499,0.001831,-0.001984
0.001800,0.000243,-0.008545,0.025177
0.001850,-0.000083,0.006104,-0.009308
0.001900,-0.000624,-0.000610,0.000458
0.001950,-0.000998,0.007935,-0.006866
0.002000,-0.000837,-0.004883,-0.013733
0.002050,-0.000494,0.012207,-0.014191
0.002100,-0.000494,0.015259,-0.000153
0.002150,-0.000160,-0.007324,-0.022430
0.002200,0.000219,0.002441,-0.003967
0.002250,0.000256,-0.010986,-0.006409
0.002300,0.000188,0.006714,-0.013885
0.002350,-0.000147,-0.004883,-0.009155
0.002400,-0.000393,0.009766,-0.010681
0.002450,-0.000543,-0.001221,-0.041199
0.002500,-0.000619,-0.004272,-0.001526
0.002550,-0.000422,0.000610,-0.027008
0.002600,-0.000529,0.006714,-0.028076
0.002650,-0.000830,-0.009155,-0.016479
0.002700,-0.000341,0.004883,0.018463
0.002750,0.000158,0.006714,-0.005798
0.002800,0.000315,0.000610,-0.005798
0.002850,0.001013,0.001221,-0.007324
0.002900,0.001332,-0.003662,-0.011444
0.002950,0.001345,0.006104,-0.010986
0.003000,0.001643,0.006714,-0.005341
0.003050,0.001279,0.006714,0.012970
0.003100,0.000428,-0.010986,-0.017242
0.003150,0.000056,0.001831,-0.000305
0.003200,0.000362,0.001221,-0.029449
0.003250,0.000754,0.009155,-0.006714
0.003300,0.000874,-0.006104,-0.007782
0.003350,0.001554,0.005493,-0.020599
0.003400,0.002132,0.008545,0.002594
0.003450,0.001662,0.000610,-0.008698
0.003500,0.001907,-0.014038,-0.007935
0.003550,0.002186,0.003052,-0.028076
0.003600,0.001133,0.003052,-0.022430
0.003650,0.000576,0.000610,-0.025940
0.003700,0.000322,0.000610,-0.010223
0.003750,-0.000442,0.006714,-0.019684
0.003800,-0.000701,0.003052,-0.033264
0.003850,-0.001001,0.000610,-0.029297
0.003900,-0.001641,0.000000,-0.001984
0.003950,-0.001724,0.011597,-0.005646
0.004000,-0.001261,0.000000,-0.016327
0.004050,-0.000181,-0.001831,-0.015106
0.004100,0.001226,0.008545,-0.005493
0.004150,0.001621,-0.003662,-0.001526
0.004200,0.000746,0.003052,-0.008392
0.004250,0.000697,-0.006104,-0.007629
0.004300,0.001892,0.006714,0.002136
0.004350,0.002873,0.004883,-0.007477
0.004400,0.003607,0.007935,-0.020294
0.004450,0.003095,-0.001221,-0.007782
0.004500,0.001335,-0.000610,-0.018158
0.004550,0.000062,0.004883,-0.020752
0.004600,-0.000530,-0.000610,0.000458
0.004650,-0.000541,0.005493,-0.004578
0.004700,0.000125,0.006104,-0.012207
0.004750,0.001178,0.006104,-0.009766
0.004800,0.001527,-0.002441,0.012360
0.004850,0.001107,0.004272,0.005188
0.004900,0.000810,-0.015259,-0.005951
0.004950,0.000746,0.008545,-0.007324
0.005000,0.000908,-0.000610,-0.016937
0.005050,0.001043,-0.001221,-0.009003
0.005100,0.000878,0.003052,-0.022430
0.005150,0.000030,0.009766,-0.008392
0.005200,-0.000524,0.006104,-0.020447
0.005250,-0.000349,0.007324,-0.022430
0.005300,-0.000488,0.000610,-0.013733
0.005350,-0.000125,-0.003662,-0.018921
0.005400,0.000966,-0.002441,0.002441
0.005450,0.001473,0.010376,-0.014343
