t [s],u [deg],y [deg],i [A]
0.000000,0.000135,0.009155,-0.005798
0.000050,-0.000840,-0.010376,-0.017548
0.000100,-0.001589,-0.003052,-0.011444
0.000150,-0.001109,0.016479,-0.015259
0.000200,-0.000882,0.006714,-0.017395
0.000250,-0.001640,-0.004272,0.011902
0.000300,-0.001246,0.012817,-0.013580
0.000350,0.000107,0.008545,-0.004883
0.000400,0.000430,0.004272,-0.024414
0.000450,0.000642,-0.000610,-0.001526
0.000500,0.001200,0.007324,-0.004272
0.000550,0.001701,0.007324,-0.011292
0.000600,0.002428,-0.013428,0.002441
0.000650,0.002940,0.009155,-0.020447
0.000700,0.002081,0.004272,0.000458
0.000750,0.000634,-0.001221,-0.008545
0.000800,0.000349,0.008545,-0.013733
0.000850,0.000877,0.006714,-0.012054
0.000900,0.001346,0.007324,-0.012054
0.000950,0.000508,0.003052,0.000916
0.001000,-0.000786,-0.003662,-0.001831
0.001050,-0.000847,0.003662,-0.021515
0.001100,-0.000724,-0.001221,-0.004578
0.001150,-0.000648,0.006104,-0.009766
0.001200,-0.000043,-0.003052,-0.017395
0.001250,0.000534,-0.003052,0.009766
0.001300,0.000278,-0.003052,-0.002136
0.001350,0.000116,0.008545,0.000458
0.001400,0.000275,0.005493,-0.003357
0.001450,-0.000171,0.005493,-0.004120
0.001500,-0.000300,0.007935,0.008392
0.001550,-0.000585,0.005493,-0.023041
0.001600,-0.001415,-0.004883,-0.016632
0.001650,-0.001672,-0.000610,-0.002441
0.001700,-0.001419,-0.002441,-0.011139
0.001750,-0.001371,0.000000,-0.012970
0.001800,-0.001694,0.000610,0.000610
0.001850,-0.001812,0.006714,-0.010376
0.001900,-0.001864,0.003662,-0.022125
0.001950,-0.001879,0.002441,-0.021973
0.002000,-0.001671,-0.001831,-0.007935
0.002050,-0.001323,0.012817,-0.000305
0.002100,-0.001022,-0.011597,-0.020599
0.002150,-0.001562,0.006714,-0.022736
0.002200,-0.001661,-0.007324,-0.026245
0.002250,-0.000410,-0.012817,0.007477
0.002300,0.000644,-0.004272,-0.010376
0.002350,0.001170,0.002441,0.001373
0.002400,0.001497,-0.009155,-0.008698
0.002450,0.001384,-0.003052,-0.012512
0.002500,0.000657,0.021973,0.000000
0.002550,-0.000149,0.011597,-0.024109
0.002600,-0.000229,-0.003662,-0.004883
0.002650,0.000385,0.001831,-0.003052
0.002700,0.000404,0.008545,-0.014496
0.002750,-0.000335,-0.000610,-0.025940
0.002800,-0.000272,0.003662,-0.009003
0.002850,0.000237,0.003662,-0.005035
0.002900,-0.000135,-0.000610,-0.027161
0.002950,-0.000386,-0.001221,0.027924
0.003000,0.000316,0.011597,0.011597
0.003050,0.000791,0.001221,-0.002441
0.003100,0.000836,0.003052,0.012360
0.003150,0.001061,0.003662,-0.034180
0.003200,0.001259,-0.011597,-0.001373
0.003250,0.001126,0.009766,-0.023804
0.003300,0.000622,-0.003662,-0.010376
0.003350,0.000362,0.004883,0.009308
0.003400,0.000149,-0.003052,0.024109
0.003450,-0.000819,0.002441,-0.018921
0.003500,-0.001500,-0.008545,-0.026703
0.003550,-0.001370,0.000610,-0.001068
0.003600,-0.001017,0.020142,0.003967
0.003650,-0.000755,-0.003662,-0.012207
0.003700,-0.000326,-0.004272,-0.007782
0.003750,0.000155,0.006714,-0.014343
0.003800,0.000109,-0.005493,-0.036926
0.003850,-0.000176,0.004272,-0.008698
0.003900,-0.000350,-0.008545,-0.009003
0.003950,-0.000313,-0.009155,0.006561
