t [s],u [deg],y [deg],i [A]
0.000000,-0.001365,0.007324,-0.009308
0.000050,-0.001778,-0.001831,-0.008850
0.000100,-0.001270,-0.009155,-0.005951
0.000150,-0.000210,-0.012207,-0.000610
0.000200,0.000677,0.003052,-0.027618
0.000250,0.000582,0.003662,-0.018005
0.000300,0.000539,-0.001221,0.014648
0.000350,0.000797,0.019531,-0.024872
0.000400,0.000710,-0.004272,0.005493
0.000450,0.000755,0.002441,-0.025787
0.000500,0.000529,-0.002441,-0.034180
0.000550,0.000100,0.005493,-0.022430
0.000600,0.000784,-0.001221,-0.014191
0.000650,0.001701,0.001831,0.016327
0.000700,0.001708,0.010376,-0.010529
0.000750,0.001944,0.006714,-0.021515
0.000800,0.002214,0.013428,-0.019379
0.000850,0.001294,0.000610,-0.016632
0.000900,0.000402,0.004272,-0.020905
0.000950,0.000744,0.006104,-0.012207
0.001000,0.000636,-0.006104,-0.031738
0.001050,-0.000012,0.007935,-0.014954
0.001100,-0.000100,0.006104,0.004883
0.001150,-0.000228,0.012817,-0.021210
0.001200,-0.000783,0.004272,-0.016174
0.001250,-0.001224,-0.004272,-0.032501
0.001300,-0.000611,-0.002441,-0.025177
0.001350,-0.000145,-0.005493,0.010376
0.001400,-0.001101,0.005493,-0.005798
0.001450,-0.001626,0.007324,-0.004120
0.001500,-0.000581,-0.003052,0.016174
0.001550,0.000735,0.010376,-0.005188
0.001600,0.001376,0.014038,-0.009918
0.001650,0.001359,-0.005493,0.015869
0.001700,0.000812,0.009155,0.016479
0.001750,-0.000517,0.012817,-0.010529
0.001800,-0.001840,-0.007324,-0.024719
0.001850,-0.002087,0.004883,0.013733
0.001900,-0.001609,-0.004883,0.001984
0.001950,-0.001226,0.000000,-0.033569
0.002000,-0.001139,0.011597,-0.007629
0.002050,-0.000739,-0.008545,-0.008240
0.002100,-0.000102,0.000000,-0.000458
0.002150,0.000262,0.000000,-0.019684
0.002200,0.000294,0.010376,-0.024872
0.002250,-0.000246,0.019531,-0.001526
0.002300,-0.000703,0.018921,-0.041046
0.002350,-0.000376,0.000000,0.007019
0.002400,0.000077,-0.009766,-0.002289
0.002450,-0.000003,0.007935,-0.024109
0.002500,-0.000751,-0.007935,0.001984
0.002550,-0.001593,0.007324,-0.014191
0.002600,-0.001652,0.008545,-0.018921
0.002650,-0.000940,0.009155,-0.027466
0.002700,-0.000550,0.010986,-0.026398
0.002750,-0.000094,-0.000610,0.010529
0.002800,0.001243,-0.002441,0.002594
0.002850,0.001607,0.004883,0.005188
0.002900,0.000342,0.001831,-0.017395
0.002950,-0.000239,-0.012817,0.002441
0.003000,0.000367,-0.000610,-0.012970
0.003050,0.000753,-0.006104,-0.013580
0.003100,0.000781,-0.001221,-0.028839
0.003150,0.001138,0.003052,-0.004883
0.003200,0.001383,0.006714,0.010529
0.003250,0.001146,0.008545,-0.015411
0.003300,0.001163,0.003662,-0.023956
0.003350,0.000974,-0.006714,-0.021667
0.003400,0.000473,-0.007324,-0.001221
0.003450,0.000901,0.008545,-0.024414
0.003500,0.001635,-0.007935,-0.028839
0.003550,0.001889,-0.002441,0.001678
0.003600,0.002012,0.005493,-0.041046
0.003650,0.001403,0.001221,-0.007019
0.003700,0.000269,0.000000,-0.018768
0.003750,-0.000445,-0.003662,0.032501
0.003800,-0.000268,-0.010986,0.009308
0.003850,0.000550,0.018921,-0.022278
0.003900,0.000959,0.009155,-0.007782
0.003950,0.000989,-0.000610,-0.002136
0.004000,0.001088,-0.011597,0.008850
0.004050,0.000652,0.018921,-0.013428
0.004100,-0.000057,0.013428,-0.019531
0.004150,0.000273,-0.002441,0.020752
0.004200,0.000901,0.006714,-0.007019
0.004250,0.000783,0.011597,-0.008850
0.004300,0.000984,0.006714,-0.020752
0.004350,0.001542,0.005493,-0.000153
0.004400,0.001362,0.012207,-0.030212
0.004450,0.001259,-0.008545,0.000610
0.004500,0.001568,-0.003052,-0.005646
0.004550,0.001357,0.001221,-0.017853
0.004600,0.001276,0.009766,-0.013580
0.004650,0.002186,0.015869,-0.015259
0.004700,0.002542,0.009155,-0.030212
0.004750,0.001345,0.010986,-0.015106
0.004800,0.000382,-0.005493,-0.001984
0.004850,0.000278,-0.011597,-0.006409
0.004900,-0.000129,0.010986,-0.020905
0.004950,-0.000870,-0.003662,-0.011597
0.005000,-0.000977,0.007324,-0.021362
0.005050,-0.000372,0.000000,-0.002441
0.005100,0.000338,0.002441,-0.003967
0.005150,0.000358,-0.001221,-0.015259
0.005200,-0.000141,-0.003662,-0.020294
0.005250,-0.000368,0.004272,-0.019531
0.005300,-0.000479,0.001831,0.007019
0.005350,-0.000195,0.016479,-0.023193
0.005400,0.000503,-0.000610,-0.008087
0.005450,0.001086,0.012817,-0.002594
0.005500,0.001603,0.006104,0.022125
0.005550,0.001467,0.007935,-0.005951
0.005600,0.000507,0.002441,-0.006256
0.005650,-0.000330,-0.006714,-0.014648
0.005700,-0.000805,-0.006714,-0.009766
0.005750,-0.001344,-0.000610,-0.007172
0.005800,-0.001868,0.000610,-0.011902
0.005850,-0.002034,0.000610,-0.022736
0.005900,-0.001610,-0.003662,-0.023193
0.005950,-0.000936,0.014038,-0.002136
0.006000,-0.000643,0.004272,-0.007935
0.006050,-0.000336,-0.002441,0.014954
0.006100,-0.000091,0.011597,0.006409
0.006150,-0.000485,0.010986,0.004120
0.006200,-0.000380,0.002441,-0.015106
0.006250,0.000772,0.017700,-0.014954
0.006300,0.001868,0.007324,-0.027008
0.006350,0.002804,0.000610,-0.005188
0.006400,0.002632,-0.009155,-0.003357
0.006450,0.000662,0.002441,-0.006714
0.006500,-0.001509,0.009155,-0.021973
0.006550,-0.004772,0.005493,-0.005035
0.006600,-0.010571,0.001221,-0.038147
0.006650,-0.013990,0.003052,-0.028076
0.006700,-0.006496,0.003662,-0.021973
0.006750,0.017966,-0.001221,-0.004730
0.006800,0.062703,-0.003662,0.040741
0.006850,0.129465,-0.008545,0.123138
0.006900,0.219112,0.000610,0.216675
0.006950,0.321707,0.007935,0.253754
0.007000,0.405464,0.054932,0.282898
0.007050,0.431333,0.096436,0.282898
0.007100,0.381075,0.151367,0.115356
0.007150,0.273929,0.223999,-0.229797
0.007200,0.157178,0.298462,-0.591125
0.007250,0.073290,0.341187,-0.735474
0.007300,0.032342,0.340576,-0.613098
0.007350,0.016600,0.319824,-0.310669
0.007400,0.008374,0.233154,0.072632
0.007450,0.003406,0.166016,0.258942
0.007500,0.002143,0.093384,0.298767
0.007550,0.002244,0.053101,0.223389
0.007600,0.000777,0.018311,0.177917
0.007650,-0.001635,0.000000,0.101471
0.007700,-0.002718,0.003662,0.047455
0.007750,-0.002255,0.002441,0.002899
0.007800,-0.001953,-0.001831,-0.039215
0.007850,-0.002655,-0.003052,-0.013428
0.007900,-0.003290,0.009155,-0.023193
0.007950,-0.002753,0.009155,-0.004883
0.008000,-0.001423,-0.002441,-0.002289
0.008050,-0.000582,0.012817,-0.002594
0.008100,-0.000128,0.006714,-0.009613
0.008150,0.000733,0.004883,0.007477
0.008200,0.001135,0.006104,-0.024872
0.008250,0.000012,0.008545,-0.008087
0.008300,-0.001924,-0.003052,-0.012360
0.008350,-0.003212,-0.010986,-0.015564
0.008400,-0.003660,0.003052,-0.040741
0.008450,-0.003347,0.012207,-0.011139
0.008500,-0.001404,0.006714,-0.016022
0.008550,0.001297,0.007324,-0.019989
0.008600,0.002791,0.007324,0.014191
0.008650,0.002161,0.000000,0.005951
0.008700,0.000195,-0.018921,-0.012512
0.008750,-0.000942,0.013428,-0.012207
0.008800,-0.001054,0.000000,-0.018616
0.008850,-0.001152,0.011597,-0.029602
0.008900,-0.000719,0.003052,-0.021362
0.008950,-0.000279,0.002441,-0.001373
0.009000,0.000031,0.000610,-0.005493
0.009050,0.000828,0.006104,-0.017242
0.009100,0.000947,0.003662,-0.006256
0.009150,0.000660,-0.004272,-0.018616
0.009200,0.000568,0.006104,-0.009460
0.009250,0.000045,0.004272,-0.026093
0.009300,-0.000986,-0.000610,-0.029297
0.009350,-0.001508,0.007935,-0.030060
0.009400,-0.001077,0.012207,-0.020905
0.009450,-0.000476,-0.003052,0.015411
0.009500,0.000125,-0.004272,0.019684
0.009550,-0.000078,-0.007935,-0.009308
0.009600,-0.001140,0.006714,-0.007477
0.009650,-0.001816,-0.007324,-0.011444
0.009700,-0.002219,-0.003662,-0.019073
0.009750,-0.001919,0.004272,-0.031738
0.009800,-0.001240,0.006714,-0.013733
0.009850,-0.001055,-0.000610,0.016174
0.009900,-0.000836,0.006714,0.019226
0.009950,-0.001608,0.016479,-0.002747
0.010000,-0.002994,-0.002441,-0.009460
0.010050,-0.002750,-0.006714,0.001373
0.010100,-0.001775,0.004883,-0.019073
0.010150,-0.001428,0.006104,-0.005188
0.010200,-0.000592,-0.014038,-0.000916
0.010250,0.000867,-0.012207,0.009460
0.010300,0.001659,0.003662,-0.020142
0.010350,0.002063,0.016479,-0.010376
0.010400,0.002849,0.001831,-0.003204
0.010450,0.002869,-0.001831,-0.003967
0.010500,0.001595,-0.001831,0.017853
0.010550,0.000317,0.003052,-0.031433
0.010600,-0.000339,-0.006714,-0.039520
0.010650,-0.000605,0.014648,-0.011139
0.010700,-0.000810,0.001221,-0.023804
0.010750,-0.000749,0.010376,0.003662
0.010800,-0.000147,-0.014648,0.025482
0.010850,0.000368,0.000610,-0.016479
0.010900,0.000445,0.003052,-0.002441
0.010950,-0.000320,0.008545,-0.024872
0.011000,-0.001777,0.013428,-0.003204
0.011050,-0.002160,0.012817,0.007019
0.011100,-0.001478,0.022583,-0.044250
0.011150,-0.001349,-0.003052,0.012054
0.011200,-0.001314,0.011597,0.007019
0.011250,-0.000905,-0.010376,0.030518
0.011300,-0.001437,0.001221,0.003815
0.011350,-0.001745,-0.001221,-0.009918
0.011400,-0.000725,-0.010986,0.002899
0.011450,0.000144,0.007324,-0.032349
0.011500,0.000486,0.007324,-0.007629
0.011550,0.000800,-0.004272,-0.031586
0.011600,0.001049,0.012207,-0.048370
0.011650,0.001259,-0.014038,-0.006714
0.011700,0.001564,0.023804,-0.013885
0.011750,0.001273,-0.009766,0.025482
0.011800,0.000493,-0.011597,0.023499
0.011850,-0.000445,0.002441,0.026245
0.011900,-0.001397,0.003052,-0.009918
0.011950,-0.001707,0.003052,-0.012817
0.012000,-0.001418,0.014038,-0.025787
0.012050,-0.001264,0.000610,0.019531
0.012100,-0.001256,0.000000,-0.005951
0.012150,-0.000711,-0.009155,-0.002747
0.012200,-0.000383,-0.009766,-0.009308
0.012250,-0.000706,0.014648,-0.023651
0.012300,-0.000970,0.008545,-0.003662
0.012350,-0.000985,-0.003662,-0.043335
0.012400,-0.000263,-0.004883,-0.016937
0.012450,0.000889,0.015259,-0.029907
0.012500,0.001248,0.003052,-0.012054
0.012550,0.001011,-0.004272,-0.003967
0.012600,0.001259,-0.002441,-0.012207
0.012650,0.002308,-0.013428,-0.002747
0.012700,0.003280,-0.002441,-0.004578
0.012750,0.003430,0.006104,-0.013885
0.012800,0.002848,0.004272,0.014801
0.012850,0.001723,0.006104,-0.002441
0.012900,0.000339,0.000610,-0.014801
0.012950,-0.000813,0.006714,-0.017548
0.013000,-0.001382,-0.004272,-0.027161
0.013050,-0.001476,-0.000610,0.004730
0.013100,-0.001443,0.004883,-0.013428
0.013150,-0.001283,0.000610,0.010986
0.013200,-0.000988,-0.000610,-0.026855
0.013250,-0.000515,0.001831,-0.019989
0.013300,-0.000240,-0.001831,-0.021362
0.013350,-0.000468,-0.003662,0.003052
0.013400,-0.000865,0.000610,-0.023499
0.013450,-0.001581,-0.002441,-0.020294
0.013500,-0.002046,-0.005493,-0.013123
0.013550,-0.001501,0.009766,-0.012207
0.013600,-0.000789,-0.005493,0.010529
0.013650,-0.000472,0.012817,-0.020905
0.013700,-0.000123,-0.007935,0.001068
0.013750,0.000346,0.000610,0.003662
0.013800,0.000688,-0.004272,-0.006866
0.013850,0.000981,0.010986,-0.020905
0.013900,0.001390,-0.004272,0.005341
0.013950,0.001330,0.009766,-0.009155
0.014000,0.000588,-0.010376,-0.013428
0.014050,-0.000243,-0.001831,-0.025177
0.014100,-0.000637,-0.002441,-0.030518
0.014150,-0.000832,0.006104,-0.012512
0.014200,-0.001082,0.010376,-0.008240
0.014250,-0.000400,0.006104,-0.017548
0.014300,0.001189,0.006714,-0.011902
0.014350,0.002434,0.007324,-0.009460
0.014400,0.002958,0.005493,0.019836
0.014450,0.003244,-0.005493,-0.013428
0.014500,0.003761,0.006714,-0.019684
0.014550,0.004002,0.005493,0.003510
0.014600,0.002794,0.009766,-0.024719
