t [s],u [deg],y [deg],i [A]
0.000000,-0.001351,0.010376,-0.013275
0.000050,-0.004521,-0.009766,-0.011749
0.000100,-0.006665,-0.004272,-0.015106
0.000150,-0.007119,0.007935,-0.008698
0.000200,-0.006312,0.004883,-0.010681
0.000250,-0.005264,0.007935,0.003357
0.000300,-0.004519,-0.003662,0.014038
0.000350,-0.003987,-0.002441,0.019836
0.000400,-0.003385,0.002441,-0.008850
0.000450,-0.002640,-0.007935,-0.021973
0.000500,-0.001959,-0.009155,-0.009308
0.000550,-0.001607,0.005493,-0.004578
0.000600,-0.001639,-0.014038,-0.014801
0.000650,-0.001867,-0.006104,-0.003357
0.000700,-0.002091,-0.007324,-0.011444
0.000750,-0.002360,0.009766,-0.028687
0.000800,-0.002974,-0.001221,-0.017700
0.000850,-0.004171,-0.000610,-0.012207
0.000900,-0.005730,0.007935,-0.012512
0.000950,-0.006865,-0.009766,-0.007324
0.001000,-0.006596,-0.001221,0.002136
0.001050,-0.004413,0.002441,-0.011597
0.001100,-0.000780,-0.008545,0.000153
0.001150,0.002946,-0.004272,-0.000153
0.001200,0.005200,-0.003052,0.010986
0.001250,0.005104,0.003052,0.013733
0.001300,0.002969,-0.003662,-0.014038
0.001350,0.000053,-0.004883,-0.026550
0.001400,-0.002278,-0.004272,-0.031891
0.001450,-0.003435,0.014038,-0.028687
0.001500,-0.003918,0.006104,-0.025940
0.001550,-0.004853,0.002441,-0.030212
0.001600,-0.007075,0.017700,0.001984
0.001650,-0.010394,-0.012817,0.025482
0.001700,-0.013551,0.001831,-0.016937
0.001750,-0.014908,0.001221,-0.002594
0.001800,-0.013420,-0.001831,-0.019073
0.001850,-0.009273,-0.004883,-0.018158
0.001900,-0.003812,-0.012817,0.010834
0.001950,0.001167,-0.021973,0.027466
0.002000,0.004289,0.002441,0.015411
0.002050,0.005139,0.004272,0.029602
0.002100,0.004242,-0.001221,-0.004425
0.002150,0.002574,-0.006104,0.000153
0.002200,0.000961,0.022583,-0.049744
0.002250,-0.000288,0.014648,-0.037842
0.002300,-0.001400,0.003052,-0.034943
0.002350,-0.002830,0.007324,-0.006104
0.002400,-0.004870,-0.004883,0.029755
0.002450,-0.007333,0.004883,-0.037994
0.002500,-0.009508,0.005493,0.000916
0.002550,-0.010393,-0.006714,0.023499
0.002600,-0.009163,-0.012207,-0.023041
0.002650,-0.005675,-0.004272,0.004272
0.002700,-0.000735,0.007935,-0.028839
0.002750,0.004060,0.001221,-0.018463
0.002800,0.006949,-0.021362,0.013275
0.002850,0.006840,0.003052,0.023499
0.002900,0.003927,-0.010986,-0.000305
0.002950,-0.000293,-0.010376,-0.030975
0.003000,-0.003693,0.007935,-0.063019
0.003050,-0.004586,0.015259,-0.074768
0.003100,-0.002633,-0.007324,-0.049286
0.003150,0.000911,-0.009766,0.010223
0.003200,0.003784,0.000000,0.031281
0.003250,0.003860,-0.014038,0.028839
0.003300,0.000254,0.013428,-0.020142
0.003350,-0.006166,0.000000,-0.026550
0.003400,-0.013162,0.007324,-0.027771
0.003450,-0.018193,0.009155,-0.041656
0.003500,-0.019643,-0.004883,-0.027313
0.003550,-0.017569,-0.002441,0.010986
0.003600,-0.013586,0.002441,0.021057
0.003650,-0.009934,-0.004883,0.010986
0.003700,-0.008242,0.004272,0.012207
0.003750,-0.008679,-0.018311,0.006866
0.003800,-0.009997,-0.025635,0.008698
0.003850,-0.010438,-0.005493,-0.015259
0.003900,-0.008953,-0.000610,-0.052185
0.003950,-0.005930,-0.009155,-0.040894
0.004000,-0.002957,-0.010376,-0.026093
0.004050,-0.001751,0.002441,-0.013580
0.004100,-0.002974,-0.001831,-0.028534
0.004150,-0.005749,-0.004272,-0.027008
0.004200,-0.008194,-0.011597,-0.018768
0.004250,-0.008606,0.003662,-0.025330
0.004300,-0.006445,0.002441,-0.019379
0.004350,-0.002490,-0.009766,-0.014648
0.004400,0.001832,-0.003662,-0.004730
0.004450,0.005358,-0.001831,0.024872
0.004500,0.007625,-0.009766,0.019989
0.004550,0.008635,0.001831,0.020142
0.004600,0.008319,-0.004883,0.014191
0.004650,0.006361,-0.001221,-0.024414
0.004700,0.002602,0.003662,-0.023956
0.004750,-0.002312,0.010986,-0.025940
0.004800,-0.006755,0.007935,-0.014343
0.004850,-0.008799,0.004883,-0.043488
0.004900,-0.007405,-0.003662,-0.019684
0.004950,-0.003274,0.000000,-0.003967
0.005000,0.001371,0.005493,0.028076
0.005050,0.004042,-0.002441,0.029602
0.005100,0.003479,-0.007324,0.018463
0.005150,0.000345,-0.010986,-0.010834
0.005200,-0.003328,-0.008545,-0.044098
0.005250,-0.005522,0.000610,-0.033417
0.005300,-0.005447,0.017700,-0.021057
0.005350,-0.003813,0.001221,-0.030518
0.005400,-0.002087,0.006104,-0.009155
0.005450,-0.001395,-0.000610,0.003510
0.005500,-0.001869,-0.006104,0.021820
0.005550,-0.002806,-0.012207,0.002899
0.005600,-0.003366,0.000000,-0.036011
0.005650,-0.003199,-0.002441,-0.001526
0.005700,-0.002551,0.000000,0.007019
0.005750,-0.001905,0.002441,-0.019531
0.005800,-0.001521,-0.012817,-0.023346
0.005850,-0.001271,-0.003052,-0.022125
0.005900,-0.000850,-0.008545,-0.010681
0.005950,-0.000115,-0.007324,-0.033875
0.006000,0.000753,-0.010376,-0.009460
0.006050,0.001380,-0.005493,-0.014343
0.006100,0.001490,-0.003662,-0.004883
0.006150,0.001099,0.004272,-0.016022
0.006200,0.000485,0.012207,-0.032501
0.006250,-0.000045,-0.010376,0.010834
0.006300,-0.000364,-0.003052,0.005341
0.006350,-0.000577,0.008545,-0.031433
0.006400,-0.000889,-0.000610,0.000610
0.006450,-0.001403,0.000000,-0.021210
0.006500,-0.002003,0.006714,0.002594
0.006550,-0.002401,-0.006104,-0.020752
0.006600,-0.002308,0.001831,-0.006866
0.006650,-0.001619,-0.000610,0.011292
0.006700,-0.000505,-0.001221,-0.003510
0.006750,0.000653,-0.007324,-0.023956
0.006800,0.001450,0.000000,-0.024261
0.006850,0.001674,-0.011597,-0.020447
0.006900,0.001420,-0.015259,-0.009766
0.006950,0.001030,-0.004883,-0.016327
0.007000,0.000882,-0.005493,-0.010376
0.007050,0.001136,-0.006104,-0.030823
0.007100,0.001601,-0.002441,-0.009460
0.007150,0.001819,0.006104,-0.018921
0.007200,0.001341,0.009766,0.003052
0.007250,0.000030,-0.004883,0.001984
0.007300,-0.001784,0.003052,-0.033264
0.007350,-0.003411,0.012207,-0.011444
0.007400,-0.004122,0.000610,-0.018463
0.007450,-0.003535,0.010986,0.011597
0.007500,-0.001851,-0.015869,-0.005493
0.007550,0.000160,0.015869,0.001221
0.007600,0.001454,0.002441,0.018158
0.007650,0.001150,-0.015259,-0.005035
0.007700,-0.001032,-0.009766,0.003510
0.007750,-0.004548,0.000610,-0.028992
0.007800,-0.008139,-0.006104,-0.025177
0.007850,-0.010286,-0.011597,-0.030518
0.007900,-0.009858,-0.005493,-0.014191
0.007950,-0.006678,-0.005493,0.007935
0.008000,-0.001706,0.000610,-0.000153
0.008050,0.003298,-0.007935,0.018921
0.008100,0.006500,-0.020752,0.007782
0.008150,0.006778,-0.014648,0.008698
0.008200,0.004171,0.009766,-0.006561
0.008250,-0.000202,0.003662,-0.015564
0.008300,-0.004675,-0.000610,-0.020599
0.008350,-0.007736,-0.003052,-0.042267
0.008400,-0.008575,0.010376,-0.027466
0.008450,-0.007276,-0.001831,-0.018463
0.008500,-0.004671,0.001831,-0.000610
0.008550,-0.001966,0.003052,0.005798
0.008600,-0.000295,-0.006714,0.014038
0.008650,-0.000312,-0.005493,0.005646
0.008700,-0.001959,-0.007935,0.009918
0.008750,-0.004482,-0.002441,-0.018005
0.008800,-0.006743,-0.006104,-0.028076
0.008850,-0.007736,-0.006104,-0.024261
0.008900,-0.007066,-0.004883,-0.016022
0.008950,-0.005140,-0.009155,-0.010681
0.009000,-0.002947,-0.010986,-0.010071
0.009050,-0.001537,-0.004272,0.011292
0.009100,-0.001493,0.008545,-0.012207
0.009150,-0.002684,0.002441,-0.003967
0.009200,-0.004414,-0.015869,-0.012207
0.009250,-0.005826,0.006714,-0.023651
0.009300,-0.006319,-0.003662,-0.016937
0.009350,-0.005774,0.001221,-0.027313
0.009400,-0.004544,-0.008545,-0.019073
0.009450,-0.003289,0.001831,-0.016937
0.009500,-0.002724,0.000610,-0.018616
0.009550,-0.003335,-0.006104,0.009918
0.009600,-0.005105,0.005493,-0.006866
0.009650,-0.007346,0.007935,-0.006561
0.009700,-0.008827,-0.003662,-0.013123
0.009750,-0.008273,-0.002441,-0.002594
0.009800,-0.005105,0.007935,-0.019226
0.009850,-0.000015,0.003662,-0.001984
0.009900,0.005065,-0.006104,0.008240
0.009950,0.007785,-0.013428,0.017700
0.010000,0.006636,-0.006714,0.022278
0.010050,0.001949,0.002441,-0.014191
0.010100,-0.004062,0.006104,-0.034180
0.010150,-0.008369,0.012817,-0.049744
0.010200,-0.008780,0.005493,-0.039062
0.010250,-0.005203,0.000000,-0.021667
0.010300,0.000259,0.003662,0.019226
0.010350,0.004504,0.001831,0.041656
0.010400,0.005204,-0.010376,0.016785
