t [s],u [deg],y [deg],i [A]
0.000000,-0.001602,0.006104,-0.030670
0.000050,-0.002412,0.016479,-0.019073
0.000100,-0.003102,0.005493,-0.021667
0.000150,-0.002987,0.008545,-0.009613
0.000200,-0.002292,0.000000,-0.007477
0.000250,-0.001264,-0.005493,-0.010681
0.000300,-0.000311,-0.001221,-0.011597
0.000350,0.000117,-0.006104,0.011902
0.000400,-0.000314,-0.002441,-0.001221
0.000450,-0.001592,-0.003662,-0.012512
0.000500,-0.003207,-0.003662,-0.025787
0.000550,-0.004286,-0.001831,0.003510
0.000600,-0.004032,0.002441,-0.003357
0.000650,-0.002248,0.001831,-0.014496
0.000700,0.000422,0.010986,-0.022125
0.000750,0.002752,-0.006714,-0.012054
0.000800,0.003574,0.001221,0.014648
0.000850,0.002434,0.009155,-0.000610
0.000900,-0.000165,0.001831,-0.019684
0.000950,-0.003072,0.006714,-0.021973
0.001000,-0.005158,0.000610,-0.009003
0.001050,-0.005883,0.013428,-0.029144
0.001100,-0.005438,0.002441,-0.018311
0.001150,-0.004420,-0.005493,-0.025482
0.001200,-0.003328,0.000000,0.018158
0.001250,-0.002276,-0.001221,0.001526
0.001300,-0.001071,0.000610,-0.013885
0.001350,0.000440,0.010376,-0.015869
0.001400,0.002102,-0.018921,0.006409
0.001450,0.003470,-0.002441,-0.002747
0.001500,0.004097,0.014038,-0.004120
0.001550,0.003836,0.015869,0.005493
0.001600,0.002902,0.002441,-0.010223
0.001650,0.001650,0.001831,-0.024414
0.001700,0.000272,0.001221,-0.039978
0.001750,-0.001335,0.000000,-0.007019
0.001800,-0.003366,0.006714,-0.040436
0.001850,-0.005749,-0.006714,-0.027771
0.001900,-0.007899,0.006714,-0.018463
0.001950,-0.008854,0.000000,-0.020142
0.002000,-0.007772,-0.003662,-0.038452
0.002050,-0.004525,0.003662,-0.006104
0.002100,-0.000016,-0.007935,0.025787
0.002150,0.004035,-0.010986,0.030518
0.002200,0.005806,-0.018311,0.007477
0.002250,0.004253,0.007324,0.005188
0.002300,-0.000269,-0.015869,0.000610
0.002350,-0.006012,-0.000610,-0.024109
0.002400,-0.010532,0.007935,-0.058594
0.002450,-0.011781,0.014038,-0.044708
0.002500,-0.009085,0.003052,-0.030975
0.002550,-0.003500,0.009155,-0.023346
0.002600,0.002669,-0.009155,0.016174
0.002650,0.006965,0.001831,0.019073
0.002700,0.007906,0.002441,0.008240
0.002750,0.005554,0.003052,-0.005188
0.002800,0.001259,-0.001221,0.003357
0.002850,-0.003199,0.015869,-0.022583
0.002900,-0.006510,0.011597,-0.044708
0.002950,-0.008239,0.009155,-0.049438
0.003000,-0.008620,0.007324,-0.014038
0.003050,-0.008025,-0.007324,-0.009003
0.003100,-0.006603,0.015259,0.005951
0.003150,-0.004351,-0.012207,0.005646
0.003200,-0.001476,0.000000,0.021973
0.003250,0.001350,-0.004883,-0.021667
0.003300,0.003167,-0.004272,0.008087
0.003350,0.003277,0.001221,-0.000458
0.003400,0.001733,0.008545,-0.002441
0.003450,-0.000629,0.009766,-0.023346
0.003500,-0.002707,0.003052,-0.036316
0.003550,-0.003822,-0.011597,-0.021515
0.003600,-0.004066,0.005493,-0.035095
0.003650,-0.004048,-0.001221,-0.026550
0.003700,-0.004252,-0.007935,-0.031586
0.003750,-0.004573,-0.011597,-0.007019
0.003800,-0.004410,0.003052,-0.018616
0.003850,-0.003269,-0.019531,-0.003204
0.003900,-0.001354,-0.001831,-0.018463
0.003950,0.000415,0.007935,-0.014801
0.004000,0.001033,-0.004272,-0.004425
0.004050,0.000250,-0.002441,0.030975
0.004100,-0.001103,-0.010986,-0.010223
0.004150,-0.001631,0.002441,-0.039215
0.004200,-0.000444,0.002441,-0.011597
0.004250,0.002059,-0.012207,-0.013275
0.004300,0.004310,-0.007935,-0.007629
0.004350,0.004634,-0.001221,-0.009308
0.004400,0.002476,0.003662,0.002441
0.004450,-0.001102,0.010376,-0.001373
0.004500,-0.004073,0.008545,-0.019836
0.004550,-0.004810,0.005493,-0.055237
0.004600,-0.003169,0.003662,-0.017090
0.004650,-0.000521,0.008545,-0.012817
0.004700,0.001261,0.009766,-0.000153
0.004750,0.001090,0.006714,0.011597
0.004800,-0.000724,-0.006104,0.005035
0.004850,-0.002905,-0.006104,-0.012360
0.004900,-0.004273,0.009155,-0.024567
0.004950,-0.004556,0.001831,-0.016327
0.005000,-0.004368,0.000610,-0.026398
0.005050,-0.004455,0.000610,-0.001678
0.005100,-0.004917,-0.000610,0.015106
0.005150,-0.005069,-0.007935,-0.011292
0.005200,-0.004064,0.004272,-0.006561
0.005250,-0.001735,0.001831,-0.006256
0.005300,0.001043,-0.007935,-0.018768
0.005350,0.002806,-0.001221,-0.015564
0.005400,0.002453,-0.013428,-0.004272
0.005450,0.000013,-0.000610,0.002747
0.005500,-0.003307,-0.006714,-0.017700
0.005550,-0.005806,-0.001831,-0.017700
0.005600,-0.006214,-0.001831,-0.025024
0.005650,-0.004303,-0.000610,-0.016022
0.005700,-0.000878,-0.001221,-0.021515
0.005750,0.002693,-0.010986,0.016479
0.005800,0.005087,-0.003052,0.018005
0.005850,0.005477,-0.011597,0.017548
0.005900,0.003740,-0.006104,-0.011749
0.005950,0.000457,0.006104,-0.008850
0.006000,-0.003240,-0.000610,-0.011444
0.006050,-0.006026,0.006714,-0.044556
0.006100,-0.006892,0.001831,-0.011902
0.006150,-0.005643,0.005493,-0.016937
0.006200,-0.003081,0.007935,-0.007477
0.006250,-0.000664,-0.005493,-0.003967
0.006300,0.000254,0.004883,-0.004120
0.006350,-0.000806,0.003052,0.011597
0.006400,-0.003180,-0.003052,0.010529
0.006450,-0.005499,0.011597,-0.030060
0.006500,-0.006593,-0.000610,-0.038910
0.006550,-0.006260,0.001221,0.001831
0.006600,-0.005370,0.009155,0.019073
0.006650,-0.005210,0.022583,-0.014648
0.006700,-0.006518,0.014648,-0.005493
0.006750,-0.008865,-0.006714,-0.020752
0.006800,-0.010843,-0.001831,-0.004578
0.006850,-0.010963,0.000000,-0.050659
0.006900,-0.008661,-0.001831,-0.043182
0.006950,-0.004743,-0.002441,0.025635
0.007000,-0.000963,0.005493,0.008240
0.007050,0.001011,-0.001831,0.011597
0.007100,0.000575,-0.002441,0.007324
0.007150,-0.001515,-0.003052,-0.004120
0.007200,-0.003663,-0.022583,-0.024109
0.007250,-0.004433,-0.022583,-0.016937
0.007300,-0.003354,0.011597,-0.011292
0.007350,-0.001057,0.001831,-0.005341
0.007400,0.001258,0.004883,-0.008240
0.007450,0.002630,-0.001831,0.017700
