t [s],u [deg],y [deg],i [A]
0.000000,0.000594,-0.004883,-0.005493
0.000050,-0.001189,0.007935,0.000153
0.000100,-0.002435,-0.004272,-0.003967
0.000150,-0.002462,0.003052,-0.013885
0.000200,-0.002075,0.004883,-0.023499
0.000250,-0.002165,0.001221,-0.018463
0.000300,-0.002449,0.006714,-0.002594
0.000350,-0.002039,-0.004272,-0.016174
0.000400,-0.000398,0.010986,-0.019379
0.000450,0.002067,0.006104,-0.001526
0.000500,0.004150,0.002441,0.005341
0.000550,0.004636,-0.007935,-0.015411
0.000600,0.003156,0.011597,-0.001068
0.000650,0.000481,0.003052,-0.003510
0.000700,-0.001967,0.012207,-0.030212
0.000750,-0.003046,-0.004272,-0.040131
0.000800,-0.002611,0.000610,-0.004120
0.000850,-0.001541,0.009155,-0.018616
0.000900,-0.001071,0.006104,-0.000763
0.000950,-0.001907,-0.006714,-0.007782
0.001000,-0.003744,-0.002441,-0.003052
0.001050,-0.005476,0.010986,-0.018463
0.001100,-0.005939,-0.000610,-0.007019
0.001150,-0.004653,0.001831,-0.024414
0.001200,-0.002099,0.000000,-0.013733
0.001250,0.000610,0.009155,-0.011597
0.001300,0.002395,-0.012207,0.013885
0.001350,0.002762,-0.007324,0.015717
0.001400,0.001927,-0.005493,0.002289
0.001450,0.000526,0.000000,-0.017853
0.001500,-0.000824,0.002441,-0.011444
0.001550,-0.001804,-0.005493,-0.035248
0.001600,-0.002390,0.006104,-0.014038
0.001650,-0.002694,0.006104,-0.030365
0.001700,-0.002806,0.000610,-0.003967
0.001750,-0.002783,0.009155,0.001526
0.001800,-0.002705,-0.000610,-0.001831
0.001850,-0.002703,0.006714,-0.006866
0.001900,-0.002858,0.017700,-0.020142
0.001950,-0.003066,0.005493,-0.022583
0.002000,-0.002996,0.010986,-0.000610
0.002050,-0.002248,0.005493,0.009766
0.002100,-0.000634,-0.001221,0.002289
0.002150,0.001571,-0.012207,-0.016632
0.002200,0.003610,0.004883,-0.002594
0.002250,0.004489,-0.004272,0.001984
0.002300,0.003400,-0.005493,-0.014801
0.002350,0.000115,-0.001831,0.014496
0.002400,-0.004824,0.000000,-0.042114
0.002450,-0.010182,0.001831,-0.027924
0.002500,-0.014392,0.005493,-0.010986
0.002550,-0.016066,0.006104,-0.048828
0.002600,-0.014532,-0.004272,-0.015869
0.002650,-0.010169,-0.007935,-0.002747
0.002700,-0.004372,0.004272,0.019836
0.002750,0.000922,-0.006104,0.040131
0.002800,0.004012,-0.003662,0.022430
0.002850,0.004151,-0.006714,0.003815
0.002900,0.001856,-0.001221,-0.005951
0.002950,-0.001398,-0.001831,-0.033875
0.003000,-0.003929,-0.007935,-0.055084
0.003050,-0.004642,-0.004883,-0.028992
0.003100,-0.003448,0.006104,-0.012207
0.003150,-0.001138,-0.003662,-0.042572
0.003200,0.001137,-0.001221,0.003357
0.003250,0.002444,-0.001221,-0.014343
0.003300,0.002404,-0.005493,0.018768
0.003350,0.001230,0.003052,-0.022125
0.003400,-0.000459,0.009155,0.003815
0.003450,-0.001913,-0.008545,0.004578
0.003500,-0.002550,0.002441,-0.053558
0.003550,-0.002234,0.002441,-0.046844
0.003600,-0.001423,0.012207,0.003052
0.003650,-0.001010,0.023193,0.006866
0.003700,-0.001832,0.020752,-0.012970
0.003750,-0.004020,0.012207,-0.021515
0.003800,-0.006663,0.001221,-0.017700
0.003850,-0.008138,-0.003052,-0.021057
0.003900,-0.007067,0.019531,-0.049896
0.003950,-0.003347,0.018921,-0.034637
0.004000,0.001482,-0.001831,0.024719
0.004050,0.004925,-0.011597,0.037231
0.004100,0.004935,0.003052,-0.022888
0.004150,0.001147,0.016479,-0.008545
0.004200,-0.004889,-0.001221,-0.040131
0.004250,-0.010621,0.007935,-0.022583
