t [s],u [deg],y [deg],i [A],Finished_late
1.274800,0.349196,-0.047607,0.001831,0.000000
1.274850,0.425186,0.037231,-0.046844,0.000000
1.274900,0.505114,0.108643,-0.035553,0.000000
1.274950,0.590464,0.197144,-0.032806,0.000000
1.275000,0.681241,0.268555,0.012970,0.000000
1.275050,0.774778,0.364380,0.025940,0.000000
1.275100,0.864739,0.447998,0.046844,0.000000
1.275150,0.940595,0.513916,0.057831,0.000000
1.275200,0.987938,0.593872,0.011444,0.000000
1.275250,0.991757,0.694580,-0.055237,0.000000
1.275300,0.943703,0.767822,-0.197144,0.000000
1.275350,0.849160,0.841675,-0.366364,0.000000
1.275400,0.728012,0.898437,-0.544891,0.000000
1.275450,0.606584,0.934448,-0.641937,0.000000
1.275500,0.504678,0.930786,-0.603333,0.000000
1.275550,0.426976,0.872192,-0.409851,0.000000
1.275600,0.364290,0.795288,-0.175629,0.000000
1.275650,0.302590,0.709229,0.014648,0.000000
1.275700,0.232014,0.588989,0.144653,0.000000
1.275750,0.150230,0.509033,0.149994,0.000000
1.275800,0.060602,0.431519,0.061035,0.000000
1.275850,-0.031075,0.363159,-0.025787,0.000000
1.275900,-0.119537,0.277710,-0.071869,0.000000
1.275950,-0.202323,0.198364,-0.094604,0.000000
1.276000,-0.280122,0.128784,-0.063629,0.000000
1.276050,-0.355437,0.053711,-0.042114,0.000000
1.276100,-0.431274,-0.047607,-0.011444,0.000000
1.276150,-0.510475,-0.120850,0.029907,0.000000
1.276200,-0.595132,-0.202026,-0.005951,0.000000
1.276250,-0.685554,-0.263672,-0.019989,0.000000
1.276300,-0.779036,-0.374756,-0.046997,0.000000
1.276350,-0.869065,-0.435791,-0.046844,0.000000
1.276400,-0.944933,-0.514526,-0.061340,0.000000
1.276450,-0.992023,-0.589600,-0.067902,0.000000
1.276500,-0.995173,-0.684814,0.009460,0.000000
1.276550,-0.946205,-0.776978,0.167847,0.000000
1.276600,-0.851072,-0.840454,0.338745,0.000000
1.276650,-0.730301,-0.903320,0.488586,0.000000
1.276700,-0.610447,-0.946655,0.628510,0.000000
1.276750,-0.510913,-0.925903,0.588531,0.000000
1.276800,-0.435564,-0.877075,0.399170,0.000000
1.276850,-0.374396,-0.802612,0.177155,0.000000
1.276900,-0.312873,-0.695190,-0.053253,0.000000
1.276950,-0.241024,-0.614624,-0.164490,0.000000
1.277000,-0.156856,-0.509033,-0.184174,0.000000
1.277050,-0.064493,-0.419312,-0.113373,0.000000
1.277100,0.029352,-0.348511,0.016937,0.000000
1.277150,0.118827,-0.280151,0.051727,0.000000
1.277200,0.201526,-0.199585,0.094299,0.000000
1.277250,0.278668,-0.128784,0.075073,0.000000
1.277300,0.353293,-0.052490,0.017548,0.000000
1.277350,0.428663,0.041504,-0.045319,0.000000
1.277400,0.507601,0.120239,-0.040741,0.000000
1.277450,0.592079,0.203857,-0.016785,0.000000
1.277500,0.682335,0.277710,0.010376,0.000000
1.277550,0.775649,0.362549,0.028839,0.000000
1.277600,0.865441,0.439453,0.037689,0.000000
1.277650,0.940947,0.509644,0.072479,0.000000
1.277700,0.987707,0.597534,0.018463,0.000000
1.277750,0.990845,0.687866,-0.071564,0.000000
1.277800,0.942210,0.859985,-0.327301,1.000000
1.277850,0.847365,0.902710,-0.340729,0.000000
1.277900,0.726297,0.937500,-0.462799,0.000000
1.277950,0.605217,0.949097,-0.549469,0.000000
1.278000,0.503573,0.936890,-0.560150,0.000000
1.278050,0.425713,0.888672,-0.391846,0.000000
1.278100,0.362465,0.803833,-0.163116,0.000000
1.278150,0.300175,0.687256,0.062714,0.000000
1.278200,0.229360,0.603027,0.140076,0.000000
1.278250,0.147788,0.490112,0.146332,0.000000
1.278300,0.058681,0.425415,0.080566,0.000000
1.278350,-0.032403,0.344849,-0.009003,0.000000
1.278400,-0.120434,0.274048,-0.058136,0.000000
1.278450,-0.203107,0.199585,-0.079651,0.000000
1.278500,-0.281125,0.127563,-0.074921,0.000000
1.278550,-0.356881,0.040283,-0.016937,0.000000
1.278600,-0.433241,-0.034180,0.001526,0.000000
1.278650,-0.512912,-0.123291,0.008545,0.000000
1.278700,-0.597853,-0.196533,0.010376,0.000000
1.278750,-0.688235,-0.286255,-0.001984,0.000000
1.278800,-0.781211,-0.354004,-0.036163,0.000000
1.278850,-0.870157,-0.443726,-0.078125,0.000000
1.278900,-0.944390,-0.526123,-0.077972,0.000000
1.278950,-0.989603,-0.594482,-0.048981,0.000000
1.279000,-0.991164,-0.686646,0.050659,0.000000
1.279050,-0.941314,-0.769043,0.167389,0.000000
1.279100,-0.846091,-0.850220,0.340424,0.000000
1.279150,-0.725837,-0.901489,0.493164,0.000000
1.279200,-0.606809,-0.921021,0.613861,0.000000
1.279250,-0.508149,-0.916138,0.581360,0.000000
1.279300,-0.433569,-0.863037,0.385132,0.000000
1.279350,-0.373044,-0.788574,0.152130,0.000000
1.279400,-0.312093,-0.691528,-0.065155,0.000000
1.279450,-0.240717,-0.595703,-0.159454,0.000000
1.279500,-0.156786,-0.511475,-0.158691,0.000000
1.279550,-0.064375,-0.422363,-0.092621,0.000000
1.279600,0.029699,-0.336914,0.021362,0.000000
1.279650,0.119480,-0.274048,0.070038,0.000000
1.279700,0.202526,-0.213013,0.079346,0.000000
1.279750,0.279964,-0.132446,0.040436,0.000000
1.279800,0.354588,-0.041504,0.028687,0.000000
1.279850,0.429269,0.029907,-0.028992,0.000000
1.279900,0.506353,0.125122,-0.046082,0.000000
1.279950,0.587315,0.209961,-0.031891,0.000000
1.280000,0.672031,0.286255,-0.010071,0.000000
1.280050,0.758018,0.338135,0.000153,0.000000
1.280100,0.840043,0.448608,0.034943,0.000000
1.280150,0.909564,0.507812,0.048370,0.000000
1.280200,0.954129,0.593872,-0.001373,0.000000
1.280250,0.959520,0.660400,-0.068665,0.000000
1.280300,0.916597,0.758667,-0.175781,0.000000
1.280350,0.829015,0.818481,-0.325470,0.000000
1.280400,0.715064,0.875244,-0.507355,0.000000
1.280450,0.600061,0.898437,-0.607605,0.000000
1.280500,0.503137,0.908813,-0.578156,0.000000
1.280550,0.428461,0.846558,-0.408020,0.000000
1.280600,0.366802,0.763550,-0.184631,0.000000
1.280650,0.304782,0.680542,0.009918,0.000000
1.280700,0.233466,0.597534,0.119171,0.000000
1.280750,0.151102,0.510864,0.137634,0.000000
1.280800,0.061147,0.415039,0.052795,0.000000
1.280850,-0.030747,0.347900,-0.032196,0.000000
1.280900,-0.119452,0.272217,-0.088806,0.000000
1.280950,-0.202580,0.211792,-0.097961,0.000000
1.281000,-0.280855,0.130005,-0.076599,0.000000
1.281050,-0.356727,0.051880,-0.035553,0.000000
1.281100,-0.433065,-0.035400,-0.000305,0.000000
1.281150,-0.512612,-0.128784,-0.015564,0.000000
1.281200,-0.597464,-0.203857,-0.009766,0.000000
1.281250,-0.687922,-0.281982,-0.013123,0.000000
1.281300,-0.781172,-0.355835,-0.042419,0.000000
1.281350,-0.870571,-0.443115,-0.075378,0.000000
1.281400,-0.945451,-0.530396,-0.065765,0.000000
1.281450,-0.991560,-0.615234,-0.032349,0.000000
1.281500,-0.994295,-0.688477,0.036926,0.000000
1.281550,-0.945816,-0.760498,0.144653,0.000000
1.281600,-0.851891,-0.843506,0.338898,0.000000
1.281650,-0.732457,-0.887451,0.522614,0.000000
1.281700,-0.613506,-0.936279,0.610352,0.000000
1.281750,-0.514213,-0.914917,0.547028,0.000000
1.281800,-0.438544,-0.866089,0.363312,0.000000
1.281850,-0.376763,-0.795288,0.165863,0.000000
1.281900,-0.314574,-0.690918,-0.050201,0.000000
1.281950,-0.242080,-0.613403,-0.142822,0.000000
1.282000,-0.157214,-0.512695,-0.171204,0.000000
1.282050,-0.064089,-0.424805,-0.067596,0.000000
1.282100,0.030416,-0.350342,0.017395,0.000000
1.282150,0.120282,-0.285645,0.080566,0.000000
1.282200,0.203185,-0.201416,0.069427,0.000000
1.282250,0.280641,-0.123901,0.028839,0.000000
1.282300,0.355858,-0.039062,-0.002289,0.000000
1.282350,0.431893,0.036011,-0.043945,0.000000
1.282400,0.511042,0.119019,-0.055847,0.000000
1.282450,0.594638,0.195923,-0.025787,0.000000
1.282500,0.682468,0.290527,-0.001831,0.000000
1.282550,0.771995,0.356445,0.017700,0.000000
1.282600,0.857739,0.448608,0.035553,0.000000
1.282650,0.930594,0.508423,0.026245,0.000000
1.282700,0.977459,0.615845,0.023041,0.000000
1.282750,0.983786,0.701904,-0.050201,0.000000
1.282800,0.940596,0.772095,-0.167542,0.000000
1.282850,0.851906,0.841675,-0.339813,0.000000
1.282900,0.736115,0.889282,-0.512848,0.000000
1.282950,0.618409,0.936279,-0.612488,0.000000
1.283000,0.517957,0.905151,-0.577087,0.000000
1.283050,0.439373,0.886230,-0.411224,0.000000
1.283100,0.374055,0.805054,-0.205383,0.000000
1.283150,0.309042,0.701294,0.014496,0.000000
1.283200,0.235422,0.598145,0.145416,0.000000
1.283250,0.151279,0.526123,0.120239,0.000000
1.283300,0.060021,0.433960,0.048981,0.000000
1.283350,-0.032530,0.342407,-0.020294,0.000000
1.283400,-0.121096,0.274048,-0.050659,0.000000
1.283450,-0.203436,0.207520,-0.074310,0.000000
1.283500,-0.280653,0.115967,-0.066376,0.000000
1.283550,-0.355526,0.048828,-0.048065,0.000000
1.283600,-0.431060,-0.042725,0.004578,0.000000
1.283650,-0.509992,-0.112305,0.010529,0.000000
1.283700,-0.594468,-0.197754,0.001526,0.000000
1.283750,-0.685026,-0.280151,0.004425,0.000000
1.283800,-0.779137,-0.359497,-0.041656,0.000000
1.283850,-0.870147,-0.440063,-0.069580,0.000000
1.283900,-0.946932,-0.524902,-0.084839,0.000000
1.283950,-0.994600,-0.599365,-0.052338,0.000000
1.284000,-0.998158,-0.681763,0.016174,0.000000
1.284050,-0.949791,-0.762329,0.186768,0.000000
1.284100,-0.855489,-0.841064,0.350494,0.000000
1.284150,-0.735326,-0.902710,0.522156,0.000000
1.284200,-0.615304,-0.931396,0.597382,0.000000
1.284250,-0.514680,-0.925293,0.583191,0.000000
1.284300,-0.437696,-0.863647,0.425568,0.000000
1.284350,-0.374968,-0.795288,0.176086,0.000000
1.284400,-0.312427,-0.702515,-0.015411,0.000000
1.284450,-0.240196,-0.610962,-0.161133,0.000000
1.284500,-0.156045,-0.504150,-0.170288,0.000000
1.284550,-0.063799,-0.435181,-0.076141,0.000000
1.284600,0.030024,-0.361938,-0.001221,0.000000
1.284650,0.119649,-0.264282,0.058136,0.000000
1.284700,0.202663,-0.209961,0.074768,0.000000
1.284750,0.280187,-0.122681,0.039062,0.000000
1.284800,0.355089,-0.036621,0.006561,0.000000
1.284850,0.430399,0.030518,-0.039673,0.000000
1.284900,0.508627,0.130005,-0.027771,0.000000
1.284950,0.591403,0.216675,-0.032349,0.000000
1.285000,0.678822,0.274658,-0.014191,0.000000
1.285050,0.768594,0.368042,0.000000,0.000000
1.285100,0.855294,0.435791,0.028229,0.000000
1.285150,0.929562,0.527954,0.034485,0.000000
1.285200,0.977724,0.587769,0.016632,0.000000
1.285250,0.984583,0.673218,-0.060577,0.000000
1.285300,0.940861,0.753784,-0.161743,0.000000
1.285350,0.850843,0.842896,-0.352173,0.000000
1.285400,0.733551,0.897827,-0.524597,0.000000
1.285450,0.614683,0.921021,-0.600891,0.000000
1.285500,0.513637,0.910645,-0.622559,0.000000
1.285550,0.435109,0.875244,-0.437012,0.000000
1.285600,0.370485,0.792236,-0.166473,0.000000
1.285650,0.306624,0.705566,-0.011749,0.000000
1.285700,0.234309,0.609741,0.130920,0.000000
1.285750,0.151288,0.512085,0.125122,0.000000
1.285800,0.060669,0.431519,0.054626,0.000000
1.285850,-0.031884,0.346680,-0.020447,0.000000
1.285900,-0.120991,0.281982,-0.085754,0.000000
1.285950,-0.204086,0.201416,-0.082703,0.000000
1.286000,-0.281911,0.137329,-0.075684,0.000000
1.286050,-0.357044,0.059814,-0.021515,0.000000
1.286100,-0.432517,-0.045776,0.007324,0.000000
1.286150,-0.511269,-0.117798,0.036163,0.000000
1.286200,-0.595707,-0.192261,0.002136,0.000000
1.286250,-0.686520,-0.296631,-0.004883,0.000000
1.286300,-0.781090,-0.350342,-0.050507,0.000000
1.286350,-0.872484,-0.437012,-0.076752,0.000000
1.286400,-0.949323,-0.504761,-0.089722,0.000000
1.286450,-0.996678,-0.596313,-0.067139,0.000000
1.286500,-0.999722,-0.694580,0.046539,0.000000
1.286550,-0.950823,-0.769043,0.158539,0.000000
1.286600,-0.856010,-0.845337,0.353546,0.000000
1.286650,-0.735265,-0.913696,0.527649,0.000000
1.286700,-0.614494,-0.938721,0.611267,0.000000
1.286750,-0.512980,-0.929565,0.568390,0.000000
1.286800,-0.435151,-0.876465,0.389709,0.000000
1.286850,-0.371918,-0.802002,0.192566,0.000000
1.286900,-0.309483,-0.703125,-0.024414,0.000000
1.286950,-0.238044,-0.593262,-0.157318,0.000000
1.287000,-0.155219,-0.509033,-0.155792,0.000000
1.287050,-0.064494,-0.426636,-0.083466,0.000000
1.287100,0.027980,-0.344238,0.006104,0.000000
1.287150,0.116633,-0.283203,0.055542,0.000000
1.287200,0.199087,-0.211182,0.083160,0.000000
1.287250,0.276497,-0.123901,0.061035,0.000000
1.287300,0.351821,-0.045776,0.017242,0.000000
1.287350,0.428156,0.040283,-0.037994,0.000000
1.287400,0.507998,0.128784,-0.047150,0.000000
1.287450,0.592885,0.198975,-0.001678,0.000000
1.287500,0.682734,0.286255,-0.016022,0.000000
1.287550,0.774895,0.363770,0.018768,0.000000
1.287600,0.863405,0.445557,0.035553,0.000000
1.287650,0.938396,0.512085,0.055695,0.000000
1.287700,0.986045,0.590820,0.005493,0.000000
1.287750,0.991481,0.687866,-0.041962,0.000000
1.287800,0.945954,0.761108,-0.201416,0.000000
1.287850,0.854079,0.826416,-0.350494,0.000000
1.287900,0.734926,0.909424,-0.525055,0.000000
1.287950,0.614259,0.939331,-0.653534,0.000000
1.288000,0.511710,0.921631,-0.588837,0.000000
1.288050,0.432201,0.890503,-0.419159,0.000000
1.288100,0.367139,0.789185,-0.176849,0.000000
1.288150,0.303174,0.700073,0.016479,0.000000
1.288200,0.230799,0.596924,0.137482,0.000000
1.288250,0.147607,0.504150,0.124512,0.000000
1.288300,0.056790,0.424194,0.042267,0.000000
1.288350,-0.035801,0.354614,-0.019684,0.000000
1.288400,-0.124692,0.277100,-0.088348,0.000000
1.288450,-0.207367,0.214233,-0.079041,0.000000
1.288500,-0.284749,0.118408,-0.073242,0.000000
1.288550,-0.359690,0.050659,-0.038300,0.000000
1.288600,-0.435380,-0.037231,0.006866,0.000000
1.288650,-0.514599,-0.115967,0.009460,0.000000
1.288700,-0.599291,-0.205688,-0.008698,0.000000
1.288750,-0.689659,-0.284424,-0.006409,0.000000
1.288800,-0.782895,-0.358887,-0.056458,0.000000
1.288850,-0.872279,-0.440063,-0.062103,0.000000
1.288900,-0.946938,-0.513916,-0.088196,0.000000
1.288950,-0.992485,-0.605469,-0.046539,0.000000
1.289000,-0.994418,-0.686646,0.034180,0.000000
1.289050,-0.945188,-0.764771,0.150909,0.000000
1.289100,-0.850789,-0.844727,0.330963,0.000000
1.289150,-0.731083,-0.905762,0.517883,0.000000
1.289200,-0.611697,-0.917969,0.598755,0.000000
1.289250,-0.511492,-0.919800,0.550079,0.000000
1.289300,-0.434540,-0.872192,0.378265,0.000000
1.289350,-0.371608,-0.800781,0.153046,0.000000
1.289400,-0.308986,-0.699463,-0.046844,0.000000
1.289450,-0.237184,-0.598145,-0.151978,0.000000
1.289500,-0.154206,-0.513916,-0.143585,0.000000
1.289550,-0.063785,-0.427856,-0.083313,0.000000
1.289600,0.027959,-0.345459,0.001678,0.000000
1.289650,0.115724,-0.282593,0.069122,0.000000
1.289700,0.197461,-0.201416,0.077362,0.000000
1.289750,0.274526,-0.131836,0.043030,0.000000
1.289800,0.349947,-0.045166,0.006256,0.000000
1.289850,0.426860,0.021973,-0.024261,0.000000
1.289900,0.507751,0.115967,-0.035706,0.000000
1.289950,0.594050,0.187378,-0.028076,0.000000
1.290000,0.685417,0.287476,-0.005035,0.000000
1.290050,0.778814,0.345459,0.051270,0.000000
1.290100,0.867826,0.437622,0.057068,0.000000
1.290150,0.942267,0.508423,0.083008,0.000000
1.290200,0.988363,0.604858,0.029602,0.000000
1.290250,0.991730,0.678101,-0.068054,0.000000
1.290300,0.944352,0.774536,-0.216522,0.000000
1.290350,0.851516,0.849609,-0.377655,0.000000
1.290400,0.732557,0.910645,-0.513153,0.000000
1.290450,0.612920,0.921631,-0.641327,0.000000
1.290500,0.511553,0.928955,-0.582581,0.000000
1.290550,0.432772,0.884399,-0.419312,0.000000
1.290600,0.367726,0.800171,-0.174103,0.000000
1.290650,0.303172,0.700073,0.027618,0.000000
1.290700,0.229970,0.601196,0.140533,0.000000
1.290750,0.146127,0.507202,0.151062,0.000000
1.290800,0.055062,0.424194,0.060730,0.000000
1.290850,-0.037419,0.346069,-0.009308,0.000000
1.290900,-0.126010,0.275879,-0.067596,0.000000
1.290950,-0.208330,0.200806,-0.079803,0.000000
1.291000,-0.285380,0.120239,-0.065765,0.000000
1.291050,-0.360050,0.037842,-0.026245,0.000000
1.291100,-0.435593,-0.054932,0.021515,0.000000
1.291150,-0.514859,-0.115356,0.000458,0.000000
1.291200,-0.599778,-0.209351,0.007782,0.000000
1.291250,-0.690448,-0.278320,-0.008850,0.000000
1.291300,-0.783955,-0.361938,-0.047455,0.000000
1.291350,-0.873561,-0.446167,-0.082397,0.000000
1.291400,-0.948455,-0.523071,-0.079498,0.000000
1.291450,-0.994258,-0.614014,-0.046692,0.000000
1.291500,-0.996356,-0.682983,0.027161,0.000000
1.291550,-0.947058,-0.772095,0.169067,0.000000
1.291600,-0.852300,-0.845947,0.316772,0.000000
1.291650,-0.732007,-0.897217,0.538025,0.000000
1.291700,-0.611973,-0.925903,0.602570,0.000000
1.291750,-0.511233,-0.921021,0.568085,0.000000
1.291800,-0.433906,-0.884399,0.415955,0.000000
1.291850,-0.370669,-0.794067,0.149536,0.000000
1.291900,-0.307710,-0.700684,-0.038452,0.000000
1.291950,-0.235489,-0.595093,-0.143738,0.000000
1.292000,-0.151950,-0.495605,-0.164795,0.000000
1.292050,-0.060714,-0.422974,-0.065460,0.000000
1.292100,0.032143,-0.341797,-0.014496,0.000000
1.292150,0.121166,-0.264282,0.062103,0.000000
1.292200,0.203981,-0.206909,0.074005,0.000000
1.292250,0.281665,-0.132446,0.055237,0.000000
1.292300,0.357156,-0.028076,0.018005,0.000000
1.292350,0.433643,0.036621,-0.017853,0.000000
1.292400,0.513740,0.119019,-0.021210,0.000000
1.292450,0.599007,0.201416,-0.002594,0.000000
1.292500,0.689171,0.290527,-0.013580,0.000000
1.292550,0.781197,0.371094,0.011292,0.000000
1.292600,0.868726,0.433350,0.049896,0.000000
1.292650,0.941732,0.521240,0.039825,0.000000
1.292700,0.986585,0.601807,0.043182,0.000000
1.292750,0.988960,0.696411,-0.072632,0.000000
1.292800,0.940906,0.762939,-0.204163,0.000000
1.292850,0.847785,0.848389,-0.369110,0.000000
1.292900,0.728990,0.906982,-0.553741,0.000000
1.292950,0.609995,0.934448,-0.634766,0.000000
1.293000,0.509693,0.913696,-0.563812,0.000000
1.293050,0.432204,0.880737,-0.406647,0.000000
1.293100,0.368429,0.793457,-0.176697,0.000000
1.293150,0.304989,0.702515,0.022736,0.000000
1.293200,0.232760,0.607910,0.142517,0.000000
1.293250,0.149820,0.500488,0.124512,0.000000
1.293300,0.059579,0.439453,0.056305,0.000000
1.293350,-0.032289,0.343018,-0.027771,0.000000
1.293400,-0.120659,0.284424,-0.080414,0.000000
1.293450,-0.203246,0.219727,-0.086060,0.000000
1.293500,-0.280928,0.121460,-0.079346,0.000000
1.293550,-0.356282,0.040894,-0.033875,0.000000
1.293600,-0.432247,-0.037842,0.017853,0.000000
1.293650,-0.511580,-0.122070,0.021820,0.000000
1.293700,-0.596419,-0.193481,0.000458,0.000000
1.293750,-0.687189,-0.277100,-0.014191,0.000000
1.293800,-0.781158,-0.346680,-0.049896,0.000000
1.293850,-0.871534,-0.427856,-0.075531,0.000000
1.293900,-0.947292,-0.510254,-0.123596,0.000000
1.293950,-0.993806,-0.595703,-0.069733,0.000000
1.294000,-0.996316,-0.684204,0.032501,0.000000
1.294050,-0.947183,-0.769043,0.169830,0.000000
1.294100,-0.852578,-0.831909,0.356598,0.000000
1.294150,-0.732740,-0.908203,0.514221,0.000000
1.294200,-0.613648,-0.937500,0.627441,0.000000
1.294250,-0.514236,-0.923462,0.568542,0.000000
1.294300,-0.438261,-0.884399,0.380249,0.000000
1.294350,-0.375996,-0.800171,0.161896,0.000000
1.294400,-0.313399,-0.697021,-0.037384,0.000000
1.294450,-0.240946,-0.595093,-0.173035,0.000000
1.294500,-0.156811,-0.519409,-0.157623,0.000000
1.294550,-0.064902,-0.432129,-0.071411,0.000000
1.294600,0.028533,-0.367432,0.027466,0.000000
1.294650,0.117980,-0.279541,0.049286,0.000000
1.294700,0.201051,-0.213013,0.072479,0.000000
1.294750,0.278838,-0.130615,0.064392,0.000000
1.294800,0.354327,-0.043945,0.019684,0.000000
1.294850,0.430789,0.044556,-0.023041,0.000000
1.294900,0.510939,0.112915,-0.035858,0.000000
1.294950,0.596398,0.208130,-0.017853,0.000000
1.295000,0.686874,0.293579,-0.003815,0.000000
1.295050,0.779249,0.364990,0.034027,0.000000
1.295100,0.867072,0.432739,0.043945,0.000000
1.295150,0.940270,0.534668,0.049591,0.000000
1.295200,0.985222,0.595093,0.009003,0.000000
1.295250,0.987639,0.693359,-0.059052,0.000000
1.295300,0.939586,0.767212,-0.197296,0.000000
1.295350,0.846436,0.844727,-0.353851,0.000000
1.295400,0.727557,0.904541,-0.526581,0.000000
1.295450,0.608363,0.933838,-0.626221,0.000000
1.295500,0.507732,0.920410,-0.603943,0.000000
1.295550,0.429867,0.867310,-0.403290,0.000000
1.295600,0.365770,0.791626,-0.180054,0.000000
1.295650,0.302098,0.695801,0.017700,0.000000
1.295700,0.229751,0.599976,0.136108,0.000000
1.295750,0.146899,0.508423,0.141296,0.000000
1.295800,0.056992,0.424805,0.045166,0.000000
1.295850,-0.034469,0.343628,-0.018921,0.000000
1.295900,-0.122723,0.269165,-0.088959,0.000000
1.295950,-0.205808,0.200806,-0.088959,0.000000
1.296000,-0.284655,0.125122,-0.086517,0.000000
1.296050,-0.361571,0.050049,-0.037231,0.000000
1.296100,-0.439039,-0.048218,0.000153,0.000000
1.296150,-0.519374,-0.137939,-0.015259,0.000000
1.296200,-0.604428,-0.200806,0.006561,0.000000
1.296250,-0.694569,-0.286865,-0.016479,0.000000
1.296300,-0.787225,-0.359497,-0.053253,0.000000
1.296350,-0.875880,-0.447998,-0.066071,0.000000
1.296400,-0.949754,-0.523682,-0.063782,0.000000
1.296450,-0.994408,-0.596313,-0.042725,0.000000
1.296500,-0.995249,-0.697632,0.052948,0.000000
1.296550,-0.944807,-0.775757,0.169525,0.000000
1.296600,-0.849410,-0.829468,0.339661,0.000000
1.296650,-0.729284,-0.914917,0.505524,0.000000
1.296700,-0.610105,-0.928955,0.613556,0.000000
1.296750,-0.510369,-0.914917,0.557861,0.000000
1.296800,-0.433591,-0.866089,0.392761,0.000000
1.296850,-0.370202,-0.806274,0.160370,0.000000
1.296900,-0.306651,-0.697021,-0.066223,0.000000
1.296950,-0.233957,-0.608521,-0.158234,0.000000
1.297000,-0.150533,-0.496826,-0.140839,0.000000
1.297050,-0.060118,-0.437012,-0.083313,0.000000
1.297100,0.031433,-0.352783,0.014648,0.000000
1.297150,0.118990,-0.292358,0.047913,0.000000
1.297200,0.200407,-0.193481,0.083466,0.000000
1.297250,0.276884,-0.124512,0.036011,0.000000
1.297300,0.351459,-0.048218,0.008240,0.000000
1.297350,0.427422,0.046387,-0.005951,0.000000
1.297400,0.507464,0.118408,-0.027008,0.000000
1.297450,0.593145,0.195312,-0.021210,0.000000
1.297500,0.684077,0.282593,-0.003510,0.000000
1.297550,0.777054,0.355835,0.027924,0.000000
1.297600,0.865543,0.427856,0.052490,0.000000
1.297650,0.939360,0.509033,0.062103,0.000000
1.297700,0.984822,0.598755,0.024719,0.000000
1.297750,0.987705,0.786133,-0.248871,1.000000
1.297800,0.940205,0.841675,-0.310516,0.000000
1.297850,0.847725,0.904541,-0.357513,0.000000
1.297900,0.729522,0.927734,-0.446625,0.000000
1.297950,0.610844,0.950928,-0.512085,0.000000
1.298000,0.510482,0.929565,-0.494080,0.000000
1.298050,0.432704,0.868530,-0.376129,0.000000
1.298100,0.368690,0.797119,-0.156250,0.000000
1.298150,0.305229,0.691528,0.049286,0.000000
1.298200,0.233173,0.618896,0.158997,0.000000
1.298250,0.150547,0.505371,0.115356,0.000000
1.298300,0.060785,0.423584,0.058289,0.000000
1.298350,-0.030459,0.352173,-0.025482,0.000000
1.298400,-0.118318,0.273437,-0.045166,0.000000
1.298450,-0.200919,0.206299,-0.083923,0.000000
1.298500,-0.279428,0.119629,-0.083923,0.000000
1.298550,-0.356357,0.042725,-0.027161,0.000000
1.298600,-0.434201,-0.040894,0.003967,0.000000
1.298650,-0.515113,-0.119019,-0.003052,0.000000
1.298700,-0.600758,-0.204468,-0.006561,0.000000
1.298750,-0.691445,-0.274048,-0.009918,0.000000
1.298800,-0.784680,-0.355225,-0.049591,0.000000
1.298850,-0.873989,-0.449219,-0.086517,0.000000
1.298900,-0.948539,-0.519409,-0.053101,0.000000
1.298950,-0.993851,-0.612793,-0.033875,0.000000
1.299000,-0.995326,-0.682983,0.039215,0.000000
1.299050,-0.945391,-0.767822,0.150299,0.000000
1.299100,-0.850174,-0.848999,0.368805,0.000000
1.299150,-0.729777,-0.904541,0.507507,0.000000
1.299200,-0.609968,-0.935669,0.592804,0.000000
1.299250,-0.509478,-0.919189,0.575562,0.000000
1.299300,-0.432038,-0.887451,0.390778,0.000000
1.299350,-0.368226,-0.797729,0.181122,0.000000
1.299400,-0.304579,-0.701904,-0.056915,0.000000
1.299450,-0.232136,-0.597534,-0.143433,0.000000
1.299500,-0.149251,-0.496826,-0.132141,0.000000
1.299550,-0.059480,-0.416260,-0.091705,0.000000
1.299600,0.031674,-0.338135,0.010681,0.000000
1.299650,0.119445,-0.267944,0.039062,0.000000
1.299700,0.201703,-0.200806,0.082550,0.000000
1.299750,0.279095,-0.117798,0.046082,0.000000
1.299800,0.353767,-0.043335,0.006104,0.000000
1.299850,0.428149,0.031128,-0.027924,0.000000
1.299900,0.504229,0.128784,-0.030823,0.000000
1.299950,0.583116,0.201416,-0.024414,0.000000
1.300000,0.664777,0.272217,-0.017700,0.000000
1.300050,0.747721,0.363159,-0.006409,0.000000
1.300100,0.828194,0.455322,0.021515,0.000000
1.300150,0.898628,0.507202,0.036774,0.000000
1.300200,0.946394,0.596313,0.020142,0.000000
1.300250,0.956142,0.664062,-0.049438,0.000000
1.300300,0.917464,0.742187,-0.160980,0.000000
1.300350,0.833188,0.808716,-0.307007,0.000000
1.300400,0.721133,0.871582,-0.480804,0.000000
1.300450,0.606331,0.886230,-0.588531,0.000000
1.300500,0.508053,0.891724,-0.567780,0.000000
1.300550,0.431265,0.858154,-0.435333,0.000000
1.300600,0.367812,0.785522,-0.187988,0.000000
1.300650,0.304939,0.679932,0.005646,0.000000
1.300700,0.233612,0.588989,0.093231,0.000000
1.300750,0.151692,0.490723,0.121765,0.000000
1.300800,0.062407,0.419312,0.031433,0.000000
1.300850,-0.028701,0.345459,-0.019073,0.000000
1.300900,-0.116758,0.274658,-0.071259,0.000000
1.300950,-0.199804,0.209351,-0.096741,0.000000
1.301000,-0.278821,0.131836,-0.065155,0.000000
1.301050,-0.356048,0.042725,-0.025787,0.000000
1.301100,-0.433788,-0.034180,-0.011597,0.000000
