t [s],u [deg],y [deg],i [A],Finished_late
1.017550,927.602618,-2.342529,0.018311,0.000000
1.017600,928.158720,-2.355957,-0.021515,0.000000
1.017650,928.676526,-2.349854,0.008392,0.000000
1.017700,929.328432,-2.340088,0.018158,0.000000
1.017750,930.093162,-2.352295,-0.001831,0.000000
1.017800,930.613309,-2.337036,-0.004425,0.000000
1.017850,930.518070,-2.344971,0.005035,0.000000
1.017900,929.855356,-2.340088,0.000610,0.000000
1.017950,929.061124,-2.349854,-0.005951,0.000000
1.018000,928.491817,-2.331543,-0.008850,0.000000
1.018050,928.118697,-2.337646,0.000153,0.000000
1.018100,927.714974,-2.343140,-0.027466,0.000000
1.018150,927.192012,-2.347412,0.004730,0.000000
1.018200,926.637611,-2.335205,-0.002441,0.000000
1.018250,926.119597,-2.343140,-0.036926,0.000000
1.018300,925.606174,-2.352295,0.001373,0.000000
1.018350,925.068537,-2.349243,-0.026093,0.000000
1.018400,924.535960,-2.342529,0.010223,0.000000
1.018450,924.022182,-2.355957,-0.019226,0.000000
1.018500,923.492115,-2.332153,0.007172,0.000000
1.018550,922.941518,-2.352905,-0.016327,0.000000
1.018600,922.429081,-2.339478,-0.030518,0.000000
1.018650,921.974906,-2.343140,-0.018921,0.000000
1.018700,921.499399,-2.335815,-0.014801,0.000000
1.018750,920.941683,-2.331543,0.005341,0.000000
1.018800,920.380619,-2.341919,0.012512,0.000000
1.018850,919.924943,-2.338867,-0.010376,0.000000
1.018900,919.507763,-2.338257,-0.012512,0.000000
1.018950,918.944727,-2.344971,-0.027924,0.000000
1.019000,918.258866,-2.347412,-0.007172,0.000000
1.019050,917.815005,-2.343750,-0.008850,0.000000
1.019100,917.987341,-2.352295,0.000305,0.000000
1.019150,918.732608,-2.356567,-0.025635,0.000000
1.019200,919.623997,-2.337036,-0.021820,0.000000
1.019250,920.307750,-2.344971,0.006104,0.000000
1.019300,920.801887,-2.350464,-0.013733,0.000000
1.019350,921.319191,-2.344971,0.002899,0.000000
1.019400,921.942178,-2.344360,-0.021515,0.000000
1.019450,922.584219,-2.351685,0.003357,0.000000
1.019500,923.184440,-2.341919,-0.009155,0.000000
1.019550,923.788926,-2.347412,-0.031128,0.000000
1.019600,924.438143,-2.353516,-0.005493,0.000000
1.019650,925.095444,-2.328491,-0.005493,0.000000
1.019700,925.728848,-2.343140,-0.011139,0.000000
1.019750,926.375951,-2.343750,-0.009766,0.000000
1.019800,927.070583,-2.341309,0.001678,0.000000
1.019850,927.772125,-2.341919,-0.010681,0.000000
1.019900,928.436856,-2.343750,-0.031738,0.000000
1.019950,929.105018,-2.353516,-0.025787,0.000000
1.020000,929.828186,-2.348633,-0.007629,0.000000
1.020050,930.549926,-2.346802,-0.016022,0.000000
1.020100,931.179474,-2.343750,-0.026245,0.000000
1.020150,931.778692,-2.362671,-0.006561,0.000000
1.020200,932.516056,-2.341309,0.004578,0.000000
1.020250,933.351772,-2.338867,-0.012360,0.000000
1.020300,933.902875,-2.340088,-0.008392,0.000000
1.020350,933.786721,-2.353516,-0.013428,0.000000
1.020400,933.063956,-2.335815,-0.006409,0.000000
1.020450,932.193715,-2.349243,-0.010681,0.000000
1.020500,931.545382,-2.342529,-0.027161,0.000000
1.020550,931.091076,-2.343140,-0.019531,0.000000
1.020600,930.605249,-2.342529,-0.018005,0.000000
1.020650,930.004595,-2.327271,-0.003357,0.000000
1.020700,929.377226,-2.336426,0.005646,0.000000
1.020750,928.782367,-2.338257,-0.000610,0.000000
1.020800,928.180998,-2.340088,-0.015106,0.000000
1.020850,927.549117,-2.342529,-0.013428,0.000000
1.020900,926.928236,-2.341919,-0.016785,0.000000
1.020950,926.336637,-2.344971,0.002441,0.000000
1.021000,925.729967,-2.341919,-0.001526,0.000000
1.021050,925.092999,-2.357178,-0.019226,0.000000
1.021100,924.487099,-2.345581,-0.020599,0.000000
1.021150,923.945823,-2.349854,-0.005188,0.000000
1.021200,923.395299,-2.353516,-0.023804,0.000000
1.021250,922.765132,-2.333374,-0.009308,0.000000
1.021300,922.124405,-2.342529,-0.011902,0.000000
1.021350,921.585651,-2.334595,-0.012054,0.000000
1.021400,921.090439,-2.342529,-0.018311,0.000000
1.021450,920.454075,-2.346191,-0.008240,0.000000
1.021500,919.700277,-2.346191,0.012054,0.000000
1.021550,919.213723,-2.348022,-0.008240,0.000000
1.021600,919.396262,-2.341919,-0.023346,0.000000
1.021650,920.206139,-2.348633,-0.017090,0.000000
1.021700,921.185063,-2.345581,-0.020142,0.000000
1.021750,921.949277,-2.353516,-0.013123,0.000000
1.021800,922.516187,-2.346802,-0.021973,0.000000
1.021850,923.112476,-2.351074,-0.002441,0.000000
1.021900,923.820993,-2.341309,-0.012360,0.000000
1.021950,924.543824,-2.351685,0.000458,0.000000
1.022000,925.218445,-2.342529,-0.000305,0.000000
1.022050,925.901217,-2.352905,0.000153,0.000000
1.022100,926.637683,-2.340088,-0.016022,0.000000
1.022150,927.385147,-2.346802,-0.006866,0.000000
1.022200,928.105734,-2.339478,0.001068,0.000000
1.022250,928.837479,-2.345581,-0.014038,0.000000
1.022300,929.615187,-2.354126,0.001831,0.000000
1.022350,930.397508,-2.351074,0.009766,0.000000
1.022400,931.142835,-2.359009,-0.011597,0.000000
1.022450,931.894504,-2.337646,-0.006714,0.000000
1.022500,932.701012,-2.342529,-0.009918,0.000000
1.022550,933.499926,-2.335205,-0.010529,0.000000
1.022600,934.202655,-2.335205,0.012970,0.000000
1.022650,934.879559,-2.334595,0.014038,0.000000
1.022700,935.697883,-2.340698,0.000763,0.000000
1.022750,936.600376,-2.341309,-0.005035,0.000000
1.022800,937.183447,-2.338867,-0.012054,0.000000
1.022850,937.054973,-2.351074,0.012970,0.000000
1.022900,936.278725,-2.349854,0.016632,0.000000
1.022950,935.326093,-2.349243,-0.002747,0.000000
1.023000,934.585726,-2.339478,-0.016327,0.000000
1.023050,934.047597,-2.347412,0.004272,0.000000
1.023100,933.489483,-2.351074,-0.016174,0.000000
1.023150,932.817060,-2.337036,-0.030518,0.000000
1.023200,932.109825,-2.343140,-0.005341,0.000000
1.023250,931.430915,-2.341309,-0.020142,0.000000
1.023300,930.747955,-2.358398,-0.015717,0.000000
1.023350,930.035480,-2.343140,0.000153,0.000000
1.023400,929.331473,-2.345581,-0.017090,0.000000
1.023450,928.657682,-2.349854,-0.011597,0.000000
1.023500,927.973475,-2.351074,-0.021362,0.000000
1.023550,927.256953,-2.341309,-0.009766,0.000000
1.023600,926.559889,-2.351074,-0.006256,0.000000
1.023650,925.920222,-2.339478,-0.017548,0.000000
1.023700,925.280951,-2.351685,0.001831,0.000000
1.023750,924.580004,-2.341919,-0.009308,0.000000
1.023800,923.874752,-2.343140,-0.004272,0.000000
1.023850,923.259969,-2.335815,-0.007629,0.000000
1.023900,922.674614,-2.340698,-0.046082,0.000000
1.023950,921.950849,-2.362061,-0.000916,0.000000
1.024000,921.135605,-2.337036,-0.020599,0.000000
1.024050,920.628502,-2.352905,-0.008850,0.000000
1.024100,920.832313,-2.324219,0.008240,0.000000
1.024150,921.694948,-2.349243,-0.003815,0.000000
1.024200,922.743796,-2.348022,-0.019531,0.000000
1.024250,923.584330,-2.349243,-0.019073,0.000000
1.024300,924.230046,-2.354126,-0.015106,0.000000
1.024350,924.907792,-2.343750,-0.018311,0.000000
1.024400,925.699411,-2.332153,-0.023041,0.000000
1.024450,926.503376,-2.342529,0.005188,0.000000
1.024500,927.255413,-2.344971,-0.013428,0.000000
1.024550,928.016534,-2.355347,0.006866,0.000000
1.024600,928.839952,-2.342529,0.011902,0.000000
1.024650,929.683674,-2.328491,0.010681,0.000000
1.024700,930.499331,-2.333374,-0.008698,0.000000
1.024750,931.312869,-2.332153,0.014038,0.000000
1.024800,932.158999,-2.345581,0.031586,0.000000
1.024850,933.008591,-2.342529,0.019379,0.000000
1.024900,933.830616,-2.334595,-0.035706,0.000000
1.024950,934.666821,-2.329102,-0.013885,0.000000
1.025000,935.557447,-2.351685,-0.013733,0.000000
1.025050,936.437473,-2.336426,-0.044556,0.000000
1.025100,937.223239,-2.353516,0.017548,0.000000
1.025150,937.986903,-2.348633,0.012970,0.000000
1.025200,938.885931,-2.364502,0.001984,0.000000
1.025250,939.846375,-2.348022,0.007324,0.000000
1.025300,940.452523,-2.340698,-0.053253,0.000000
1.025350,940.309902,-2.340698,-0.042267,0.000000
1.025400,939.486603,-2.347412,0.012970,0.000000
1.025450,938.462271,-2.340088,-0.002594,0.000000
1.025500,937.638212,-2.336426,0.007477,0.000000
1.025550,937.017753,-2.354736,0.019379,0.000000
1.025600,936.383585,-2.343140,-0.013885,0.000000
1.025650,935.635579,-2.330933,-0.016937,0.000000
1.025700,934.847360,-2.335815,-0.029602,0.000000
1.025750,934.084987,-2.348633,-0.029449,0.000000
1.025800,933.320973,-2.362671,0.014038,0.000000
1.025850,932.526491,-2.351074,0.020752,0.000000
1.025900,931.733837,-2.339478,-0.011292,0.000000
1.025950,930.969964,-2.347412,-0.018616,0.000000
1.026000,930.205481,-2.327881,-0.013733,0.000000
1.026050,929.416585,-2.345581,0.016479,0.000000
1.026100,928.638867,-2.346802,-0.003204,0.000000
1.026150,927.903781,-2.359009,0.001678,0.000000
1.026200,927.170795,-2.340088,-0.030518,0.000000
1.026250,926.395798,-2.336426,-0.031738,0.000000
1.026300,925.628657,-2.329102,-0.019226,0.000000
1.026350,924.939179,-2.341919,0.003662,0.000000
1.026400,924.257829,-2.343750,-0.004730,0.000000
1.026450,923.439915,-2.348633,0.007477,0.000000
1.026500,922.566241,-2.338257,-0.007782,0.000000
1.026550,922.051583,-2.333374,0.020905,0.000000
1.026600,922.287482,-2.342529,0.013733,0.000000
1.026650,923.199282,-2.328491,0.000305,0.000000
1.026700,924.300686,-2.352905,0.005951,0.000000
1.026750,925.201402,-2.346191,-0.020752,0.000000
1.026800,925.927055,-2.341919,-0.017700,0.000000
1.026850,926.703505,-2.333984,-0.013733,0.000000
1.026900,927.591447,-2.346802,-0.009460,0.000000
1.026950,928.469393,-2.349243,-0.014191,0.000000
1.027000,929.280185,-2.344971,-0.012970,0.000000
1.027050,930.112242,-2.343750,-0.035553,0.000000
1.027100,931.031652,-2.349243,-0.001221,0.000000
1.027150,931.978407,-2.340698,-0.016785,0.000000
1.027200,932.880099,-2.342529,0.006561,0.000000
1.027250,933.763157,-2.348022,-0.013885,0.000000
1.027300,934.682204,-2.340088,-0.004425,0.000000
1.027350,935.618850,-2.341919,-0.014191,0.000000
1.027400,936.533731,-2.348633,-0.014954,0.000000
1.027450,937.458132,-2.344360,0.005341,0.000000
1.027500,938.432848,-2.336426,-0.010376,0.000000
1.027550,939.396746,-2.343750,0.003967,0.000000
1.027600,940.262821,-2.338257,-0.019226,0.000000
1.027650,941.096706,-2.341309,-0.019989,0.000000
1.027700,942.054787,-2.337036,-0.010986,0.000000
1.027750,943.064367,-2.334595,-0.008545,0.000000
1.027800,943.703115,-2.349854,-0.014191,0.000000
1.027850,943.561587,-2.346191,-0.011902,0.000000
1.027900,942.697264,-2.333374,-0.008545,0.000000
1.027950,941.595917,-2.348633,-0.004730,0.000000
1.028000,940.680407,-2.349854,-0.016785,0.000000
1.028050,939.976463,-2.354736,0.011902,0.000000
1.028100,939.274605,-2.349854,-0.025177,0.000000
1.028150,938.464530,-2.347412,-0.010376,0.000000
1.028200,937.602612,-2.344360,-0.017395,0.000000
1.028250,936.746570,-2.337036,-0.000916,0.000000
1.028300,935.877793,-2.357788,0.000305,0.000000
1.028350,934.987217,-2.354126,-0.002899,0.000000
1.028400,934.120307,-2.358398,0.003510,0.000000
1.028450,933.296356,-2.333374,-0.008240,0.000000
1.028500,932.462720,-2.341309,-0.000610,0.000000
1.028550,931.580528,-2.338867,0.006256,0.000000
1.028600,930.696096,-2.351074,-0.003204,0.000000
1.028650,929.866376,-2.352905,-0.020294,0.000000
1.028700,929.062455,-2.346191,-0.030212,0.000000
1.028750,928.225799,-2.337036,-0.016785,0.000000
1.028800,927.383782,-2.346191,-0.006104,0.000000
1.028850,926.600898,-2.333374,-0.017090,0.000000
1.028900,925.824372,-2.336426,-0.002441,0.000000
1.028950,924.932334,-2.348022,-0.027771,0.000000
1.029000,924.017205,-2.343750,-0.003815,0.000000
1.029050,923.490859,-2.346191,-0.016174,0.000000
1.029100,923.737806,-2.346802,-0.022736,0.000000
1.029150,924.683655,-2.349854,0.004883,0.000000
1.029200,925.847429,-2.341309,-0.016174,0.000000
1.029250,926.834450,-2.346802,-0.019379,0.000000
1.029300,927.650650,-2.344360,-0.003510,0.000000
1.029350,928.504463,-2.344360,-0.021362,0.000000
1.029400,929.461198,-2.344971,-0.024567,0.000000
1.029450,930.417540,-2.347412,-0.027313,0.000000
1.029500,931.320722,-2.351074,-0.012360,0.000000
1.029550,932.243758,-2.349243,-0.008698,0.000000
1.029600,933.241522,-2.344971,0.000458,0.000000
1.029650,934.262913,-2.343140,-0.014038,0.000000
1.029700,935.248550,-2.350464,-0.023651,0.000000
1.029750,936.221919,-2.334595,-0.000153,0.000000
1.029800,937.225868,-2.333984,-0.027618,0.000000
1.029850,938.240186,-2.342529,0.007019,0.000000
1.029900,939.232712,-2.346802,-0.007477,0.000000
1.029950,940.236666,-2.338867,0.001831,0.000000
1.030000,941.289200,-2.362671,-0.007935,0.000000
1.030050,942.331203,-2.348022,-0.006409,0.000000
1.030100,943.281611,-2.336426,-0.005035,0.000000
1.030150,944.201808,-2.345581,-0.002289,0.000000
1.030200,945.232152,-2.349243,0.017853,0.000000
1.030250,946.287330,-2.351074,0.001221,0.000000
1.030300,946.944616,-2.353516,-0.013123,0.000000
1.030350,946.798035,-2.348633,-0.006409,0.000000
1.030400,945.903273,-2.356567,-0.002899,0.000000
1.030450,944.742791,-2.343750,-0.026398,0.000000
1.030500,943.743777,-2.352295,-0.005035,0.000000
1.030550,942.946282,-2.358398,-0.018158,0.000000
1.030600,942.158250,-2.346802,-0.026703,0.000000
1.030650,941.277572,-2.341309,-0.019226,0.000000
1.030700,940.350983,-2.343140,-0.007019,0.000000
1.030750,939.416799,-2.344360,-0.010529,0.000000
1.030800,938.449783,-2.332153,0.002747,0.000000
1.030850,937.457608,-2.362061,-0.005646,0.000000
1.030900,936.506591,-2.343140,-0.001984,0.000000
1.030950,935.614972,-2.350464,-0.015259,0.000000
1.031000,934.710275,-2.342529,0.000153,0.000000
1.031050,933.742058,-2.327881,-0.001984,0.000000
1.031100,932.765152,-2.341919,-0.023193,0.000000
1.031150,931.848349,-2.352295,0.012207,0.000000
1.031200,930.962020,-2.350464,-0.015717,0.000000
1.031250,930.041702,-2.343750,-0.015259,0.000000
1.031300,929.117029,-2.347412,-0.013275,0.000000
1.031350,928.259350,-2.357178,0.012360,0.000000
1.031400,927.415702,-2.334595,-0.005493,0.000000
1.031450,926.459497,-2.332153,-0.012970,0.000000
1.031500,925.487789,-2.346191,-0.002747,0.000000
1.031550,924.929325,-2.340088,-0.001373,0.000000
1.031600,925.183503,-2.356567,0.010834,0.000000
1.031650,926.175305,-2.337646,-0.025482,0.000000
1.031700,927.409617,-2.352295,-0.018311,0.000000
1.031750,928.475956,-2.343140,0.004272,0.000000
1.031800,929.371093,-2.352905,-0.005035,0.000000
1.031850,930.301717,-2.343140,-0.021362,0.000000
1.031900,931.336029,-2.351685,-0.005035,0.000000
1.031950,932.374366,-2.346802,-0.011749,0.000000
1.032000,933.363892,-2.324219,0.006256,0.000000
1.032050,934.372178,-2.340088,-0.012817,0.000000
1.032100,935.448193,-2.345581,0.005035,0.000000
1.032150,936.542485,-2.348633,0.006256,0.000000
1.032200,937.606003,-2.348633,-0.026093,0.000000
1.032250,938.670922,-2.359619,-0.007324,0.000000
1.032300,939.775135,-2.357178,-0.001526,0.000000
1.032350,940.881733,-2.349243,-0.028229,0.000000
1.032400,941.947547,-2.352905,-0.003357,0.000000
1.032450,943.014517,-2.357788,-0.017242,0.000000
1.032500,944.139952,-2.349854,-0.028839,0.000000
1.032550,945.273043,-2.345581,-0.026703,0.000000
1.032600,946.319045,-2.349854,0.011597,0.000000
1.032650,947.319534,-2.354736,-0.029297,0.000000
1.032700,948.408950,-2.334595,-0.018921,0.000000
1.032750,949.507186,-2.340088,0.001068,0.000000
1.032800,950.189438,-2.338867,0.012817,0.000000
1.032850,950.036946,-2.364502,0.011444,0.000000
1.032900,949.099930,-2.348022,-0.003510,0.000000
1.032950,947.873466,-2.352905,-0.022125,0.000000
1.033000,946.800785,-2.338257,-0.027618,0.000000
1.033050,945.924324,-2.352295,-0.014191,0.000000
1.033100,945.048422,-2.355347,0.010834,0.000000
1.033150,944.079049,-2.340698,0.006866,0.000000
1.033200,943.077053,-2.345581,-0.003357,0.000000
1.033250,942.077786,-2.330933,-0.031281,0.000000
1.033300,941.034924,-2.346802,0.005798,0.000000
1.033350,939.945458,-2.352295,0.009460,0.000000
1.033400,938.891975,-2.351685,-0.012512,0.000000
1.033450,937.914493,-2.351074,-0.001984,0.000000
1.033500,936.940281,-2.340088,-0.039062,0.000000
1.033550,935.902315,-2.343750,-0.029449,0.000000
1.033600,934.847280,-2.348022,-0.011597,0.000000
1.033650,933.848375,-2.329102,-0.010986,0.000000
1.033700,932.876908,-2.341309,-0.012054,0.000000
1.033750,931.863472,-2.357788,0.033417,0.000000
1.033800,930.842690,-2.351685,-0.031891,0.000000
1.033850,929.903052,-2.347412,-0.030518,0.000000
1.033900,928.999901,-2.326050,-0.013885,0.000000
1.033950,927.994969,-2.326660,-0.021057,0.000000
1.034000,926.973882,-2.352905,0.009308,0.000000
1.034050,926.377800,-2.356567,0.011597,0.000000
1.034100,926.633139,-2.352295,-0.008392,0.000000
1.034150,927.674682,-2.363281,0.008698,0.000000
1.034200,928.986822,-2.341309,-0.048065,0.000000
1.034250,930.129048,-2.348022,-0.009918,0.000000
1.034300,931.086461,-2.363892,-0.004120,0.000000
1.034350,932.077511,-2.369995,-0.004425,0.000000
1.034400,933.187731,-2.337036,-0.027771,0.000000
1.034450,934.321314,-2.341309,-0.015717,0.000000
1.034500,935.412932,-2.351074,-0.010071,0.000000
1.034550,936.514459,-2.357788,-0.016022,0.000000
1.034600,937.670969,-2.344971,-0.019226,0.000000
1.034650,938.842346,-2.338867,-0.017853,0.000000
1.034700,939.988591,-2.341919,0.005798,0.000000
1.034750,941.139052,-2.343140,-0.017242,0.000000
1.034800,942.323148,-2.335815,-0.001984,0.000000
1.034850,943.505098,-2.347412,-0.017395,0.000000
1.034900,944.652333,-2.350464,-0.001221,0.000000
1.034950,945.808660,-2.342529,-0.010223,0.000000
1.035000,947.016972,-2.340088,0.000763,0.000000
1.035050,948.216073,-2.345581,-0.009460,0.000000
1.035100,949.324844,-2.337036,-0.020294,0.000000
1.035150,950.405862,-2.345581,-0.027008,0.000000
1.035200,951.585611,-2.343140,0.000763,0.000000
1.035250,952.745390,-2.348633,-0.004425,0.000000
1.035300,953.434152,-2.342529,-0.015717,0.000000
1.035350,953.249261,-2.346191,-0.013275,0.000000
1.035400,952.273324,-2.337646,0.009613,0.000000
1.035450,951.006059,-2.338257,-0.010834,0.000000
1.035500,949.869613,-2.354126,-0.027466,0.000000
1.035550,948.900746,-2.333374,-0.020905,0.000000
1.035600,947.928491,-2.363892,0.001831,0.000000
1.035650,946.881208,-2.344360,-0.001373,0.000000
1.035700,945.812227,-2.352905,0.005035,0.000000
1.035750,944.737535,-2.348633,0.003815,0.000000
1.035800,943.609699,-2.340088,-0.008698,0.000000
1.035850,942.436986,-2.341919,-0.002899,0.000000
1.035900,941.300111,-2.352295,-0.006714,0.000000
1.035950,940.227533,-2.355957,-0.017548,0.000000
1.036000,939.153158,-2.352905,-0.020142,0.000000
1.036050,938.035172,-2.343750,-0.015564,0.000000
1.036100,936.926761,-2.346191,-0.008850,0.000000
1.036150,935.869770,-2.360840,-0.007782,0.000000
1.036200,934.802187,-2.355347,-0.012054,0.000000
1.036250,933.666067,-2.359619,0.002441,0.000000
1.036300,932.543659,-2.335815,-0.021973,0.000000
1.036350,931.550192,-2.329102,-0.005035,0.000000
1.036400,930.615211,-2.341919,0.003204,0.000000
1.036450,929.558248,-2.360229,-0.012360,0.000000
1.036500,928.464520,-2.346191,-0.020599,0.000000
1.036550,927.821831,-2.343140,-0.012360,0.000000
1.036600,928.094987,-2.340088,-0.026855,0.000000
1.036650,929.203441,-2.341309,-0.000305,0.000000
1.036700,930.584346,-2.351685,-0.029449,0.000000
1.036750,931.776395,-2.347412,-0.016174,0.000000
1.036800,932.787976,-2.341919,-0.002289,0.000000
1.036850,933.862935,-2.333374,-0.005341,0.000000
1.036900,935.075235,-2.350464,-0.013885,0.000000
1.036950,936.297313,-2.342529,-0.023193,0.000000
1.037000,937.455323,-2.346191,-0.005798,0.000000
1.037050,938.623184,-2.347412,-0.014648,0.000000
1.037100,939.864838,-2.346191,-0.014954,0.000000
1.037150,941.132830,-2.346191,-0.017395,0.000000
1.037200,942.369271,-2.345581,-0.004120,0.000000
1.037250,943.599619,-2.352295,-0.002899,0.000000
1.037300,944.862205,-2.343140,-0.025482,0.000000
1.037350,946.125394,-2.352905,-0.017090,0.000000
1.037400,947.352006,-2.343140,-0.000916,0.000000
1.037450,948.584760,-2.337646,-0.010223,0.000000
1.037500,949.873979,-2.350464,-0.005035,0.000000
1.037550,951.162224,-2.351074,-0.010376,0.000000
1.037600,952.358124,-2.349854,0.003662,0.000000
1.037650,953.509295,-2.353516,-0.022736,0.000000
1.037700,954.739349,-2.343140,0.006256,0.000000
1.037750,955.937521,-2.345581,-0.004425,0.000000
1.037800,956.652711,-2.342529,0.005341,0.000000
1.037850,956.467451,-2.361450,-0.014648,0.000000
1.037900,955.454266,-2.356567,-0.023956,0.000000
1.037950,954.125856,-2.344971,-0.025482,0.000000
1.038000,952.926382,-2.343140,-0.024261,0.000000
1.038050,951.894124,-2.351074,-0.011597,0.000000
1.038100,950.839819,-2.345581,-0.008545,0.000000
1.038150,949.688279,-2.344360,-0.017700,0.000000
1.038200,948.520547,-2.347412,-0.018768,0.000000
1.038250,947.378287,-2.330322,-0.008545,0.000000
1.038300,946.198683,-2.333984,-0.012665,0.000000
1.038350,944.950192,-2.339478,-0.019226,0.000000
1.038400,943.705039,-2.332764,-0.010986,0.000000
1.038450,942.529643,-2.355957,0.013428,0.000000
1.038500,941.389422,-2.353516,-0.021667,0.000000
1.038550,940.219751,-2.339478,0.004425,0.000000
1.038600,939.026229,-2.355347,-0.008850,0.000000
1.038650,937.847479,-2.343140,-0.030975,0.000000
1.038700,936.671590,-2.338257,0.009155,0.000000
1.038750,935.475855,-2.344360,-0.005798,0.000000
1.038800,934.313222,-2.346191,-0.018463,0.000000
1.038850,933.246296,-2.346191,-0.014801,0.000000
1.038900,932.203678,-2.349243,-0.011444,0.000000
1.038950,931.059097,-2.351685,-0.015564,0.000000
1.039000,929.936754,-2.348022,0.000916,0.000000
1.039050,929.304781,-2.341919,-0.013580,0.000000
1.039100,929.589078,-2.342529,0.001984,0.000000
1.039150,930.708656,-2.344360,-0.003510,0.000000
1.039200,932.131862,-2.345581,-0.011292,0.000000
1.039250,933.407288,-2.340088,-0.012054,0.000000
1.039300,934.514671,-2.356567,0.013580,0.000000
1.039350,935.669300,-2.342529,-0.026703,0.000000
1.039400,936.949373,-2.344360,-0.010986,0.000000
1.039450,938.247830,-2.338867,-0.014038,0.000000
1.039500,939.495293,-2.346802,-0.005493,0.000000
1.039550,940.753483,-2.348633,-0.020905,0.000000
1.039600,942.079328,-2.337646,-0.009003,0.000000
1.039650,943.429383,-2.343140,0.012360,0.000000
1.039700,944.747733,-2.347412,-0.022583,0.000000
1.039750,946.055985,-2.347412,-0.014954,0.000000
1.039800,947.394124,-2.348633,-0.011749,0.000000
1.039850,948.740347,-2.344360,-0.031281,0.000000
1.039900,950.060797,-2.347412,-0.039062,0.000000
1.039950,951.386071,-2.344971,-0.033722,0.000000
1.040000,952.752541,-2.348022,-0.023804,0.000000
1.040050,954.105480,-2.342529,-0.019836,0.000000
1.040100,955.369678,-2.346191,-0.016174,0.000000
1.040150,956.600380,-2.332153,-0.030060,0.000000
1.040200,957.907264,-2.342529,-0.005646,0.000000
1.040250,959.155472,-2.342529,-0.002289,0.000000
1.040300,959.881159,-2.334595,-0.040436,0.000000
1.040350,959.673472,-2.340088,0.012512,0.000000
1.040400,958.620040,-2.352295,-0.027924,0.000000
1.040450,957.242180,-2.338257,-0.009003,0.000000
1.040500,955.982294,-2.340088,-0.008087,0.000000
1.040550,954.874207,-2.345581,-0.013885,0.000000
1.040600,953.730485,-2.345581,0.006409,0.000000
1.040650,952.485618,-2.355957,-0.005951,0.000000
1.040700,951.231841,-2.334595,-0.027313,0.000000
1.040750,950.015272,-2.354126,-0.010986,0.000000
1.040800,948.767927,-2.357788,0.014648,0.000000
1.040850,947.448452,-2.330933,0.000305,0.000000
1.040900,946.122451,-2.337036,-0.009155,0.000000
1.040950,944.856473,-2.351074,-0.028839,0.000000
1.041000,943.621142,-2.357788,0.016785,0.000000
1.041050,942.359319,-2.332153,-0.034790,0.000000
1.041100,941.083441,-2.346802,-0.032043,0.000000
1.041150,939.833301,-2.343140,-0.020294,0.000000
1.041200,938.589093,-2.350464,0.022583,0.000000
1.041250,937.316906,-2.354126,-0.015717,0.000000
1.041300,936.067128,-2.329712,-0.026093,0.000000
1.041350,934.912167,-2.344360,-0.037079,0.000000
1.041400,933.792964,-2.349243,0.014343,0.000000
1.041450,932.588639,-2.352295,0.009003,0.000000
1.041500,931.425154,-2.350464,-0.026093,0.000000
1.041550,930.776057,-2.335205,-0.015717,0.000000
1.041600,931.072815,-2.346802,-0.023956,0.000000
1.041650,932.230987,-2.350464,-0.052643,0.000000
1.041700,933.708284,-2.355957,0.022888,0.000000
1.041750,935.046957,-2.355347,-0.006866,0.000000
1.041800,936.227579,-2.347412,-0.015106,0.000000
1.041850,937.463874,-2.346191,-0.037842,0.000000
1.041900,938.826010,-2.343750,-0.035248,0.000000
1.041950,940.202493,-2.340698,-0.054779,0.000000
1.042000,941.530103,-2.351074,-0.000305,0.000000
1.042050,942.877056,-2.348022,-0.003662,0.000000
1.042100,944.294666,-2.349243,-0.001221,0.000000
1.042150,945.728267,-2.349243,0.004578,0.000000
1.042200,947.121857,-2.332764,-0.062561,0.000000
1.042250,948.508584,-2.332153,-0.026093,0.000000
1.042300,949.934211,-2.346191,-0.015717,0.000000
1.042350,951.368336,-2.329102,-0.012207,0.000000
1.042400,952.767205,-2.356567,-0.018005,0.000000
1.042450,954.164473,-2.340698,0.007782,0.000000
1.042500,955.607071,-2.343140,-0.015717,0.000000
1.042550,957.042890,-2.338867,-0.011444,0.000000
1.042600,958.388240,-2.343140,-0.018005,0.000000
1.042650,959.689120,-2.341309,0.018768,0.000000
1.042700,961.052203,-2.330322,-0.016022,0.000000
1.042750,962.342007,-2.349243,-0.011749,0.000000
1.042800,963.090210,-2.339478,-0.022736,0.000000
1.042850,962.878017,-2.342529,-0.035553,0.000000
1.042900,961.788933,-2.357788,-0.010529,0.000000
1.042950,960.351577,-2.352905,-0.020599,0.000000
1.043000,959.024910,-2.351685,-0.012512,0.000000
1.043050,957.853289,-2.333984,0.002441,0.000000
1.043100,956.641524,-2.340088,-0.014191,0.000000
1.043150,955.309810,-2.351074,-0.004578,0.000000
1.043200,953.954855,-2.335205,-0.014648,0.000000
1.043250,952.646898,-2.355957,-0.025635,0.000000
1.043300,951.330210,-2.340088,0.000458,0.000000
1.043350,949.944934,-2.360229,-0.025940,0.000000
1.043400,948.533745,-2.344971,-0.005493,0.000000
1.043450,947.169964,-2.347412,-0.002289,0.000000
1.043500,945.848886,-2.355347,-0.002747,0.000000
1.043550,944.516270,-2.357788,-0.025330,0.000000
1.043600,943.162319,-2.340088,-0.031281,0.000000
