t [s],u [deg],y [deg],i [A],Finished_late
0.003250,0.005887,-0.001831,0.006104,0.000000
0.003300,0.005383,0.001221,-0.000305,0.000000
0.003350,0.002847,-0.000610,-0.018005,0.000000
0.003400,0.000012,0.001221,-0.021973,0.000000
0.003450,-0.001538,0.009766,-0.008240,0.000000
0.003500,-0.001385,0.008545,-0.015564,0.000000
0.003550,-0.000529,0.006714,-0.021515,0.000000
0.003600,-0.000650,-0.007935,-0.019531,0.000000
0.003650,-0.002865,0.009155,-0.009003,0.000000
0.003700,-0.006808,-0.004883,-0.005188,0.000000
0.003750,-0.010692,0.009766,-0.009613,0.000000
0.003800,-0.012389,-0.001221,0.006561,0.000000
0.003850,-0.010812,-0.003052,-0.015869,0.000000
0.003900,-0.006662,-0.013428,-0.018768,0.000000
0.003950,-0.001976,-0.004883,0.009460,0.000000
0.004000,0.001226,0.000000,0.013428,0.000000
0.004050,0.002246,-0.009766,0.011597,0.000000
0.004100,0.002034,-0.015259,-0.009460,0.000000
0.004150,0.002279,-0.006714,-0.025330,0.000000
0.004200,0.003935,-0.003052,-0.012054,0.000000
0.004250,0.006294,0.001831,-0.021057,0.000000
0.004300,0.007331,0.004272,0.006714,0.000000
0.004350,0.005149,0.009155,-0.003967,0.000000
0.004400,-0.000482,0.015259,0.000000,0.000000
0.004450,-0.007603,0.001221,-0.028076,0.000000
0.004500,-0.012987,0.010986,-0.025787,0.000000
0.004550,-0.013928,0.010986,-0.032501,0.000000
0.004600,-0.009773,0.009766,-0.007935,0.000000
0.004650,-0.002266,-0.009766,0.011444,0.000000
0.004700,0.005431,0.003662,0.020599,0.000000
0.004750,0.010348,-0.006104,0.031586,0.000000
0.004800,0.011000,-0.006714,0.007782,0.000000
0.004850,0.007759,-0.002441,0.012665,0.000000
0.004900,0.002350,-0.012817,-0.031586,0.000000
0.004950,-0.003034,0.009155,-0.039368,0.000000
0.005000,-0.006515,0.009155,-0.065613,0.000000
0.005050,-0.006996,0.012207,-0.034790,0.000000
0.005100,-0.004375,0.026855,-0.007324,0.000000
0.005150,0.000417,0.002441,0.009003,0.000000
0.005200,0.005597,0.006714,0.014191,0.000000
0.005250,0.009062,0.000000,0.033722,0.000000
0.005300,0.009228,-0.007935,0.021820,0.000000
0.005350,0.005839,0.000610,0.000305,0.000000
0.005400,0.000251,0.001831,-0.003510,0.000000
0.005450,-0.005097,0.003662,-0.023041,0.000000
0.005500,-0.007863,0.007935,-0.041199,0.000000
0.005550,-0.007021,0.017700,-0.024872,0.000000
0.005600,-0.003402,0.002441,0.003510,0.000000
0.005650,0.000785,0.001831,0.019836,0.000000
0.005700,0.003188,0.002441,0.031891,0.000000
0.005750,0.002601,0.000000,0.028992,0.000000
0.005800,-0.000437,0.004272,0.017548,0.000000
0.005850,-0.004060,0.007935,-0.008850,0.000000
0.005900,-0.006240,-0.005493,-0.041656,0.000000
0.005950,-0.005988,-0.001221,-0.035248,0.000000
0.006000,-0.003901,0.000000,-0.002899,0.000000
0.006050,-0.001712,-0.012817,0.003052,0.000000
0.006100,-0.001135,0.000610,0.014191,0.000000
0.006150,-0.002697,-0.006104,0.017853,0.000000
0.006200,-0.005303,-0.001831,-0.007172,0.000000
0.006250,-0.006849,-0.005493,-0.014496,0.000000
0.006300,-0.005557,0.003052,-0.019531,0.000000
0.006350,-0.001213,0.004272,-0.017853,0.000000
0.006400,0.004501,-0.009155,-0.002747,0.000000
0.006450,0.008879,-0.002441,0.009613,0.000000
0.006500,0.009776,0.006104,0.010834,0.000000
0.006550,0.006899,-0.006714,-0.001373,0.000000
0.006600,0.001962,0.001221,-0.019379,0.000000
0.006650,-0.002472,-0.004883,-0.029297,0.000000
0.006700,-0.004674,0.012817,-0.049286,0.000000
0.006750,-0.004836,0.009155,-0.029755,0.000000
0.006800,-0.004765,-0.005493,-0.009003,0.000000
0.006850,-0.006373,0.001831,-0.005646,0.000000
0.006900,-0.010002,0.004883,0.003967,0.000000
0.006950,-0.013809,0.004272,0.006866,0.000000
0.007000,-0.014759,-0.007324,-0.007324,0.000000
0.007050,-0.010661,0.003052,-0.019531,0.000000
0.007100,-0.001927,-0.015259,0.016785,0.000000
0.007150,0.008139,0.010376,0.037231,0.000000
0.007200,0.014855,0.001221,0.057220,0.000000
0.007250,0.014629,-0.001831,0.034180,0.000000
0.007300,0.006984,-0.005493,0.005646,0.000000
0.007350,-0.005038,0.004272,-0.028534,0.000000
0.007400,-0.016309,0.010376,-0.055847,0.000000
0.007450,-0.022079,0.024414,-0.053558,0.000000
0.007500,-0.020166,0.018311,-0.053253,0.000000
0.007550,-0.011815,-0.001221,0.004272,0.000000
0.007600,-0.000911,-0.004883,0.031586,0.000000
0.007650,0.007928,-0.002441,0.055389,0.000000
0.007700,0.011394,-0.003662,0.050049,0.000000
0.007750,0.008736,-0.001221,0.049896,0.000000
0.007800,0.001769,-0.019531,0.008850,0.000000
0.007850,-0.006218,-0.007324,-0.060577,0.000000
0.007900,-0.012027,0.002441,-0.074310,0.000000
0.007950,-0.013866,0.002441,-0.047455,0.000000
0.008000,-0.011855,0.009155,-0.034943,0.000000
0.008050,-0.007626,0.005493,0.019379,0.000000
0.008100,-0.003324,-0.000610,0.006866,0.000000
0.008150,-0.000548,-0.007324,0.035400,0.000000
0.008200,0.000260,-0.009766,0.004272,0.000000
0.008250,-0.000242,-0.009766,-0.003967,0.000000
0.008300,-0.000875,-0.006714,-0.028076,0.000000
0.008350,-0.000705,-0.002441,-0.015259,0.000000
0.008400,0.000434,0.003052,-0.012665,0.000000
0.008450,0.001880,-0.005493,-0.022888,0.000000
0.008500,0.002555,0.012207,-0.023193,0.000000
0.008550,0.001640,0.000610,0.002899,0.000000
0.008600,-0.000850,-0.000610,-0.002441,0.000000
0.008650,-0.003887,0.006714,-0.024109,0.000000
0.008700,-0.005837,0.004272,-0.065308,0.000000
0.008750,-0.005291,-0.004883,-0.011139,0.000000
0.008800,-0.001954,0.010986,-0.000305,0.000000
0.008850,0.002976,-0.000610,0.012817,0.000000
0.008900,0.007238,-0.001221,0.021667,0.000000
0.008950,0.008656,-0.014038,0.024414,0.000000
0.009000,0.006380,0.004883,0.000153,0.000000
0.009050,0.001456,-0.001221,-0.025787,0.000000
0.009100,-0.003732,0.012817,-0.024872,0.000000
0.009150,-0.006882,-0.006714,-0.010376,0.000000
0.009200,-0.007183,-0.004883,-0.016632,0.000000
0.009250,-0.005763,0.005493,-0.042114,0.000000
0.009300,-0.004809,0.012207,-0.018768,0.000000
0.009350,-0.005906,0.005493,0.038452,0.000000
0.009400,-0.008750,-0.005493,0.032806,0.000000
0.009450,-0.011173,0.003662,0.013123,0.000000
0.009500,-0.010599,-0.004883,-0.044556,0.000000
0.009550,-0.005995,-0.009766,-0.023651,0.000000
0.009600,0.001005,0.004272,-0.019684,0.000000
0.009650,0.006658,0.001221,0.000153,0.000000
0.009700,0.007151,-0.012817,0.042572,0.000000
0.009750,0.000925,-0.007935,0.042877,0.000000
0.009800,-0.010105,0.006714,-0.029602,0.000000
0.009850,-0.021220,0.017090,-0.034180,0.000000
0.009900,-0.027131,0.018921,-0.098572,0.000000
0.009950,-0.024593,0.006104,-0.108185,0.000000
0.010000,-0.014050,-0.010986,-0.004578,0.000000
0.010050,0.000490,-0.017700,0.018921,0.000000
0.010100,0.013257,-0.022583,0.075684,0.000000
0.010150,0.019277,-0.033569,0.086975,0.000000
0.010200,0.016528,-0.004272,0.016479,0.000000
0.010250,0.006723,-0.005493,-0.007477,0.000000
0.010300,-0.005570,0.014038,-0.073395,0.000000
0.010350,-0.015034,-0.003052,-0.104980,0.000000
0.010400,-0.017968,0.008545,-0.074768,0.000000
0.010450,-0.013813,0.001831,-0.028229,0.000000
0.010500,-0.005161,0.005493,0.005798,0.000000
0.010550,0.003706,-0.001831,0.058899,0.000000
0.010600,0.008967,-0.008545,0.022583,0.000000
0.010650,0.008995,0.015869,0.011139,0.000000
0.010700,0.004838,-0.012207,0.049591,0.000000
0.010750,-0.000694,-0.006714,-0.001831,0.000000
0.010800,-0.004717,0.002441,-0.042877,0.000000
0.010850,-0.005743,-0.005493,-0.050354,0.000000
0.010900,-0.004202,0.004883,-0.018311,0.000000
0.010950,-0.001856,-0.010376,0.000153,0.000000
0.011000,-0.000578,-0.009766,0.004883,0.000000
0.011050,-0.001253,-0.010376,0.027161,0.000000
0.011100,-0.003351,-0.010376,0.002441,0.000000
0.011150,-0.005334,-0.012817,-0.015259,0.000000
0.011200,-0.005581,0.006104,-0.055847,0.000000
0.011250,-0.003330,0.004272,-0.019226,0.000000
0.011300,0.000841,-0.009155,0.002289,0.000000
0.011350,0.005225,-0.000610,-0.007477,0.000000
0.011400,0.007800,-0.009155,0.012512,0.000000
0.011450,0.007234,-0.007935,-0.002747,0.000000
0.011500,0.003574,-0.001221,-0.013733,0.000000
0.011550,-0.001780,-0.003052,-0.017395,0.000000
0.011600,-0.006823,0.009766,-0.057678,0.000000
0.011650,-0.009976,0.018311,-0.037537,0.000000
0.011700,-0.010781,0.004272,-0.027924,0.000000
0.011750,-0.009846,0.002441,-0.023956,0.000000
0.011800,-0.008133,0.004272,0.007782,0.000000
0.011850,-0.006190,-0.015259,0.011597,0.000000
0.011900,-0.003945,-0.003052,0.010376,0.000000
0.011950,-0.001222,-0.013428,0.009766,0.000000
0.012000,0.001491,-0.016479,-0.001373,0.000000
0.012050,0.002792,-0.005493,-0.001678,0.000000
0.012100,0.001052,-0.007324,-0.003967,0.000000
0.012150,-0.004293,0.003052,-0.028534,0.000000
0.012200,-0.011791,-0.016479,-0.032654,0.000000
0.012250,-0.018215,-0.001831,-0.026398,0.000000
0.012300,-0.020061,0.010376,-0.040741,0.000000
0.012350,-0.015493,0.006714,-0.029602,0.000000
0.012400,-0.005503,-0.000610,0.007172,0.000000
0.012450,0.006444,-0.001831,0.063324,0.000000
0.012500,0.016069,0.002441,0.044708,0.000000
0.012550,0.020226,-0.010986,0.031281,0.000000
0.012600,0.018070,-0.009766,0.025482,0.000000
0.012650,0.011008,-0.003662,0.005035,0.000000
0.012700,0.001738,-0.001221,-0.059052,0.000000
0.012750,-0.006882,0.014038,-0.088501,0.000000
0.012800,-0.012641,0.008545,-0.072174,0.000000
0.012850,-0.014344,0.014038,-0.057831,0.000000
0.012900,-0.011957,-0.001221,-0.026245,0.000000
0.012950,-0.006618,-0.003052,-0.003204,0.000000
0.013000,-0.000376,-0.005493,0.030060,0.000000
0.013050,0.004505,-0.005493,0.021973,0.000000
0.013100,0.006543,-0.011597,0.034027,0.000000
0.013150,0.005813,-0.012207,0.029449,0.000000
0.013200,0.003907,-0.013428,-0.025940,0.000000
0.013250,0.002929,-0.004272,-0.040436,0.000000
0.013300,0.004082,-0.006714,-0.032501,0.000000
0.013350,0.006773,0.007935,-0.032196,0.000000
0.013400,0.008934,0.002441,-0.011444,0.000000
0.013450,0.008429,0.001831,-0.006256,0.000000
0.013500,0.004653,-0.006714,-0.011444,0.000000
0.013550,-0.000798,0.015869,-0.015411,0.000000
0.013600,-0.004908,0.010986,-0.010223,0.000000
0.013650,-0.005058,0.002441,-0.034943,0.000000
0.013700,-0.000747,0.000610,-0.039368,0.000000
0.013750,0.005891,-0.009766,0.009460,0.000000
0.013800,0.011138,-0.003052,0.013123,0.000000
0.013850,0.011728,0.000610,0.021973,0.000000
0.013900,0.006690,0.004883,0.009918,0.000000
0.013950,-0.002062,-0.007935,-0.007782,0.000000
0.014000,-0.010722,0.018921,-0.035706,0.000000
0.014050,-0.015582,0.007324,-0.050354,0.000000
0.014100,-0.014903,0.012817,-0.057373,0.000000
0.014150,-0.009636,-0.009155,-0.019073,0.000000
0.014200,-0.002632,-0.000610,0.003662,0.000000
0.014250,0.003113,-0.005493,0.038757,0.000000
0.014300,0.006083,0.001221,0.034790,0.000000
0.014350,0.006742,-0.007324,0.011749,0.000000
0.014400,0.006657,-0.006714,-0.009918,0.000000
0.014450,0.006918,0.014038,-0.013428,0.000000
0.014500,0.007031,0.002441,-0.020447,0.000000
0.014550,0.005183,-0.002441,-0.040131,0.000000
0.014600,-0.000222,0.001221,-0.016022,0.000000
0.014650,-0.008802,0.011597,-0.035248,0.000000
0.014700,-0.017589,0.012207,-0.056152,0.000000
0.014750,-0.022228,0.015259,-0.067139,0.000000
0.014800,-0.019444,0.006714,-0.035095,0.000000
0.014850,-0.009224,-0.006104,-0.030518,0.000000
0.014900,0.004715,0.000000,0.008698,0.000000
0.014950,0.016629,-0.003662,0.053558,0.000000
0.015000,0.021635,-0.009766,0.070190,0.000000
0.015050,0.018112,-0.013428,0.041199,0.000000
0.015100,0.008267,-0.014648,-0.010223,0.000000
0.015150,-0.003284,0.003662,-0.059357,0.000000
0.015200,-0.011914,0.008545,-0.077667,0.000000
0.015250,-0.014951,0.010986,-0.079346,0.000000
0.015300,-0.012318,0.011597,-0.037994,0.000000
0.015350,-0.005888,0.008545,-0.019073,0.000000
0.015400,0.001747,-0.002441,0.025177,0.000000
0.015450,0.008313,-0.006104,0.045624,0.000000
0.015500,0.012376,-0.011597,0.041962,0.000000
0.015550,0.013428,-0.003052,0.001526,0.000000
0.015600,0.011811,-0.000610,-0.021057,0.000000
0.015650,0.008529,0.012817,-0.018311,0.000000
0.015700,0.004911,0.007324,-0.030060,0.000000
0.015750,0.002106,0.010376,-0.018768,0.000000
0.015800,0.000611,0.017700,-0.037842,0.000000
0.015850,0.000146,0.009766,-0.009308,0.000000
0.015900,0.000005,0.010376,-0.007019,0.000000
0.015950,-0.000318,0.009155,-0.014954,0.000000
0.016000,-0.000704,0.003662,-0.009460,0.000000
0.016050,-0.000518,-0.009155,0.021057,0.000000
0.016100,0.000784,0.010376,0.007477,0.000000
0.016150,0.003015,0.007935,-0.018005,0.000000
0.016200,0.005096,-0.000610,-0.012817,0.000000
0.016250,0.005568,-0.006104,0.023041,0.000000
0.016300,0.003473,0.006714,-0.013428,0.000000
0.016350,-0.000953,0.008545,-0.009613,0.000000
0.016400,-0.006262,-0.001831,-0.018158,0.000000
0.016450,-0.010461,0.021362,-0.051727,1.000000
0.016500,-0.011992,-0.001831,-0.030975,0.000000
0.016550,-0.010463,0.007935,-0.000610,0.000000
0.016600,-0.006743,-0.009766,-0.016937,0.000000
0.016650,-0.002423,0.004883,-0.000610,0.000000
0.016700,0.001025,-0.007324,0.010986,0.000000
0.016750,0.002919,-0.004883,-0.017395,0.000000
0.016800,0.003490,-0.000610,0.017395,0.000000
0.016850,0.003423,0.008545,0.025024,0.000000
0.016900,0.003091,0.006714,-0.008545,0.000000
0.016950,0.002051,-0.007935,-0.033264,0.000000
0.017000,-0.000778,0.006714,-0.033569,0.000000
0.017050,-0.006198,0.003662,-0.016327,0.000000
0.017100,-0.013612,0.007324,-0.012970,0.000000
0.017150,-0.020516,-0.000610,0.005035,0.000000
0.017200,-0.023263,0.007935,-0.018158,0.000000
0.017250,-0.018940,-0.011597,-0.024872,0.000000
0.017300,-0.007416,-0.009766,0.010834,0.000000
0.017350,0.007814,-0.023193,0.040588,0.000000
0.017400,0.020771,-0.002441,0.079041,0.000000
0.017450,0.025803,-0.009155,0.053101,0.000000
0.017500,0.020553,-0.012817,0.012512,0.000000
0.017550,0.007369,0.002441,0.001831,0.000000
0.017600,-0.007762,0.013428,-0.085449,0.000000
0.017650,-0.018229,0.013428,-0.111237,0.000000
0.017700,-0.020041,0.029907,-0.117645,0.000000
0.017750,-0.013534,0.015259,-0.042267,0.000000
0.017800,-0.002737,-0.009155,0.039215,0.000000
0.017850,0.007033,-0.004272,0.074310,0.000000
0.017900,0.011844,-0.006714,0.087891,0.000000
0.017950,0.010680,-0.009766,0.035248,0.000000
0.018000,0.005269,-0.004883,0.015259,0.000000
0.018050,-0.001334,0.002441,-0.057373,0.000000
0.018100,-0.006408,-0.001831,-0.077667,0.000000
0.018150,-0.008630,-0.006714,-0.028076,0.000000
0.018200,-0.008203,0.010376,0.016632,0.000000
0.018250,-0.006297,0.003662,-0.030060,0.000000
0.018300,-0.004239,0.010376,-0.000916,0.000000
0.018350,-0.002883,0.007935,-0.017242,0.000000
0.018400,-0.002361,-0.005493,-0.003052,0.000000
0.018450,-0.002243,0.000610,0.016022,0.000000
0.018500,-0.001965,-0.007324,0.009460,0.000000
0.018550,-0.001287,-0.000610,0.008850,0.000000
0.018600,-0.000509,0.004272,0.029144,0.000000
0.018650,-0.000310,0.012207,-0.040131,0.000000
0.018700,-0.001283,0.006714,-0.036621,0.000000
0.018750,-0.003467,0.013428,0.004425,0.000000
0.018800,-0.006202,0.014648,-0.024719,0.000000
0.018850,-0.008440,-0.014038,-0.001373,0.000000
0.018900,-0.009317,0.010986,-0.002136,0.000000
0.018950,-0.008611,0.003662,-0.000610,0.000000
0.019000,-0.006798,0.000000,-0.006866,0.000000
0.019050,-0.004695,0.017700,-0.004730,0.000000
0.019100,-0.002975,0.000610,-0.001373,0.000000
0.019150,-0.001874,-0.004272,0.021667,0.000000
0.019200,-0.001237,-0.003662,0.004578,0.000000
0.019250,-0.000810,-0.006714,-0.023193,0.000000
0.019300,-0.000528,-0.001221,-0.024567,0.000000
0.019350,-0.000613,-0.009766,0.007019,0.000000
0.019400,-0.001441,0.003052,-0.014496,0.000000
0.019450,-0.003275,0.004272,-0.024719,0.000000
0.019500,-0.005959,-0.000610,-0.006866,0.000000
0.019550,-0.008734,0.009155,-0.018768,0.000000
0.019600,-0.010292,-0.002441,-0.021362,0.000000
0.019650,-0.009204,0.002441,-0.021820,0.000000
0.019700,-0.004669,-0.015259,-0.024872,0.000000
0.019750,0.002711,-0.010376,0.004425,0.000000
0.019800,0.010647,-0.009155,0.030823,0.000000
0.019850,0.015791,-0.005493,0.014648,0.000000
0.019900,0.015214,-0.005493,0.020447,0.000000
0.019950,0.008066,-0.007324,-0.014801,0.000000
0.020000,-0.003554,-0.010986,-0.020294,0.000000
0.020050,-0.015211,0.006104,-0.049896,0.000000
0.020100,-0.022075,0.015869,-0.058746,0.000000
0.020150,-0.021209,0.000000,-0.050659,0.000000
0.020200,-0.012984,0.005493,-0.042419,0.000000
0.020250,-0.000852,0.001831,0.024719,0.000000
0.020300,0.010323,-0.001831,0.057831,0.000000
0.020350,0.016429,-0.016479,0.066986,0.000000
0.020400,0.015681,-0.000610,0.044250,0.000000
0.020450,0.009013,-0.011597,0.027924,0.000000
0.020500,-0.000640,0.001831,-0.020599,0.000000
0.020550,-0.009639,0.015259,-0.049896,0.000000
0.020600,-0.014965,0.008545,-0.072632,0.000000
0.020650,-0.015198,0.003052,-0.066528,0.000000
0.020700,-0.010948,-0.000610,-0.023041,0.000000
0.020750,-0.004604,0.008545,0.009766,0.000000
0.020800,0.000626,0.007324,0.035095,0.000000
0.020850,0.002149,-0.003052,0.062714,0.000000
0.020900,-0.000726,-0.007324,0.010986,0.000000
0.020950,-0.006379,0.008545,0.005188,0.000000
0.021000,-0.011725,0.001221,-0.048981,0.000000
0.021050,-0.013973,0.006714,-0.028076,0.000000
0.021100,-0.012282,0.006714,-0.036316,0.000000
0.021150,-0.008271,-0.009766,-0.010376,0.000000
0.021200,-0.004980,-0.010376,0.012665,0.000000
0.021250,-0.004909,-0.003662,0.035706,0.000000
0.021300,-0.008375,-0.000610,0.024719,0.000000
0.021350,-0.013248,-0.010376,-0.026093,0.000000
0.021400,-0.016244,-0.012207,-0.018921,0.000000
0.021450,-0.014940,-0.012207,-0.037384,0.000000
0.021500,-0.009257,0.001831,-0.029449,0.000000
0.021550,-0.001514,-0.008545,0.001373,0.000000
0.021600,0.004891,-0.018311,0.019989,0.000000
0.021650,0.007345,-0.013428,0.047455,0.000000
0.021700,0.005312,-0.001831,0.025177,0.000000
0.021750,0.000399,-0.004272,-0.033417,0.000000
0.021800,-0.004713,-0.002441,-0.020447,0.000000
0.021850,-0.007761,0.006714,-0.038147,0.000000
0.021900,-0.007934,0.007324,-0.035858,0.000000
0.021950,-0.005950,0.005493,-0.043793,0.000000
0.022000,-0.003225,-0.001221,0.001831,0.000000
0.022050,-0.000768,-0.004883,-0.000458,0.000000
0.022100,0.001471,-0.009766,0.017242,0.000000
0.022150,0.004342,0.012817,0.009918,0.000000
0.022200,0.008483,-0.004883,0.007782,0.000000
0.022250,0.013275,-0.010986,0.016327,0.000000
0.022300,0.016603,-0.002441,-0.004883,0.000000
0.022350,0.015800,-0.000610,0.011444,0.000000
0.022400,0.009364,0.004883,-0.013580,0.000000
0.022450,-0.001612,0.018921,-0.018768,0.000000
0.022500,-0.013359,0.017700,-0.054779,0.000000
0.022550,-0.020993,0.003052,-0.066681,0.000000
0.022600,-0.020997,-0.003662,-0.055237,0.000000
0.022650,-0.013187,0.012817,-0.041351,0.000000
0.022700,-0.000974,0.017700,0.014191,0.000000
0.022750,0.010289,0.007935,0.051117,0.000000
0.022800,0.015934,0.001831,0.045319,0.000000
0.022850,0.014104,0.005493,0.041656,0.000000
0.022900,0.006298,-0.017090,0.001068,0.000000
0.022950,-0.003770,-0.004272,-0.038757,0.000000
0.023000,-0.012148,0.017700,-0.092010,0.000000
0.023050,-0.016333,0.013428,-0.057373,0.000000
0.023100,-0.015949,0.012207,-0.035706,0.000000
0.023150,-0.012386,0.017700,-0.014648,0.000000
0.023200,-0.007868,0.007935,0.017395,0.000000
0.023250,-0.004479,-0.009766,0.018158,0.000000
0.023300,-0.003447,-0.015869,0.010529,0.000000
0.023350,-0.004795,-0.025635,0.033112,0.000000
0.023400,-0.007398,-0.012207,-0.015564,0.000000
0.023450,-0.009478,-0.007324,-0.038910,0.000000
0.023500,-0.009470,-0.010986,-0.021362,0.000000
0.023550,-0.006895,0.007324,-0.022430,0.000000
0.023600,-0.002752,-0.012207,-0.007782,0.000000
0.023650,0.000941,-0.010376,-0.007172,0.000000
0.023700,0.002302,-0.003052,0.006866,0.000000
0.023750,0.000785,-0.005493,0.001678,0.000000
0.023800,-0.002370,-0.009766,0.007935,0.000000
0.023850,-0.004806,0.000000,-0.030365,0.000000
0.023900,-0.004481,-0.001831,-0.021973,0.000000
0.023950,-0.000974,-0.001831,-0.024109,0.000000
0.024000,0.004160,0.014648,-0.005646,0.000000
0.024050,0.008226,-0.006104,0.021515,0.000000
0.024100,0.008895,0.004272,0.021362,0.000000
0.024150,0.005496,0.003662,0.027161,0.000000
0.024200,-0.000627,-0.014648,-0.005493,0.000000
0.024250,-0.006829,0.004883,-0.034637,0.000000
0.024300,-0.010488,-0.008545,-0.043488,0.000000
0.024350,-0.010244,0.006104,-0.042419,0.000000
0.024400,-0.006542,0.001221,-0.005188,0.000000
0.024450,-0.001270,-0.008545,0.009918,0.000000
0.024500,0.003296,-0.009155,0.028076,0.000000
0.024550,0.005686,-0.009155,0.009766,0.000000
0.024600,0.005940,0.002441,0.021820,0.000000
0.024650,0.005379,-0.004272,-0.010834,0.000000
0.024700,0.005492,0.007324,-0.034180,0.000000
0.024750,0.006602,0.012817,-0.015106,0.000000
0.024800,0.007223,-0.004883,-0.022888,0.000000
0.024850,0.004777,0.003662,-0.019989,0.000000
0.024900,-0.002533,0.001831,-0.024719,0.000000
0.024950,-0.013823,0.009155,-0.016632,0.000000
0.025000,-0.025035,0.023193,-0.058289,0.000000
0.025050,-0.030599,0.014038,-0.047150,0.000000
0.025100,-0.026589,-0.001221,-0.070038,0.000000
0.025150,-0.013528,-0.006714,-0.014648,0.000000
0.025200,0.003101,-0.015259,0.044708,0.000000
0.025250,0.015300,-0.007935,0.059204,0.000000
0.025300,0.016794,-0.026245,0.079346,0.000000
0.025350,0.006609,-0.017700,0.047455,0.000000
0.025400,-0.010191,0.003662,-0.034790,0.000000
0.025450,-0.025119,-0.003662,-0.092773,0.000000
0.025500,-0.030764,-0.008545,-0.104675,0.000000
0.025550,-0.024577,0.001221,-0.109406,0.000000
0.025600,-0.009912,0.004272,-0.005493,0.000000
0.025650,0.006087,-0.003052,0.050201,0.000000
0.025700,0.016354,-0.012207,0.120544,0.000000
0.025750,0.017327,-0.010376,0.059509,0.000000
0.025800,0.010247,-0.009766,0.038147,0.000000
0.025850,-0.000047,-0.007935,-0.058136,0.000000
0.025900,-0.007893,0.004883,-0.078430,0.000000
0.025950,-0.009615,0.009155,-0.048676,0.000000
0.026000,-0.005049,0.011597,-0.029297,0.000000
0.026050,0.002751,0.020142,-0.045471,0.000000
