t [s],u [deg],y [deg],i [A]
0.000000,-0.002433,0.002441,-0.033112
0.000050,-0.003882,0.003052,0.002747
0.000100,-0.003869,-0.012207,-0.011902
0.000150,-0.003571,0.003052,-0.028381
0.000200,-0.002540,0.001221,0.009766
0.000250,-0.001151,0.003662,-0.016785
0.000300,-0.000236,-0.004272,0.019684
0.000350,-0.000534,-0.006714,0.006714
0.000400,-0.002274,0.009155,-0.007935
0.000450,-0.005014,0.000000,-0.025177
0.000500,-0.007762,-0.010376,-0.024109
0.000550,-0.009420,0.000610,-0.023651
0.000600,-0.009330,-0.003052,-0.014954
0.000650,-0.007475,-0.001831,0.001678
0.000700,-0.004370,-0.007324,-0.003815
0.000750,-0.000929,-0.008545,0.005951
0.000800,0.001765,0.007324,0.016632
0.000850,0.002920,-0.007935,0.003357
0.000900,0.002351,-0.010376,-0.002136
0.000950,0.000497,-0.012817,0.010681
0.001000,-0.001659,-0.007935,-0.010071
0.001050,-0.002853,0.002441,-0.031738
0.001100,-0.002132,0.015259,-0.015717
0.001150,0.000605,-0.001831,-0.006256
0.001200,0.004437,0.006714,0.004578
0.001250,0.007803,0.009766,-0.003357
0.001300,0.009301,-0.004883,0.024719
0.001350,0.008273,0.009766,0.003510
0.001400,0.004891,0.010986,-0.002441
0.001450,0.000017,-0.005493,-0.011749
0.001500,-0.005092,0.004272,-0.034332
0.001550,-0.009255,0.014038,-0.023346
0.001600,-0.011756,0.001831,-0.010376
0.001650,-0.012411,0.009766,-0.022583
0.001700,-0.011442,-0.002441,-0.015106
0.001750,-0.009250,0.004883,0.001221
0.001800,-0.006175,-0.014648,0.003357
0.001850,-0.002480,0.001831,0.010681
0.001900,0.001435,0.002441,0.013275
0.001950,0.004810,-0.018921,0.016785
0.002000,0.006700,-0.013428,-0.010529
0.002050,0.006509,0.004272,-0.011902
0.002100,0.004356,-0.003662,-0.022736
0.002150,0.001081,0.007935,-0.030975
0.002200,-0.002067,0.010986,-0.043030
0.002250,-0.003962,-0.000610,-0.017853
0.002300,-0.004116,0.007324,-0.027161
0.002350,-0.002952,0.013428,-0.020599
0.002400,-0.001520,0.013428,-0.005798
0.002450,-0.000830,0.008545,0.011597
0.002500,-0.001444,0.001831,-0.014038
0.002550,-0.003310,-0.012207,-0.006256
0.002600,-0.005706,0.009766,-0.029602
0.002650,-0.007631,0.004272,-0.024261
0.002700,-0.008387,-0.005493,-0.027466
0.002750,-0.007825,0.006714,-0.010376
0.002800,-0.006252,-0.002441,-0.003967
0.002850,-0.004228,-0.003052,-0.012512
0.002900,-0.002276,-0.003662,-0.000916
0.002950,-0.000691,-0.005493,0.014496
0.003000,0.000444,-0.019531,-0.006866
0.003050,0.001129,0.004883,0.002899
0.003100,0.001242,-0.001831,-0.031433
0.003150,0.000501,0.011597,-0.003967
0.003200,-0.001291,0.002441,-0.011597
0.003250,-0.003992,0.007324,-0.029907
0.003300,-0.006972,0.004272,-0.021973
0.003350,-0.009107,0.010986,-0.035706
0.003400,-0.009190,-0.009766,-0.028839
0.003450,-0.006593,0.000000,-0.006866
0.003500,-0.001769,0.008545,-0.016632
0.003550,0.003749,-0.011597,0.012970
0.003600,0.007897,-0.013428,0.036926
0.003650,0.008927,-0.000610,0.001831
0.003700,0.006209,0.001831,0.012360
0.003750,0.000546,0.005493,-0.022888
0.003800,-0.006164,0.003662,-0.017242
0.003850,-0.011671,-0.004883,-0.037384
0.003900,-0.014262,0.016479,-0.047607
0.003950,-0.013423,0.000000,-0.046082
0.004000,-0.009928,0.007324,-0.011444
0.004050,-0.005384,-0.004272,0.012665
0.004100,-0.001531,0.003662,0.012512
0.004150,0.000451,-0.018921,0.025787
0.004200,0.000325,-0.007935,0.023346
0.004250,-0.001370,0.003662,-0.008392
0.004300,-0.003739,-0.009766,-0.029297
0.004350,-0.005887,-0.018311,-0.030518
0.004400,-0.007183,-0.002441,-0.026703
0.004450,-0.007312,-0.008545,-0.022583
0.004500,-0.006228,0.012207,-0.011292
0.004550,-0.004209,-0.009155,0.010986
0.004600,-0.001936,0.001221,0.011749
0.004650,-0.000344,-0.001831,-0.017853
0.004700,-0.000210,-0.002441,-0.002136
0.004750,-0.001732,0.000610,-0.001373
0.004800,-0.004411,0.005493,-0.002594
0.004850,-0.007240,0.005493,-0.022888
0.004900,-0.009077,-0.001831,-0.021667
0.004950,-0.009091,-0.009766,-0.008850
0.005000,-0.007157,0.000000,-0.034485
0.005050,-0.003976,-0.007935,-0.020447
0.005100,-0.000717,0.001831,0.003510
0.005150,0.001514,-0.008545,-0.003510
0.005200,0.002013,-0.005493,-0.019073
0.005250,0.000624,-0.007324,-0.002747
0.005300,-0.002252,-0.015259,-0.006561
0.005350,-0.005830,-0.006104,-0.021973
0.005400,-0.009158,0.014038,-0.048828
0.005450,-0.011353,0.001831,-0.050354
0.005500,-0.011756,-0.007935,0.003204
0.005550,-0.009991,-0.000610,-0.011597
0.005600,-0.006234,-0.015869,-0.002747
0.005650,-0.001496,-0.005493,0.011749
0.005700,0.002701,-0.003662,0.001221
0.005750,0.005112,-0.010376,0.025482
0.005800,0.005356,-0.006714,-0.011444
0.005850,0.004004,-0.012817,-0.004120
0.005900,0.002290,0.004883,-0.023041
0.005950,0.001476,0.001221,-0.022583
0.006000,0.001963,0.010986,-0.044250
0.006050,0.002949,-0.003662,-0.036469
0.006100,0.003097,-0.006714,-0.001221
0.006150,0.001424,0.012207,0.000458
0.006200,-0.002165,0.010376,-0.012817
0.006250,-0.006674,-0.000610,-0.024719
0.006300,-0.010421,0.005493,-0.006866
0.006350,-0.012002,0.008545,-0.042877
0.006400,-0.011036,0.004883,-0.032806
0.006450,-0.008179,0.004883,-0.014648
0.006500,-0.004614,-0.003052,-0.007324
0.006550,-0.001458,-0.000610,0.021362
0.006600,0.000681,-0.010376,0.021057
0.006650,0.001806,-0.015259,0.029144
0.006700,0.002171,-0.012207,-0.003510
0.006750,0.001916,-0.001831,-0.006256
0.006800,0.001095,0.000000,-0.012665
0.006850,-0.000115,0.003052,-0.022583
0.006900,-0.001338,-0.007935,-0.012817
0.006950,-0.002141,0.010986,-0.020142
0.007000,-0.002327,-0.003052,-0.018463
0.007050,-0.002144,0.006714,-0.011902
0.007100,-0.002222,0.004883,-0.000458
0.007150,-0.003260,0.000610,-0.015259
0.007200,-0.005457,-0.004272,-0.000458
0.007250,-0.008163,0.003662,-0.008545
0.007300,-0.010205,-0.003662,-0.023804
0.007350,-0.010592,-0.004883,-0.020752
0.007400,-0.009073,-0.001221,-0.020447
0.007450,-0.006295,0.009766,-0.003967
0.007500,-0.003507,-0.006714,-0.002899
0.007550,-0.001963,-0.006714,-0.020905
0.007600,-0.002262,0.000000,0.013733
0.007650,-0.003966,-0.014648,-0.005798
0.007700,-0.005972,-0.009155,-0.006104
0.007750,-0.007323,0.008545,-0.048065
0.007800,-0.007640,-0.000610,-0.018768
0.007850,-0.007065,-0.007324,-0.018005
0.007900,-0.006057,-0.004883,-0.004578
0.007950,-0.005103,0.009766,0.006104
0.008000,-0.004433,-0.012817,0.010071
0.008050,-0.003986,-0.009155,0.005493
0.008100,-0.003611,-0.003052,-0.003967
0.008150,-0.003210,-0.001221,-0.025024
0.008200,-0.002714,-0.018921,-0.015411
0.008250,-0.002109,-0.007935,-0.007782
0.008300,-0.001432,-0.014648,-0.002747
0.008350,-0.000754,-0.000610,-0.011139
0.008400,-0.000286,-0.002441,0.009613
0.008450,-0.000318,-0.006714,0.004425
0.008500,-0.000975,-0.013428,-0.022888
0.008550,-0.002042,-0.001221,-0.028381
0.008600,-0.002957,-0.004883,0.003052
0.008650,-0.003025,-0.010376,-0.010834
0.008700,-0.001783,-0.003662,-0.018158
0.008750,0.000610,0.002441,0.004578
