t [s],u [deg],y [deg],i [A]
0.000000,-0.000621,0.017700,-0.006714
0.000050,-0.001843,-0.010376,-0.000305
0.000100,-0.004256,0.007324,-0.022583
0.000150,-0.006631,-0.006714,0.004272
0.000200,-0.008067,0.020142,-0.019226
0.000250,-0.008271,-0.017090,-0.031281
0.000300,-0.007334,0.006104,-0.018311
0.000350,-0.005783,-0.000610,0.020599
0.000400,-0.004323,0.007935,0.015564
0.000450,-0.003447,-0.002441,-0.005951
0.000500,-0.003317,-0.022583,-0.002289
0.000550,-0.003888,-0.010376,-0.009613
0.000600,-0.004927,-0.002441,-0.019226
0.000650,-0.006035,-0.002441,-0.015411
0.000700,-0.006863,-0.003052,-0.025635
0.000750,-0.007179,-0.011597,-0.025177
0.000800,-0.006786,-0.001221,-0.036011
0.000850,-0.005610,-0.005493,-0.011749
0.000900,-0.003801,-0.010376,-0.024414
0.000950,-0.001707,-0.004883,0.012665
0.001000,0.000167,-0.007324,-0.020752
0.001050,0.001326,0.000610,0.010834
0.001100,0.001559,-0.014038,-0.014648
0.001150,0.001073,-0.004272,-0.011292
0.001200,0.000424,0.000610,-0.022125
0.001250,0.000239,0.014038,-0.019379
0.001300,0.000809,0.007324,-0.007629
0.001350,0.001889,-0.006104,-0.015717
0.001400,0.002810,0.005493,-0.012207
0.001450,0.002843,0.003052,-0.009003
0.001500,0.001689,0.009766,0.015869
0.001550,-0.000245,0.011597,0.001221
0.001600,-0.002014,0.011597,0.004578
0.001650,-0.002635,0.012817,-0.006561
0.001700,-0.001682,0.001831,-0.016022
0.001750,0.000384,-0.008545,-0.001984
0.001800,0.002526,0.000000,-0.001526
0.001850,0.003838,-0.002441,0.003052
0.001900,0.003976,-0.017700,0.009766
0.001950,0.003181,-0.003052,0.001678
0.002000,0.002165,0.004272,-0.001373
0.002050,0.001768,0.011597,-0.036011
0.002100,0.002376,0.006714,-0.001678
0.002150,0.003635,0.001221,0.010529
0.002200,0.004725,0.015259,-0.024109
0.002250,0.004804,-0.004883,0.006561
0.002300,0.003468,-0.000610,0.004730
0.002350,0.001066,-0.002441,-0.011292
0.002400,-0.001491,0.002441,-0.012207
0.002450,-0.003310,0.021362,-0.017700
0.002500,-0.003948,0.010986,-0.045166
0.002550,-0.003540,-0.003052,-0.000305
0.002600,-0.002699,0.014038,0.000153
0.002650,-0.002251,0.003052,0.000153
0.002700,-0.002870,0.000000,-0.003357
0.002750,-0.004766,0.000000,-0.001984
0.002800,-0.007544,-0.018311,0.006256
0.002850,-0.010273,0.001831,-0.018921
0.002900,-0.011847,-0.000610,-0.012970
0.002950,-0.011490,0.005493,-0.018921
0.003000,-0.009109,0.003662,-0.035248
0.003050,-0.005414,-0.005493,0.004883
0.003100,-0.001709,-0.015259,0.015411
0.003150,0.000666,-0.009766,0.000153
0.003200,0.000852,0.005493,0.001831
0.003250,-0.001223,-0.000610,-0.007019
0.003300,-0.004729,-0.011597,-0.024261
0.003350,-0.008187,-0.003662,-0.029755
0.003400,-0.010054,-0.014648,-0.045166
0.003450,-0.009368,0.006104,-0.024109
0.003500,-0.006203,-0.004883,-0.031128
0.003550,-0.001612,-0.012207,-0.009460
0.003600,0.002915,-0.000610,0.000153
0.003650,0.006000,-0.003052,0.030060
0.003700,0.006886,-0.010376,0.027924
0.003750,0.005803,-0.000610,-0.002899
0.003800,0.003580,-0.011597,-0.024261
0.003850,0.000892,-0.017700,-0.017853
0.003900,-0.001979,-0.003052,-0.027771
0.003950,-0.004923,0.012817,-0.034027
0.004000,-0.007753,-0.001831,-0.031738
0.004050,-0.010043,-0.003662,-0.022736
0.004100,-0.011195,-0.006104,-0.013123
0.004150,-0.010727,-0.020142,0.002899
0.004200,-0.008675,-0.004883,-0.033417
0.004250,-0.005783,-0.001831,0.013123
0.004300,-0.003151,-0.017090,0.006409
0.004350,-0.001621,-0.001831,0.006409
0.004400,-0.001359,-0.000610,-0.002747
0.004450,-0.001828,-0.007324,-0.002136
0.004500,-0.002158,0.003662,-0.022583
0.004550,-0.001692,0.001221,-0.007782
0.004600,-0.000502,0.006104,-0.016327
0.004650,0.000572,0.009155,0.004120
0.004700,0.000599,-0.005493,-0.003357
0.004750,-0.000677,0.016479,0.001373
0.004800,-0.002678,0.007324,-0.024109
0.004850,-0.004431,0.009766,-0.035858
0.004900,-0.005218,0.007935,-0.016022
0.004950,-0.004995,0.007935,-0.017242
0.005000,-0.004365,0.012207,-0.004883
0.005050,-0.004213,0.003662,0.014648
0.005100,-0.005096,-0.007935,-0.003967
0.005150,-0.006747,-0.005493,0.010071
0.005200,-0.008195,-0.010986,-0.005188
