t [s],u [deg],y [deg],i [A]
0.000000,0.001005,0.006104,-0.010681
0.000050,-0.000485,0.009155,-0.007629
0.000100,-0.002950,0.000000,-0.024261
0.000150,-0.004717,0.002441,-0.021210
0.000200,-0.004891,0.003052,-0.009766
0.000250,-0.003517,0.017090,-0.023499
0.000300,-0.001413,-0.010986,0.012360
0.000350,0.000289,0.007935,-0.013580
0.000400,0.000606,-0.004272,0.011292
0.000450,-0.000814,-0.005493,0.001221
0.000500,-0.003526,0.003662,-0.029602
0.000550,-0.006487,0.000610,-0.041351
0.000600,-0.008466,-0.006104,-0.028381
0.000650,-0.008425,0.010376,-0.023804
0.000700,-0.005863,0.010986,-0.022125
0.000750,-0.001185,-0.008545,-0.006409
0.000800,0.004212,0.005493,0.003357
0.000850,0.008405,0.000000,0.011749
0.000900,0.009709,0.001831,0.012817
0.000950,0.007470,-0.003662,0.002899
0.001000,0.002507,0.001221,-0.017853
0.001050,-0.003132,0.001221,-0.033112
0.001100,-0.007057,0.013428,-0.047607
0.001150,-0.007672,0.004272,-0.028839
0.001200,-0.004981,0.002441,-0.031128
0.001250,-0.000546,0.000610,-0.003815
0.001300,0.003416,-0.004272,0.014191
0.001350,0.005160,-0.006104,0.019531
0.001400,0.004151,-0.004883,0.004730
0.001450,0.001179,-0.017700,0.003967
0.001500,-0.002150,-0.000610,-0.019531
0.001550,-0.004331,0.001221,-0.048065
0.001600,-0.004713,-0.002441,-0.024872
0.001650,-0.003672,0.003662,-0.007477
0.001700,-0.002278,-0.001831,-0.022125
0.001750,-0.001582,-0.004883,-0.001984
0.001800,-0.001927,0.017700,-0.009308
0.001850,-0.002861,0.009155,0.008240
0.001900,-0.003620,-0.004272,-0.033417
0.001950,-0.003770,0.021973,-0.016632
0.002000,-0.003544,-0.003052,-0.002441
0.002050,-0.003612,0.003052,0.010529
0.002100,-0.004541,-0.009766,-0.009918
0.002150,-0.006330,-0.003662,-0.004883
0.002200,-0.008251,-0.010986,-0.021362
0.002250,-0.009139,-0.005493,-0.022583
0.002300,-0.008069,-0.012817,-0.012817
0.002350,-0.005047,-0.009766,-0.000153
0.002400,-0.001092,0.000610,0.007782
0.002450,0.002252,0.000610,-0.001678
0.002500,0.003565,-0.005493,0.007324
0.002550,0.002246,-0.014038,0.008240
0.002600,-0.001044,0.006104,-0.021973
0.002650,-0.004755,-0.001831,-0.017242
0.002700,-0.007272,0.009766,-0.037689
0.002750,-0.007594,0.008545,-0.033264
0.002800,-0.005787,-0.003052,-0.025177
0.002850,-0.002980,0.006714,-0.029144
0.002900,-0.000681,-0.003662,0.012054
0.002950,0.000107,0.005493,0.010071
0.003000,-0.000586,0.000000,-0.010376
0.003050,-0.001740,-0.004883,-0.006561
0.003100,-0.001987,0.009766,-0.034790
0.003150,-0.000568,-0.009766,-0.000153
0.003200,0.002087,0.009766,-0.006866
0.003250,0.004595,0.003052,-0.012360
0.003300,0.005409,-0.006714,-0.003510
0.003350,0.003702,-0.013428,0.004883
0.003400,-0.000093,0.005493,-0.004578
0.003450,-0.004475,0.009155,-0.005493
0.003500,-0.007606,0.022583,-0.038300
0.003550,-0.008183,0.000610,-0.019379
0.003600,-0.006147,0.015869,-0.025177
0.003650,-0.002703,-0.004272,-0.017242
0.003700,0.000399,-0.006104,0.007782
0.003750,0.001713,-0.003662,0.009918
0.003800,0.000681,-0.013428,0.013123
0.003850,-0.002143,-0.009766,-0.001678
0.003900,-0.005376,-0.013428,-0.015259
0.003950,-0.007471,0.001831,-0.052948
0.004000,-0.007445,0.013428,-0.031891
0.004050,-0.005352,0.009155,-0.005188
0.004100,-0.002180,0.007324,-0.014038
0.004150,0.000775,-0.001221,0.006256
0.004200,0.002481,0.009155,-0.001526
0.004250,0.002473,-0.003662,0.006714
0.004300,0.001032,-0.006714,0.001831
0.004350,-0.000990,0.010986,-0.025482
0.004400,-0.002732,0.002441,-0.030060
0.004450,-0.003686,0.000610,-0.022888
0.004500,-0.003711,0.004272,-0.014191
0.004550,-0.003099,0.004272,-0.036926
0.004600,-0.002528,0.009766,-0.009308
0.004650,-0.002674,-0.006714,0.006561
0.004700,-0.003813,-0.003052,-0.019836
0.004750,-0.005678,0.018921,-0.014801
0.004800,-0.007586,-0.004272,-0.011597
0.004850,-0.008802,-0.007324,-0.009613
0.004900,-0.008828,0.000610,-0.016785
0.004950,-0.007512,-0.007324,-0.012054
0.005000,-0.005126,0.000000,-0.024567
0.005050,-0.002278,-0.007324,0.015106
0.005100,0.000405,0.004272,0.018768
0.005150,0.002492,0.007935,-0.009308
0.005200,0.003680,-0.001831,0.002747
0.005250,0.003634,-0.001221,0.002136
0.005300,0.002076,0.006104,-0.020142
0.005350,-0.000887,-0.006714,-0.030365
0.005400,-0.004619,0.004272,-0.028229
0.005450,-0.008117,0.003052,-0.041199
0.005500,-0.010179,-0.000610,-0.031128
0.005550,-0.009805,0.012817,-0.025024
0.005600,-0.006813,0.004272,-0.013733
0.005650,-0.002210,0.001221,-0.001373
0.005700,0.002127,-0.004272,0.010529
0.005750,0.004319,0.001221,0.006866
0.005800,0.003444,0.006104,0.001068
0.005850,0.000074,0.003052,0.002441
0.005900,-0.003986,-0.005493,-0.016174
0.005950,-0.006699,-0.007935,-0.037231
0.006000,-0.006961,0.003662,-0.041046
0.006050,-0.005112,-0.001831,-0.013885
0.006100,-0.002465,-0.003052,-0.005951
0.006150,-0.000420,-0.010376,0.010071
0.006200,0.000226,-0.013428,0.024261
0.006250,-0.000414,-0.003662,0.016632
0.006300,-0.001553,0.004272,-0.004272
0.006350,-0.002406,-0.009155,-0.027924
0.006400,-0.002698,-0.006104,-0.017090
0.006450,-0.002609,0.015259,-0.020294
0.006500,-0.002406,0.006104,-0.013428
0.006550,-0.002127,0.001831,-0.020599
0.006600,-0.001441,0.020142,-0.007019
0.006650,0.000127,-0.002441,-0.018311
0.006700,0.002693,0.007935,0.005646
0.006750,0.005699,-0.009155,-0.005035
0.006800,0.008097,-0.002441,-0.002747
0.006850,0.008940,0.009155,0.013428
0.006900,0.007927,0.000000,-0.011749
0.006950,0.005471,0.000000,-0.010986
0.007000,0.002449,0.007324,-0.033569
0.007050,-0.000176,0.004272,-0.029297
0.007100,-0.001790,0.010986,-0.029449
0.007150,-0.002356,0.004272,-0.022583
0.007200,-0.002156,0.010376,-0.022125
0.007250,-0.001410,0.005493,-0.003815
0.007300,-0.000326,-0.009155,-0.022125
0.007350,0.000711,0.009766,0.002899
0.007400,0.001281,-0.000610,-0.019836
0.007450,0.001211,-0.001831,-0.012817
0.007500,0.000625,0.021362,-0.001068
0.007550,-0.000209,0.008545,-0.005341
0.007600,-0.000975,0.006714,-0.031738
0.007650,-0.001329,0.014648,-0.019073
0.007700,-0.001130,0.001221,-0.018616
0.007750,-0.000621,0.000000,-0.021515
0.007800,-0.000244,-0.010376,-0.006866
0.007850,-0.000280,0.012207,-0.003357
0.007900,-0.000653,0.009155,-0.014038
0.007950,-0.001038,0.005493,-0.007019
0.008000,-0.001096,0.013428,-0.002289
0.008050,-0.000711,0.001831,-0.025787
0.008100,-0.000104,-0.006104,-0.003052
0.008150,0.000300,0.006714,0.001678
0.008200,0.000226,0.011597,-0.010529
0.008250,-0.000211,0.004883,-0.010986
0.008300,-0.000645,-0.004272,-0.006256
0.008350,-0.000831,0.011597,-0.010681
0.008400,-0.000895,-0.008545,-0.013275
0.008450,-0.001289,0.014648,-0.020599
0.008500,-0.002456,-0.008545,-0.014801
