t [s],u [deg],y [deg],i [A]
0.000000,-0.002955,0.013428,-0.010529
0.000050,-0.004526,0.010986,-0.021057
0.000100,-0.006051,0.006104,-0.007782
0.000150,-0.006436,0.011597,-0.033112
0.000200,-0.005034,0.006104,-0.025024
0.000250,-0.002212,-0.003662,0.018768
0.000300,0.000996,-0.018921,0.005798
0.000350,0.003419,-0.006714,-0.005035
0.000400,0.004279,0.000000,-0.010223
0.000450,0.003542,-0.004272,0.023193
0.000500,0.001888,0.009155,-0.025482
0.000550,0.000274,0.003662,-0.035706
0.000600,-0.000575,-0.003052,-0.033264
0.000650,-0.000431,-0.003662,-0.026245
0.000700,0.000402,0.006104,-0.041199
0.000750,0.001303,0.001221,-0.002899
0.000800,0.001727,0.007935,-0.001221
0.000850,0.001427,-0.001221,-0.016174
0.000900,0.000498,0.000610,-0.021820
0.000950,-0.000679,0.014648,-0.008545
0.001000,-0.001692,0.008545,-0.010071
0.001050,-0.002347,-0.004883,0.004730
0.001100,-0.002787,-0.004883,0.012054
0.001150,-0.003440,-0.009155,-0.030365
0.001200,-0.004698,0.007935,0.024109
0.001250,-0.006512,0.003662,0.009460
0.001300,-0.008318,-0.005493,-0.018616
0.001350,-0.009281,-0.013428,-0.027008
0.001400,-0.008663,0.006714,-0.021210
0.001450,-0.006223,-0.012207,0.007935
0.001500,-0.002394,-0.005493,0.010071
0.001550,0.001859,-0.005493,0.007477
0.001600,0.005336,-0.012817,0.023651
0.001650,0.007010,0.004883,0.019989
0.001700,0.006407,0.007324,-0.009460
0.001750,0.003776,-0.010986,-0.003052
0.001800,0.000064,0.009155,-0.023956
0.001850,-0.003323,0.020142,-0.029449
0.001900,-0.005101,0.014038,-0.019684
0.001950,-0.004720,0.003052,-0.052490
0.002000,-0.002564,0.024414,-0.025482
0.002050,0.000230,0.008545,0.008240
0.002100,0.002149,-0.015869,0.003662
0.002150,0.002004,0.001221,0.007477
0.002200,-0.000395,0.004272,-0.001831
0.002250,-0.004168,0.003052,0.015259
0.002300,-0.007772,0.016479,-0.045471
0.002350,-0.009648,-0.021362,-0.034027
0.002400,-0.008958,0.010986,-0.013275
0.002450,-0.006017,-0.009766,-0.004120
0.002500,-0.002149,0.000000,-0.011749
0.002550,0.000963,-0.010376,0.011597
0.002600,0.002135,0.004883,0.008087
0.002650,0.001172,-0.008545,0.005035
0.002700,-0.001273,-0.010376,-0.008087
0.002750,-0.004199,-0.001831,-0.028839
0.002800,-0.006630,0.014648,-0.016937
0.002850,-0.007802,-0.005493,-0.023956
0.002900,-0.007337,0.001221,-0.018768
0.002950,-0.005311,0.009766,-0.014954
0.003000,-0.002184,-0.009155,-0.001984
0.003050,0.001305,-0.001221,0.024414
0.003100,0.004222,-0.003052,-0.007782
0.003150,0.005648,-0.003052,0.016785
0.003200,0.005061,0.012817,0.018005
0.003250,0.002644,-0.007935,-0.008087
0.003300,-0.000677,-0.013428,-0.020142
0.003350,-0.003425,0.014038,-0.033112
0.003400,-0.004097,0.000610,-0.012970
0.003450,-0.001985,0.007324,-0.020294
0.003500,0.002257,0.011597,-0.019836
0.003550,0.006934,-0.003662,-0.002594
0.003600,0.010225,0.001831,0.027771
0.003650,0.011003,-0.009155,0.013123
0.003700,0.009372,-0.016479,-0.002136
0.003750,0.006610,0.009155,-0.011139
0.003800,0.004333,0.007935,-0.029907
0.003850,0.003418,0.018311,-0.022583
0.003900,0.003583,0.007324,-0.010986
0.003950,0.003816,0.008545,-0.010986
0.004000,0.003144,0.010376,0.002899
0.004050,0.001241,-0.000610,0.001221
0.004100,-0.001397,0.009766,-0.001678
0.004150,-0.003829,-0.001221,-0.017242
0.004200,-0.005319,0.013428,-0.009155
0.004250,-0.005741,0.005493,-0.028534
0.004300,-0.005563,-0.002441,-0.013580
0.004350,-0.005492,0.007324,-0.009460
0.004400,-0.005998,0.003662,-0.009460
0.004450,-0.007088,-0.000610,-0.005646
0.004500,-0.008449,-0.004883,-0.006409
