t [s],u [deg],y [deg],i [A]
0.000000,-0.003341,-0.000610,-0.036011
0.000050,-0.003506,-0.007324,-0.000305
0.000100,-0.003783,0.002441,-0.009613
0.000150,-0.003053,0.002441,-0.014191
0.000200,-0.001477,0.004272,0.007324
0.000250,0.000520,-0.003052,-0.007172
0.000300,0.002007,0.001831,-0.002289
0.000350,0.002123,-0.004272,0.009613
0.000400,0.000616,-0.003662,-0.008087
0.000450,-0.001882,-0.001831,0.004120
0.000500,-0.004016,0.005493,-0.010071
0.000550,-0.004451,0.006104,-0.021820
0.000600,-0.002703,-0.002441,-0.004272
0.000650,0.000603,0.003052,-0.003967
0.000700,0.004052,-0.010376,0.012360
0.000750,0.006064,0.003662,0.000610
0.000800,0.005622,-0.001831,0.008545
0.000850,0.002715,0.011597,-0.002441
0.000900,-0.001733,0.001221,-0.002899
0.000950,-0.006246,0.017090,-0.039062
0.001000,-0.009242,0.003052,-0.034637
0.001050,-0.009616,0.003662,-0.035553
0.001100,-0.007303,0.007324,-0.007324
0.001150,-0.003371,0.007324,-0.007172
0.001200,0.000538,-0.003052,-0.001221
0.001250,0.002960,-0.001221,0.024719
0.001300,0.003116,-0.007324,0.025177
0.001350,0.001101,0.000000,0.007019
0.001400,-0.002224,0.000610,-0.031281
0.001450,-0.005620,0.002441,-0.013428
0.001500,-0.007950,0.018921,-0.039978
0.001550,-0.008514,-0.000610,-0.036316
0.001600,-0.007245,0.004883,-0.025940
0.001650,-0.004749,-0.009766,-0.003662
0.001700,-0.001978,-0.006104,0.012054
0.001750,0.000291,-0.007935,0.000458
0.001800,0.001690,0.004272,0.001984
0.001850,0.002159,-0.003052,-0.001068
0.001900,0.001765,0.004883,0.004883
0.001950,0.000500,-0.004272,-0.035248
0.002000,-0.001679,0.004272,-0.018005
0.002050,-0.004560,0.004883,0.005188
0.002100,-0.007551,-0.006714,-0.041504
0.002150,-0.009775,0.009766,-0.038452
0.002200,-0.010395,0.008545,-0.037384
0.002250,-0.009168,0.022583,-0.010986
0.002300,-0.006665,-0.003052,-0.003967
0.002350,-0.003975,0.000000,-0.016327
0.002400,-0.002199,-0.006104,-0.008240
0.002450,-0.001897,0.001221,0.002136
0.002500,-0.002809,-0.004272,-0.006714
0.002550,-0.004007,-0.006714,-0.004883
0.002600,-0.004413,-0.001831,-0.015411
0.002650,-0.003485,0.008545,-0.012970
0.002700,-0.001585,0.011597,-0.020447
0.002750,0.000239,-0.000610,-0.031433
0.002800,0.000851,0.007935,-0.009460
0.002850,-0.000299,0.009155,0.016785
0.002900,-0.002839,0.010376,-0.025940
0.002950,-0.005680,-0.004883,-0.003815
0.003000,-0.007614,-0.011597,-0.018311
0.003050,-0.007928,-0.002441,-0.021820
0.003100,-0.006663,0.007324,-0.002899
0.003150,-0.004522,-0.010376,-0.015259
0.003200,-0.002504,0.001221,0.014954
0.003250,-0.001400,-0.003052,-0.009308
0.003300,-0.001400,-0.008545,-0.002594
0.003350,-0.002059,-0.006104,0.010376
