t [s],u [deg],y [deg],i [A]
0.000000,-0.003047,0.010376,-0.030670
0.000050,-0.002267,-0.000610,-0.003510
0.000100,-0.002011,-0.003662,-0.033722
0.000150,-0.001166,0.000000,-0.022888
0.000200,-0.000429,-0.006714,0.002441
0.000250,-0.000177,-0.007935,0.014191
0.000300,-0.000526,0.012817,-0.026093
0.000350,-0.001274,0.007324,-0.001984
0.000400,-0.002051,-0.005493,0.010681
0.000450,-0.002528,0.019531,-0.012665
0.000500,-0.002629,0.000000,0.002899
0.000550,-0.002622,0.007935,-0.003357
0.000600,-0.002883,-0.003662,-0.028381
0.000650,-0.003602,0.006104,-0.029449
0.000700,-0.004666,-0.008545,-0.011139
0.000750,-0.005661,0.007935,-0.009613
0.000800,-0.006029,0.004272,-0.005341
0.000850,-0.005403,0.006714,0.007629
0.000900,-0.003805,-0.004883,-0.029755
0.000950,-0.001642,0.000000,-0.023346
0.001000,0.000453,0.001831,0.014496
0.001050,0.001884,-0.003052,-0.001221
0.001100,0.002317,0.012817,0.004272
0.001150,0.001729,-0.009766,-0.005188
0.001200,0.000370,0.000000,-0.026093
0.001250,-0.001346,0.010376,-0.041351
0.001300,-0.002996,-0.014648,-0.013123
0.001350,-0.004380,0.007324,-0.003052
0.001400,-0.005617,0.002441,-0.009308
0.001450,-0.006963,-0.009766,-0.003204
0.001500,-0.008520,0.008545,-0.016479
0.001550,-0.010051,-0.010986,-0.004730
0.001600,-0.011034,-0.010376,-0.016937
0.001650,-0.010919,-0.004272,-0.009613
0.001700,-0.009494,-0.017090,-0.009460
0.001750,-0.007049,-0.004272,0.011139
0.001800,-0.004229,-0.008545,-0.001526
0.001850,-0.001807,-0.009155,-0.006714
0.001900,-0.000439,-0.001221,0.019989
0.001950,-0.000357,-0.012207,0.009766
0.002000,-0.001223,-0.003052,-0.007172
0.002050,-0.002272,-0.007935,-0.019531
0.002100,-0.002670,-0.012817,-0.007629
0.002150,-0.001957,-0.004883,-0.007172
0.002200,-0.000374,0.008545,-0.018005
0.002250,0.001217,0.001221,0.001526
0.002300,0.001815,-0.015259,-0.006409
0.002350,0.000864,-0.006104,-0.003815
0.002400,-0.001396,0.000000,-0.025330
0.002450,-0.004011,-0.015259,-0.005646
0.002500,-0.005712,0.000610,-0.014954
0.002550,-0.005519,0.010986,-0.018005
0.002600,-0.003339,-0.002441,-0.001221
0.002650,-0.000089,-0.001221,-0.000458
0.002700,0.002730,-0.004883,-0.016937
0.002750,0.003713,-0.011597,0.012970
0.002800,0.002217,0.012817,-0.002136
0.002850,-0.001269,0.001831,0.005035
0.002900,-0.005327,-0.007324,-0.034943
0.002950,-0.008321,0.023193,-0.028076
0.003000,-0.009153,0.000610,-0.049896
0.003050,-0.007736,0.005493,-0.004883
0.003100,-0.004955,0.004883,-0.013733
0.003150,-0.002138,0.010986,0.001526
0.003200,-0.000403,-0.001831,-0.009155
0.003250,-0.000158,0.001831,-0.000610
0.003300,-0.000907,-0.014038,0.002899
0.003350,-0.001560,0.002441,0.002594
0.003400,-0.001123,0.001221,-0.018311
0.003450,0.000640,0.009766,-0.002899
0.003500,0.002964,-0.007324,0.000305
0.003550,0.004393,0.004883,0.011749
0.003600,0.003553,0.014038,-0.019379
0.003650,0.000001,0.002441,0.005493
0.003700,-0.005314,0.007324,-0.009766
0.003750,-0.010402,0.015259,-0.034180
0.003800,-0.013284,0.000610,-0.036163
0.003850,-0.013049,-0.010986,-0.003052
0.003900,-0.010258,-0.016479,-0.004578
0.003950,-0.006571,-0.005493,0.003662
0.004000,-0.003821,-0.014648,0.034790
0.004050,-0.003073,-0.015869,0.007172
0.004100,-0.004276,-0.002441,0.012054
0.004150,-0.006545,-0.003662,-0.013580
0.004200,-0.008728,-0.000610,-0.032806
0.004250,-0.009989,0.002441,-0.009460
0.004300,-0.010131,0.011597,-0.021820
0.004350,-0.009407,0.006714,-0.006714
0.004400,-0.008071,-0.002441,-0.015259
0.004450,-0.006163,-0.006714,-0.012817
0.004500,-0.003616,-0.005493,-0.023651
0.004550,-0.000501,-0.010376,-0.011444
0.004600,0.002639,-0.001221,0.011597
0.004650,0.004756,-0.004272,0.014038
0.004700,0.004929,0.007324,-0.000305
0.004750,0.003075,-0.009766,-0.021667
0.004800,0.000151,0.004883,-0.006409
0.004850,-0.002238,-0.001831,-0.046539
0.004900,-0.002685,0.014038,-0.011444
0.004950,-0.000798,-0.009766,-0.022583
0.005000,0.002518,0.009766,-0.005188
0.005050,0.005490,0.006714,0.000458
0.005100,0.006442,0.001221,0.014954
0.005150,0.004787,0.003662,0.007477
0.005200,0.001367,-0.002441,-0.014954
0.005250,-0.002057,0.011597,-0.038757
0.005300,-0.003806,0.016479,-0.050049
0.005350,-0.003211,0.012207,-0.032043
0.005400,-0.000855,0.001221,-0.016174
0.005450,0.001925,0.012817,-0.015411
0.005500,0.003769,-0.000610,0.012817
