t [s],u [deg],y [deg],i [A]
0.000000,0.001561,0.006104,-0.007324
0.000050,0.000387,0.000000,-0.013885
0.000100,-0.003316,-0.003052,-0.005951
0.000150,-0.006076,0.003052,-0.002441
0.000200,-0.007943,0.000000,-0.038300
0.000250,-0.009180,-0.008545,-0.019226
0.000300,-0.010032,0.000610,-0.015717
0.000350,-0.010760,-0.002441,-0.018005
0.000400,-0.011513,-0.012207,0.008698
0.000450,-0.012207,-0.001221,-0.019684
0.000500,-0.012564,-0.001221,-0.021515
0.000550,-0.012336,-0.018921,-0.005646
0.000600,-0.011394,-0.011597,-0.022278
0.000650,-0.009677,-0.021362,0.009308
0.000700,-0.007173,-0.012207,0.007629
0.000750,-0.003979,-0.009155,-0.017395
0.000800,-0.000343,0.005493,-0.008392
0.000850,0.003248,-0.010376,-0.011139
0.000900,0.006067,-0.005493,-0.008240
0.000950,0.007378,-0.001831,-0.014343
0.001000,0.006806,0.011597,-0.016327
0.001050,0.004611,0.007324,-0.004425
0.001100,0.001664,0.000000,-0.040588
0.001150,-0.000991,-0.003052,-0.032043
0.001200,-0.002662,0.012817,-0.029144
0.001250,-0.003225,0.007324,-0.022430
0.001300,-0.003008,0.009155,-0.003204
0.001350,-0.002561,0.010376,-0.019379
0.001400,-0.002308,-0.007324,-0.009766
0.001450,-0.002298,0.001831,-0.003052
0.001500,-0.002254,0.010376,-0.006714
0.001550,-0.001936,0.006104,-0.030518
0.001600,-0.001446,-0.005493,0.000916
0.001650,-0.001150,0.012817,-0.019531
0.001700,-0.001427,-0.001221,-0.006409
0.001750,-0.002440,-0.006714,-0.015411
0.001800,-0.003966,-0.001221,-0.015411
0.001850,-0.005453,-0.002441,-0.006866
0.001900,-0.006356,-0.003052,-0.040588
0.001950,-0.006472,-0.004883,-0.002441
0.002000,-0.006016,-0.002441,-0.008392
0.002050,-0.005403,-0.014648,-0.004120
0.002100,-0.004987,0.012207,0.003357
0.002150,-0.004930,-0.001831,-0.006866
0.002200,-0.005153,-0.013428,-0.014801
0.002250,-0.005334,-0.018311,0.005798
0.002300,-0.005133,-0.003052,-0.009766
0.002350,-0.004412,0.000610,-0.013275
0.002400,-0.003220,-0.007935,0.006104
0.002450,-0.001778,0.000000,0.004120
0.002500,-0.000481,0.003662,-0.011139
0.002550,0.000186,-0.000610,-0.015259
0.002600,-0.000160,-0.012207,0.009918
0.002650,-0.001549,-0.004272,0.007935
0.002700,-0.003555,-0.003052,-0.037384
0.002750,-0.005460,0.015259,-0.022430
0.002800,-0.006550,0.001221,-0.031738
0.002850,-0.006399,0.008545,-0.027466
0.002900,-0.005101,0.004272,-0.018921
0.002950,-0.003288,0.000610,-0.010834
0.003000,-0.001810,-0.006104,0.010834
0.003050,-0.001290,0.002441,-0.018768
0.003100,-0.001891,-0.015259,0.004425
0.003150,-0.003376,-0.006714,-0.010986
0.003200,-0.005279,-0.012207,-0.010376
0.003250,-0.007084,0.003052,-0.022888
0.003300,-0.008444,0.000000,-0.037537
0.003350,-0.009176,-0.001831,-0.011749
0.003400,-0.009114,-0.001831,0.009003
0.003450,-0.008082,0.007935,-0.015106
0.003500,-0.005963,-0.018921,-0.004120
0.003550,-0.002877,-0.007324,0.005035
0.003600,0.000648,-0.006104,-0.005035
0.003650,0.003772,-0.003662,-0.023193
0.003700,0.005677,-0.006714,0.011139
0.003750,0.005927,0.001831,-0.013428
0.003800,0.004658,0.004883,-0.007324
0.003850,0.002492,0.009766,-0.048981
0.003900,0.000273,0.009766,-0.024872
0.003950,-0.001185,0.000610,-0.033569
0.004000,-0.001378,0.001831,-0.044708
0.004050,-0.000356,0.003052,0.001068
0.004100,0.001300,0.017090,-0.011902
0.004150,0.002798,0.002441,0.009918
0.004200,0.003470,0.007935,-0.005035
0.004250,0.002917,0.006104,-0.018158
0.004300,0.001055,0.002441,-0.006409
0.004350,-0.001816,0.001221,-0.003967
0.004400,-0.005051,0.015259,-0.030823
0.004450,-0.007886,0.000610,-0.011292
0.004500,-0.009691,0.010376,-0.037689
0.004550,-0.010129,-0.001221,-0.002441
0.004600,-0.009191,-0.005493,-0.003662
0.004650,-0.007109,-0.013428,-0.023956
0.004700,-0.004232,0.009155,0.019684
0.004750,-0.000954,-0.006714,0.015717
0.004800,0.002271,0.007935,0.014038
0.004850,0.004833,-0.003662,0.010376
0.004900,0.006013,-0.005493,-0.014801
0.004950,0.005267,-0.001221,-0.010986
0.005000,0.002592,-0.006104,-0.003052
0.005050,-0.001320,0.012817,-0.028534
0.005100,-0.005270,0.001221,-0.022736
0.005150,-0.007923,0.018311,-0.031128
0.005200,-0.008328,0.011597,-0.037994
0.005250,-0.006466,0.010376,-0.024109
0.005300,-0.003299,-0.001221,-0.005035
0.005350,-0.000240,-0.006104,0.005188
0.005400,0.001455,0.000000,-0.004883
0.005450,0.001182,0.002441,0.021973
0.005500,-0.000728,0.000000,-0.011597
0.005550,-0.003169,-0.010986,-0.018768
0.005600,-0.004816,0.001221,-0.025024
0.005650,-0.004836,0.009766,-0.030365
0.005700,-0.003391,0.004883,-0.030823
0.005750,-0.001530,0.006714,-0.009460
0.005800,-0.000476,0.010986,-0.003357
0.005850,-0.000826,-0.005493,0.005341
0.005900,-0.002175,0.007324,-0.028229
0.005950,-0.003436,-0.006104,-0.019073
0.006000,-0.003611,0.001831,-0.015717
0.006050,-0.002444,0.002441,-0.006104
0.006100,-0.000586,0.010986,0.006409
0.006150,0.000870,0.010376,-0.010376
0.006200,0.001158,-0.001831,0.010223
0.006250,0.000322,0.009766,-0.011292
0.006300,-0.000843,-0.000610,-0.024567
0.006350,-0.001337,-0.005493,-0.017700
0.006400,-0.000642,0.006714,-0.020142
0.006450,0.000855,0.011597,-0.021820
0.006500,0.001998,-0.004272,-0.010376
0.006550,0.001619,0.004883,-0.005646
0.006600,-0.000672,-0.007935,-0.015869
0.006650,-0.004290,0.012207,-0.008850
0.006700,-0.007942,-0.001831,-0.032959
0.006750,-0.010225,0.009155,-0.041046
0.006800,-0.010434,0.007324,-0.022888
0.006850,-0.008953,-0.004272,0.000610
0.006900,-0.006959,-0.004883,-0.000458
0.006950,-0.005749,-0.013428,0.006866
0.007000,-0.006070,-0.011597,-0.020142
0.007050,-0.007747,-0.018921,0.001678
0.007100,-0.009774,-0.004272,0.002747
0.007150,-0.010833,0.001221,-0.020294
0.007200,-0.010077,-0.009766,-0.018311
0.007250,-0.007599,-0.004883,0.018616
0.007300,-0.004293,-0.004883,0.003510
0.007350,-0.001398,-0.016479,-0.011749
0.007400,0.000077,-0.004883,-0.000763
0.007450,-0.000129,0.002441,0.009918
0.007500,-0.001462,0.006104,-0.021820
0.007550,-0.002938,-0.007935,-0.018005
0.007600,-0.003657,-0.003052,-0.027008
0.007650,-0.003169,-0.012207,-0.027618
0.007700,-0.001556,-0.003052,-0.015564
0.007750,0.000711,0.000610,-0.001526
0.007800,0.002918,-0.001831,0.010529
0.007850,0.004269,0.006104,0.006866
0.007900,0.004160,-0.005493,-0.023193
0.007950,0.002464,-0.003662,-0.018463
0.008000,-0.000425,0.007324,-0.027771
0.008050,-0.003754,-0.002441,-0.042877
0.008100,-0.006579,-0.007935,-0.028687
0.008150,-0.008067,-0.003052,-0.020905
0.008200,-0.007852,0.003052,-0.035706
0.008250,-0.006100,-0.001831,-0.004272
0.008300,-0.003362,0.000610,-0.020447
0.008350,-0.000380,-0.016479,0.008850
0.008400,0.002222,-0.002441,0.011292
0.008450,0.004196,0.006714,-0.000610
0.008500,0.005596,0.012207,0.000458
0.008550,0.006485,0.000610,-0.027008
0.008600,0.006717,0.005493,-0.026855
0.008650,0.005936,0.000610,-0.021973
0.008700,0.003806,-0.003052,-0.008698
0.008750,0.000366,0.003662,-0.039520
0.008800,-0.003743,0.013428,-0.022278
0.008850,-0.007369,0.010376,-0.010223
0.008900,-0.009337,0.018921,-0.025177
0.008950,-0.009079,0.011597,-0.023193
0.009000,-0.007012,-0.000610,-0.014801
0.009050,-0.004354,-0.002441,-0.018158
0.009100,-0.002471,-0.003662,-0.007324
0.009150,-0.002057,-0.005493,-0.008087
0.009200,-0.002747,0.000000,-0.002289
0.009250,-0.003440,0.001221,-0.007629
0.009300,-0.002965,0.001831,0.003662
0.009350,-0.000770,0.001221,-0.030365
0.009400,0.002632,-0.000610,-0.024567
0.009450,0.005808,0.005493,0.028229
0.009500,0.007185,-0.001831,0.005035
