t [s],u [deg],y [deg],i [A]
0.000000,0.004105,0.000000,-0.020905
0.000050,0.002211,0.002441,0.000763
0.000100,-0.000281,0.007324,-0.001068
0.000150,-0.002370,-0.001221,-0.022278
0.000200,-0.002895,-0.007324,-0.012360
0.000250,-0.001889,0.015259,-0.013580
0.000300,0.000146,0.007324,-0.029144
0.000350,0.002285,-0.006104,-0.003052
0.000400,0.003513,0.000000,0.024719
0.000450,0.003187,0.007935,0.009155
0.000500,0.001294,-0.003052,-0.022888
0.000550,-0.001595,0.006104,-0.003052
0.000600,-0.004547,-0.001831,-0.011444
0.000650,-0.006609,0.002441,-0.034637
0.000700,-0.007170,0.010376,-0.033875
0.000750,-0.006166,0.003052,-0.006714
0.000800,-0.004060,0.004272,-0.008545
0.000850,-0.001696,-0.004883,-0.001221
0.000900,-0.000028,-0.001221,0.006714
0.000950,0.000307,0.004883,0.006714
0.001000,-0.000752,-0.003662,0.002441
0.001050,-0.002731,-0.017090,-0.002441
0.001100,-0.004847,-0.003052,-0.011444
0.001150,-0.006378,-0.020142,-0.035553
0.001200,-0.007042,0.004883,-0.022278
0.001250,-0.007056,-0.003662,0.011902
0.001300,-0.006810,0.007324,0.010529
0.001350,-0.006481,0.005493,0.004120
0.001400,-0.005901,-0.004883,-0.000305
0.001450,-0.004733,-0.012207,-0.010529
0.001500,-0.002779,-0.009155,-0.010376
0.001550,-0.000287,-0.011597,0.004272
0.001600,0.001978,0.001221,-0.011139
0.001650,0.003147,-0.009766,-0.003967
0.001700,0.002781,-0.007935,-0.004578
0.001750,0.001125,0.004272,-0.031586
0.001800,-0.000900,0.009766,-0.042725
0.001850,-0.002082,0.013428,-0.002899
0.001900,-0.001705,-0.004272,-0.031738
0.001950,-0.000052,0.007935,-0.005646
0.002000,0.001831,-0.015259,0.004578
0.002050,0.002776,0.008545,0.000305
0.002100,0.002139,0.004883,-0.004120
0.002150,0.000214,0.013428,-0.022278
0.002200,-0.001962,-0.006104,-0.031586
0.002250,-0.003253,0.011597,-0.027466
0.002300,-0.003051,0.000610,-0.022736
0.002350,-0.001635,-0.000610,0.009918
0.002400,-0.000094,0.014038,-0.025940
0.002450,0.000324,0.015259,-0.013885
0.002500,-0.001033,-0.007935,0.015869
0.002550,-0.003880,0.003052,-0.014648
0.002600,-0.007130,0.002441,-0.015869
0.002650,-0.009388,0.001221,-0.028992
0.002700,-0.009550,0.000000,-0.025787
0.002750,-0.007278,0.000610,-0.005341
0.002800,-0.003180,-0.021362,-0.003052
0.002850,0.001413,-0.014038,0.016327
0.002900,0.004952,0.013428,0.001068
0.002950,0.006229,0.012817,-0.003662
0.003000,0.004887,-0.003662,0.008698
0.003050,0.001638,0.001831,-0.013428
0.003100,-0.002014,-0.001221,-0.021362
0.003150,-0.004504,-0.002441,-0.041046
0.003200,-0.004985,0.009155,-0.041046
0.003250,-0.003652,0.007935,-0.018463
0.003300,-0.001538,0.007935,-0.006714
0.003350,0.000063,0.000000,-0.000916
0.003400,0.000256,-0.015259,0.035095
